time,globalincome,globalypc
2071,127615.69477693146,13332.63621267303
2072,128574.25695264472,13427.558691362732
2073,129536.64699681806,13522.827075340168
2074,130502.93641326636,13618.449341661431
2075,131473.18408641234,13714.432178153938
2076,132280.31384149642,13799.705639335032
2077,133090.68852761353,13885.350496899358
2078,133904.37040977692,13971.374225087664
2079,134721.42567557903,14057.784739173652
2080,135541.89178511378,14144.586965184693
2081,136331.11774642076,14233.825163603018
2082,137123.6134447509,14323.511293423944
2083,137919.43390737486,14413.652740399943
2084,138718.69929103443,14504.26365721846
2085,139521.48539921246,14595.35362166812
2086,140267.1687130704,14685.343072661655
2087,141016.12002756368,14775.842985995334
2088,141768.3865404386,14866.860576646666
2089,142524.08254735317,14958.410120099525
2090,143283.31447009518,15050.505117729148
2091,144008.87532732575,15143.382741467049
2092,144737.82130417653,15236.842920024026
2093,145470.19671419234,15330.893304836965
2094,146206.14014385323,15425.55152496325
2095,146945.8391902784,15520.84046372314
2096,147617.9525688955,15613.4148772022
2097,148293.68614374375,15706.650463325204
2098,148973.27053045185,15800.575444285838
2099,149656.96693582766,15895.221439405992
2100,150344.92677206692,15990.608582710634
