time,regions,loss
1960,SIS,-2.918359125386527e7
1961,USA,-1.383172119538442e9
1961,CAN,-3.2905297955324614e8
1961,WEU,-6.335159072046762e9
1961,JPK,-3.6829221479916177e9
1961,ANZ,-4.6379191148712164e8
1961,EEU,-6.10088232864656e8
1961,FSU,1.513987906681372e9
1961,MDE,-1.4621865526585824e9
1961,CAM,-4.530788289042801e8
1961,LAM,-4.0116199851284045e8
1961,SAS,-2.6028885685166258e8
1961,SEA,2.2167919292048073e8
1961,CHI,-9.503312224475754e8
1961,MAF,8.246743237202988e8
1961,SSA,1.4527433115829582e9
1961,SIS,-3.3994756288587034e7
1962,USA,-1.4239374812356017e9
1962,CAN,-3.4824140534627414e8
1962,WEU,-6.619698382962764e9
1962,JPK,-4.208123176861239e9
1962,ANZ,-4.8431013785345244e8
1962,EEU,-6.410949340219208e8
1962,FSU,1.5204733280335925e9
1962,MDE,-1.577565104640284e9
1962,CAM,-4.861263209311835e8
1962,LAM,-4.512670418338028e8
1962,SAS,-2.8661860681130904e8
1962,SEA,1.9716406194330567e8
1962,CHI,-2.2211079193386695e8
1962,MAF,1.6200956249119582e9
1962,SSA,1.5385092208744786e9
1962,SIS,-3.805957875866723e7
1963,USA,-1.6563077662370675e9
1963,CAN,-3.757733510626118e8
1963,WEU,-7.14999523861376e9
1963,JPK,-4.639138244320032e9
1963,ANZ,-5.033447451375505e8
1963,EEU,-6.732994881528683e8
1963,FSU,1.5241127304338734e9
1963,MDE,-1.7082352623709533e9
1963,CAM,-5.208976621511755e8
1963,LAM,-4.824759388009899e8
1963,SAS,-3.071369397932066e8
1963,SEA,1.8887156104389107e8
1963,CHI,-6.963389884808002e7
1963,MAF,1.0624592267488635e9
1963,SSA,1.5451615835969656e9
1963,SIS,-4.5699953234611236e7
1964,USA,-1.7989823836557007e9
1964,CAN,-3.988560576728776e8
1964,WEU,-7.574816310527821e9
1964,JPK,-5.097805079057874e9
1964,ANZ,-5.348964970703525e8
1964,EEU,-7.070215474729913e8
1964,FSU,1.523071313134198e9
1964,MDE,-1.8471710172480023e9
1964,CAM,-5.731226496808306e8
1964,LAM,-4.602365765681211e8
1964,SAS,-3.305853828948905e8
1964,SEA,1.8697402523464617e8
1964,CHI,-3.017865724599664e8
1964,MAF,9.380140444870725e8
1964,SSA,1.5698875302985916e9
1964,SIS,-5.1489679336392865e7
1965,USA,-2.0112917088018737e9
1965,CAN,-4.276350581083337e8
1965,WEU,-8.032551490380536e9
1965,JPK,-5.726105413092214e9
1965,ANZ,-5.71249154135729e8
1965,EEU,-7.422268308251554e8
1965,FSU,1.5169974009281943e9
1965,MDE,-1.9971518959453833e9
1965,CAM,-6.445352078239957e8
1965,LAM,-5.458813613564984e8
1965,SAS,-3.338988169427717e8
1965,SEA,1.7887067084746295e8
1965,CHI,-6.932222851253029e8
1965,MAF,9.12944883547497e8
1965,SSA,1.603819720100422e9
1965,SIS,-5.803151247446545e7
1966,USA,-2.2387692341172357e9
1966,CAN,-4.547166088121012e8
1966,WEU,-8.435703583759596e9
1966,JPK,-6.129830327711489e9
1966,ANZ,-6.049991338948395e8
1966,EEU,-7.791195382449102e8
1966,FSU,1.5050239902509365e9
1966,MDE,-2.1905558346178713e9
1966,CAM,-7.022708885296756e8
1966,LAM,-5.930421873660396e8
1966,SAS,-3.795110340686281e8
1966,SEA,1.5926279329285204e8
1966,CHI,-1.0900036508363204e9
1966,MAF,9.201216701613177e8
1966,SSA,1.6474743485915723e9
1966,SIS,-6.1287865411850244e7
1967,USA,-2.504507334180531e9
1967,CAN,-4.8909683435026425e8
1967,WEU,-8.873792852552286e9
1967,JPK,-6.817141287605258e9
1967,ANZ,-6.370536050138193e8
1967,EEU,-8.178072501658891e8
1967,FSU,1.4856767469017706e9
1967,MDE,-2.401297783965517e9
1967,CAM,-7.584864341394151e8
1967,LAM,-6.22129943206382e8
1967,SAS,-3.963794743212202e8
1967,SEA,1.2974830886784072e8
1967,CHI,-1.2424811549761102e9
1967,MAF,9.840207746930974e8
1967,SSA,1.7550494062533925e9
1967,SIS,-6.984029014915979e7
1968,USA,-2.5970686991782703e9
1968,CAN,-5.089490508729473e8
1968,WEU,-9.337534536934933e9
1968,JPK,-7.56858220179482e9
1968,ANZ,-6.7010065103482e8
1968,EEU,-8.58375003123811e8
1968,FSU,1.4607829513274033e9
1968,MDE,-2.607261897825084e9
1968,CAM,-8.167688556438656e8
1968,LAM,-6.651879406681104e8
1968,SAS,-3.89484871099195e8
1968,SEA,1.125480729554822e8
1968,CHI,-1.1385163900518181e9
1968,MAF,9.861852854290766e8
1968,SSA,1.9098226350111856e9
1968,SIS,-7.675749157823852e7
1969,USA,-2.8253529357880416e9
1969,CAN,-5.410360978660647e8
1969,WEU,-9.857963317942413e9
1969,JPK,-8.489399545622809e9
1969,ANZ,-7.160271730191092e8
1969,EEU,-9.005400248914772e8
1969,FSU,1.4333469557032294e9
1969,MDE,-2.889868184357907e9
1969,CAM,-8.995817296664469e8
1969,LAM,-7.456931527266693e8
1969,SAS,-4.266328301768867e8
1969,SEA,3.171683636623668e7
1969,CHI,-9.899343516319337e8
1969,MAF,9.88942213514527e8
1969,SSA,1.9327514526747634e9
1969,SIS,-8.516417592485192e7
1970,USA,-2.9597236370253625e9
1970,CAN,-5.741396397636564e8
1970,WEU,-1.042311973394968e10
1970,JPK,-9.465623948813776e9
1970,ANZ,-7.682598791419609e8
1970,EEU,-9.445973405242542e8
1970,FSU,1.404060750885358e9
1970,MDE,-3.195891345701775e9
1970,CAM,-9.517860136416286e8
1970,LAM,-8.282595300826057e8
1970,SAS,-4.490792947132172e8
1970,SEA,-1.7470490578720078e7
1970,CHI,-1.322290694958358e9
1970,MAF,9.792857080106399e8
1970,SSA,1.925244925314572e9
1970,SIS,-9.521677801439022e7
1971,USA,-2.878078486767814e9
1971,CAN,-5.953199822677876e8
1971,WEU,-1.0971448752852396e10
1971,JPK,-9.705343309652885e9
1971,ANZ,-8.099323680411074e8
1971,EEU,-9.911853259357123e8
1971,FSU,1.3757410304126441e9
1971,MDE,-3.6174555556880836e9
1971,CAM,-1.0279166303034424e9
1971,LAM,-9.036339861694858e8
1971,SAS,-4.9446147950255156e8
1971,SEA,-8.964452406632073e7
1971,CHI,-2.016612117210787e9
1971,MAF,9.73920476797221e8
1971,SSA,1.9201990096403027e9
1971,SIS,-1.0788726061002328e8
1972,USA,-3.1059239684137187e9
1972,CAN,-6.257029334955573e8
1972,WEU,-1.1413935079180843e10
1972,JPK,-1.033902228210625e10
1972,ANZ,-8.54917103619146e8
1972,EEU,-1.0401260264910818e9
1972,FSU,1.345569791670394e9
1972,MDE,-4.056068618465452e9
1972,CAM,-1.0898268634460592e9
1972,LAM,-1.0028142974321039e9
1972,SAS,-5.777544962917988e8
1972,SEA,-1.5509806227229363e8
1972,CHI,-2.2764840803757334e9
1972,MAF,1.1859071444267442e9
1972,SSA,1.951265026382353e9
1972,SIS,-1.2039458035148467e8
1973,USA,-3.4085820849713206e9
1973,CAN,-6.681647717080154e8
1973,WEU,-1.2104800336774967e10
1973,JPK,-1.1237247263836714e10
1973,ANZ,-9.026829623279008e8
1973,EEU,-1.0917021145376794e9
1973,FSU,1.3236485980156286e9
1973,MDE,-4.581734466423599e9
1973,CAM,-1.1914560927378685e9
1973,LAM,-1.0946891716939988e9
1973,SAS,-6.069772406815839e8
1973,SEA,-2.2486351017924199e8
1973,CHI,-2.449780123862602e9
1973,MAF,9.766491403394959e8
1973,SSA,2.0736630396397886e9
1973,SIS,-1.352198172394535e8
1974,USA,-3.712357825368059e9
1974,CAN,-7.152284736500612e8
1974,WEU,-1.289672190548651e10
1974,JPK,-1.219893848290539e10
1974,ANZ,-9.467978652892141e8
1974,EEU,-1.1462658354584255e9
1974,FSU,1.300842268319673e9
1974,MDE,-5.037562092613321e9
1974,CAM,-1.2985253162676625e9
1974,LAM,-1.2268355691230695e9
1974,SAS,-6.212250527478255e8
1974,SEA,-3.3796339977366376e8
1974,CHI,-2.7837596192904935e9
1974,MAF,1.018098083323614e9
1974,SSA,2.1436487336325402e9
1974,SIS,-1.4554892840568376e8
1975,USA,-3.637901574084876e9
1975,CAN,-7.461650631763098e8
1975,WEU,-1.3274889999252186e10
1975,JPK,-1.2361137387460722e10
1975,ANZ,-9.964942510055594e8
1975,EEU,-1.2042237456447432e9
1975,FSU,1.2723581792122803e9
1975,MDE,-5.497986827188457e9
1975,CAM,-1.3936586601585634e9
1975,LAM,-1.3450313711451397e9
1975,SAS,-6.679838739448646e8
1975,SEA,-4.0687541169306594e8
1975,CHI,-2.906963599837696e9
1975,MAF,1.0222671744746441e9
1975,SSA,2.157669869362729e9
1975,SIS,-1.555751765022878e8
1976,USA,-3.7178885996008735e9
1976,CAN,-7.725735657132257e8
1976,WEU,-1.3104787683648737e10
1976,JPK,-1.3090696242469322e10
1976,ANZ,-1.0305281504121923e9
1976,EEU,-1.2646555979228258e9
1976,FSU,1.2423155145707958e9
1976,MDE,-5.504373625592263e9
1976,CAM,-1.487432698298426e9
1976,LAM,-1.4030053479693315e9
1976,SAS,-6.568746727630998e8
1976,SEA,-4.549297241675106e8
1976,CHI,-3.2756157789302645e9
1976,MAF,1.0131752014652125e9
1976,SSA,2.367805489456088e9
1976,SIS,-1.7334136547691476e8
1977,USA,-4.1158772355022597e9
1977,CAN,-8.23084796789445e8
1977,WEU,-1.4200336032229918e10
1977,JPK,-1.3846838460912514e10
1977,ANZ,-1.0737625576278217e9
1977,EEU,-1.3273069056379473e9
1977,FSU,1.2123180998263612e9
1977,MDE,-6.401901923182981e9
1977,CAM,-1.5827258477735658e9
1977,LAM,-1.5309721646834643e9
1977,SAS,-7.242286149646287e8
1977,SEA,-5.916619330712321e8
1977,CHI,-3.318477646821318e9
1977,MAF,9.713442852747922e8
1977,SSA,2.39299637109768e9
1977,SIS,-1.884100985149583e8
1978,USA,-4.402018156202001e9
1978,CAN,-8.613214335967278e8
1978,WEU,-1.4711650757746305e10
1978,JPK,-1.4670061926039501e10
1978,ANZ,-1.11843028536709e9
1978,EEU,-1.393456420318312e9
1978,FSU,1.1795638298929684e9
1978,MDE,-6.682241967022059e9
1978,CAM,-1.675412599048037e9
1978,LAM,-1.6411227873607683e9
1978,SAS,-7.605870144324164e8
1978,SEA,-7.169282080034901e8
1978,CHI,-3.7348995480775537e9
1978,MAF,9.762653947687601e8
1978,SSA,2.5416141503764105e9
1978,SIS,-2.0534945118306643e8
1979,USA,-4.724823730912123e9
1979,CAN,-9.005854876129223e8
1979,WEU,-1.5303878612496992e10
1979,JPK,-1.5606518426631378e10
1979,ANZ,-1.1520846188232632e9
1979,EEU,-1.4628799001904006e9
1979,FSU,1.146064134139431e9
1979,MDE,-6.598575711578578e9
1979,CAM,-1.834580027588748e9
1979,LAM,-1.680053578668239e9
1979,SAS,-8.461765165250628e8
1979,SEA,-8.375520641234151e8
1979,CHI,-4.316480626532745e9
1979,MAF,9.674550249269161e8
1979,SSA,2.77823163056707e9
1979,SIS,-2.2291727381395683e8
1980,USA,-4.903934660273371e9
1980,CAN,-9.353046662064363e8
1980,WEU,-1.5988776176085566e10
1980,JPK,-1.6613158462024366e10
1980,ANZ,-1.2052514991912663e9
1980,EEU,-1.5360451696927776e9
1980,FSU,1.1101444027862635e9
1980,MDE,-6.887532923061648e9
1980,CAM,-2.0055936509635859e9
1980,LAM,-1.8577121228729656e9
1980,SAS,-8.462582607412211e8
1980,SEA,-9.729558081301862e8
1980,CHI,-4.809269474091195e9
1980,MAF,9.800328528973157e8
1980,SSA,2.843672700570545e9
1980,SIS,-2.3737927319360834e8
1981,USA,-4.936907102105983e9
1981,CAN,-9.788590108887876e8
1981,WEU,-1.6449506817719658e10
1981,JPK,-1.7331378036266594e10
1981,ANZ,-1.266466187457541e9
1981,EEU,-1.5920736174073925e9
1981,FSU,1.0282191097125617e9
1981,MDE,-6.827713004175013e9
1981,CAM,-2.18846145259093e9
1981,LAM,-1.9969224068829882e9
1981,SAS,-9.421010026760741e8
1981,SEA,-1.1178988191173644e9
1981,CHI,-5.350230151122129e9
1981,MAF,1.0055635102612815e9
1981,SSA,2.98179204038022e9
1981,SIS,-2.463252522968664e8
1982,USA,-5.176637868372957e9
1982,CAN,-1.0232285468862787e9
1982,WEU,-1.6688903950059977e10
1982,JPK,-1.832594029430937e10
1982,ANZ,-1.328545042441631e9
1982,EEU,-1.653715927773035e9
1982,FSU,9.434528840172356e8
1982,MDE,-7.060484846118829e9
1982,CAM,-2.3737435274124627e9
1982,LAM,-1.0898045097595608e9
1982,SAS,-1.0356839097928165e9
1982,SEA,-1.2457025490642085e9
1982,CHI,-5.795157368860712e9
1982,MAF,1.0420086490633327e9
1982,SSA,3.3163227928710756e9
1982,SIS,-2.6781996334501612e8
1983,USA,-4.1283231577893734e9
1983,CAN,-9.890509011954535e8
1983,WEU,-1.691273910405718e10
1983,JPK,-1.9274978846847088e10
1983,ANZ,-1.3620811038146195e9
1983,EEU,-1.715809235067587e9
1983,FSU,8.5671815628654e8
1983,MDE,-7.299051829534711e9
1983,CAM,-1.0961268937540987e9
1983,LAM,-2.176943772035533e9
1983,SAS,-1.1139674064232543e9
1983,SEA,-1.3381651735742862e9
1983,CHI,-6.427446293519176e9
1983,MAF,1.0434666019786072e9
1983,SSA,5.453110583835539e9
1983,SIS,-2.892612242863435e8
1984,USA,-5.503962990156017e9
1984,CAN,-1.0920573188645933e9
1984,WEU,-1.779048400653658e10
1984,JPK,-2.0344934919223553e10
1984,ANZ,-1.4203334476455534e9
1984,EEU,-1.7801889891532586e9
1984,FSU,7.69850138950607e8
1984,MDE,-7.504861717744374e9
1984,CAM,-2.467885136508028e9
1984,LAM,-2.172616494519182e9
1984,SAS,-1.25291588523917e9
1984,SEA,-1.4616437284398174e9
1984,CHI,-7.24069266978246e9
1984,MAF,1.081274174107589e9
1984,SSA,3.8712827696564465e9
1984,SIS,-3.0396133666842496e8
1985,USA,-5.986918693666275e9
1985,CAN,-1.15638696965038e9
1985,WEU,-1.8491425909411427e10
1985,JPK,-2.156034437733182e10
1985,ANZ,-1.5039701616256275e9
1985,EEU,-1.8477028546527092e9
1985,FSU,6.799159281683118e8
1985,MDE,-7.654449425752806e9
1985,CAM,-2.581228429762195e9
1985,LAM,-2.248560854878916e9
1985,SAS,-1.3532683525418127e9
1985,SEA,-1.5749070617436388e9
1985,CHI,-8.402944455594795e9
1985,MAF,1.089320346216964e9
1985,SSA,4.0912359764429603e9
1985,SIS,-3.231444247949667e8
1986,USA,-6.264443568556025e9
1986,CAN,-1.2146489652571611e9
1986,WEU,-1.922402835696378e10
1986,JPK,-2.292221899185842e10
1986,ANZ,-1.587362806087468e9
1986,EEU,-1.9202485052437382e9
1986,FSU,5.845278906214863e8
1986,MDE,-7.891196620451319e9
1986,CAM,-2.6950982822837415e9
1986,LAM,-2.3493957118007736e9
1986,SAS,-1.4978907850999594e9
1986,SEA,-1.5097281079318707e9
1986,CHI,-9.528758107360518e9
1986,MAF,1.1272343322338068e9
1986,SSA,4.407329648212824e9
1986,SIS,-3.32321628403405e8
1987,USA,-6.543899271495752e9
1987,CAN,-1.2631852541472557e9
1987,WEU,-2.0003479362182865e10
1987,JPK,-2.4187297601205048e10
1987,ANZ,-1.6803060053971527e9
1987,EEU,-1.999241375092803e9
1987,FSU,4.927860028321911e8
1987,MDE,-8.156072273611871e9
1987,CAM,-2.7020500091380544e9
1987,LAM,-2.539375686733001e9
1987,SAS,-1.6386846775146408e9
1987,SEA,-1.748657545412994e9
1987,CHI,-1.056357587873908e10
1987,MAF,1.1877844196091194e9
1987,SSA,4.709195968059735e9
1987,SIS,-3.469528874930259e8
1988,USA,-6.82820261730412e9
1988,CAN,-1.3266245405245235e9
1988,WEU,-2.0867673179247303e10
1988,JPK,-2.576294569830575e10
1988,ANZ,-1.7632473675083253e9
1988,EEU,-2.0828493817081907e9
1988,FSU,3.9354770489124304e8
1988,MDE,-8.577270170410593e9
1988,CAM,-2.873671922225199e9
1988,LAM,-2.698207603288177e9
1988,SAS,-1.7744837006432211e9
1988,SEA,-1.9495014869916995e9
1988,CHI,-1.1927922972987738e10
1988,MAF,1.2693454346704206e9
1988,SSA,4.980713207122103e9
1988,SIS,-3.651116217162553e8
1989,USA,-7.150443864302338e9
1989,CAN,-1.3954712905091038e9
1989,WEU,-2.200038217827247e10
1989,JPK,-2.772802087615783e10
1989,ANZ,-1.8740859442774513e9
1989,EEU,-2.1754719079148097e9
1989,FSU,2.979025125323851e8
1989,MDE,-8.977314897367456e9
1989,CAM,-2.984149724797527e9
1989,LAM,-2.7847287182257276e9
1989,SAS,-2.0655223906588435e9
1989,SEA,-2.2206845142066436e9
1989,CHI,-1.3395865232388931e10
1989,MAF,1.3158277725658557e9
1989,SSA,5.204146610843581e9
1989,SIS,-3.878813106849977e8
1990,USA,-7.417714366376944e9
1990,CAN,-1.445730070623585e9
1990,WEU,-2.305518646937919e10
1990,JPK,-2.9473615240814884e10
1990,ANZ,-1.964676731242192e9
1990,EEU,-2.260812631457505e9
1990,FSU,2.0525998679264745e8
1990,MDE,-9.451200554250057e9
1990,CAM,-3.176009234906112e9
1990,LAM,-2.94042625110939e9
1990,SAS,-2.2705495026891785e9
1990,SEA,-2.5274171957878056e9
1990,CHI,-1.4323304008329756e10
1990,MAF,1.3646092268201003e9
1990,SSA,5.541658403584949e9
1990,SIS,-4.1139411946113694e8
1991,USA,-7.6055931651860075e9
1991,CAN,-1.4884540526656117e9
1991,WEU,-2.4014403102536522e10
1991,JPK,-3.1383402582369984e10
1991,ANZ,-2.0732685512196665e9
1991,EEU,-2.287060741118099e9
1991,FSU,4.8090489169378346e8
1991,MDE,-1.0716749967046692e10
1991,CAM,-3.3949589176113405e9
1991,LAM,-3.025605111364455e9
1991,SAS,-2.4902987355728164e9
1991,SEA,-2.8176579322727017e9
1991,CHI,-1.528317842741964e10
1991,MAF,1.4393098164504209e9
1991,SSA,5.942602095314109e9
1991,SIS,-4.183213765887195e8
1992,USA,-7.58769553754232e9
1992,CAN,-1.5090380595168235e9
1992,WEU,-2.474073202395583e10
1992,JPK,-3.316387235344869e10
1992,ANZ,-2.13814224538843e9
1992,EEU,1.6569879017888555e8
1992,FSU,8.63459060058136e8
1992,MDE,-1.1493726270260061e10
1992,CAM,-3.6049199807233143e9
1992,LAM,-3.1633495848804154e9
1992,SAS,-2.5528075105250425e9
1992,SEA,-3.0839397922879343e9
1992,CHI,-1.6870212430095667e10
1992,MAF,1.5709819177789898e9
1992,SSA,6.602798107621138e9
1992,SIS,-4.1860450814720595e8
1993,USA,-7.889461693186737e9
1993,CAN,-1.5479113535800264e9
1993,WEU,-2.5157511055629322e10
1993,JPK,-3.4419033048308716e10
1993,ANZ,-2.200289988621511e9
1993,EEU,-2.2400395131170187e9
1993,FSU,1.6676627103290231e9
1993,MDE,-1.2303023829704597e10
1993,CAM,-3.8186834831542263e9
1993,LAM,-3.2936947493912435e9
1993,SAS,-2.8503800656394114e9
1993,SEA,-3.3748983189402585e9
1993,CHI,-1.912318717484417e10
1993,MAF,1.637383481565792e9
1993,SSA,8.178779172112993e9
1993,SIS,-4.278374688325205e8
1994,USA,-8.281159465490873e9
1994,CAN,-1.6270477755811484e9
1994,WEU,-2.5542541920561306e10
1994,JPK,-3.545881159735597e10
1994,ANZ,-2.3458436344609265e9
1994,EEU,-2.312700491022629e9
1994,FSU,2.3404011892158384e9
1994,MDE,-1.3077037832983763e10
1994,CAM,-3.990730028953702e9
1994,LAM,-3.4656355803064213e9
1994,SAS,-3.0499915507321954e9
1994,SEA,-3.7071854601497426e9
1994,CHI,-2.158866350197725e10
1994,MAF,1.8165194411956725e9
1994,SSA,7.731413742677193e9
1994,SIS,-4.3200896657982576e8
1995,USA,-8.645446826196533e9
1995,CAN,-1.7112992889856339e9
1995,WEU,-2.671378871525034e10
1995,JPK,-3.690550430335136e10
1995,ANZ,-2.474152661360372e9
1995,EEU,-2.4276172191367726e9
1995,FSU,3.327674943976623e9
1995,MDE,-1.3509455135564215e10
1995,CAM,-4.2480074842838755e9
1995,LAM,-3.656845101238591e9
1995,SAS,-3.3463641178179164e9
1995,SEA,-4.054232481036441e9
1995,CHI,-2.4210232122262825e10
1995,MAF,1.849530377584719e9
1995,SSA,8.313270146320985e9
1995,SIS,-4.4698406440825635e8
1996,USA,-8.894367591721153e9
1996,CAN,-1.7824514085663218e9
1996,WEU,-2.74855237045172e10
1996,JPK,-3.875117317338277e10
1996,ANZ,-2.6055913055009637e9
1996,EEU,-2.560510350303218e9
1996,FSU,3.865889908643264e9
1996,MDE,-1.4359975366529362e10
1996,CAM,-3.9166751402031255e9
1996,LAM,-3.818006107838851e9
1996,SAS,-3.691273859720971e9
1996,SEA,-4.445763344318398e9
1996,CHI,-2.6722650452019863e10
1996,MAF,1.9410066680550284e9
1996,SSA,8.732933841306696e9
1996,SIS,-4.780071410914962e8
1997,USA,-9.315053613499296e9
1997,CAN,-1.8468679064602692e9
1997,WEU,-2.814358905788231e10
1997,JPK,-4.0707089809652885e10
1997,ANZ,-2.7426666754065065e9
1997,EEU,-2.682241664130185e9
1997,FSU,4.310093596494365e9
1997,MDE,-1.5338770778043974e10
1997,CAM,-4.514267554660185e9
1997,LAM,-3.96363020749437e9
1997,SAS,-4.0474458704147124e9
1997,SEA,-4.830865721541674e9
1997,CHI,-2.9291153629956604e10
1997,MAF,1.9886612147555861e9
1997,SSA,9.03677158019285e9
1997,SIS,-5.149583406192533e8
1998,USA,-9.786399725807405e9
1998,CAN,-1.9371607209042227e9
1998,WEU,-2.9083046858589806e10
1998,JPK,-4.226054159220929e10
1998,ANZ,-2.8811515152265534e9
1998,EEU,-2.7738556635481195e9
1998,FSU,4.466241747401289e9
