time,globalincome,globalypc
2002,35231.658872251064,5637.613524134775
2003,35953.31758114198,5682.354906391164
2004,36869.07346577831,5755.852699125866
2005,38286.314969492305,5904.266367407203
2006,39559.99201992443,6026.492344684502
2007,41009.31570278058,6171.499530321151
2008,42441.19755348661,6309.784539381293
2009,42931.612209821076,6305.953598367359
2010,41870.22225996257,6076.61550658299
2011,43470.83841396235,6234.147611710627
2012,44485.637695797464,6304.687362983344
2013,45372.172707461235,6355.4858172310005
2014,46359.05291469366,6419.028376882831
2015,47675.624771555194,6525.23313168129
2016,49220.53922280004,6666.739426629445
2017,50766.20911440982,6805.438011399179
2018,52312.11384445282,6941.346061559965
2019,53858.18299321794,7074.539120756131
2020,55404.35168341249,7205.090386378196
2021,56997.903579589874,7345.170794748642
2022,58592.43774235877,7482.860199383796
2023,60187.918011585214,7618.218346675307
2024,61784.312172198646,7751.303308314005
2025,63381.59033570468,7882.171367765442
2026,64988.83036499861,8019.791981337606
2027,66596.8776880767,8155.406399514782
2028,68205.7062323013,8289.05752216691
2029,69815.29121615038,8420.787061665815
2030,71425.60855576028,8550.635527810893
2031,73023.64437782035,8684.698251761109
2032,74622.29360578577,8817.088150525715
2033,76221.53355767633,8947.835345077641
2034,77821.3416491564,9076.9691519619
2035,79421.69522918973,9204.518099118604
2036,81072.49778159888,9343.941515479171
2037,82723.77959695204,9481.886850376375
2038,84375.51645781056,9618.375890647152
2039,86027.68477947466,9753.42997845768
2040,87680.26069498193,9887.069968312455
2041,89386.50609489673,10033.421869571384
2042,91092.9539304272,10178.46359123291
2043,92799.58046988065,10322.210567006192
2044,94506.36236997102,10464.67798485912
2045,96213.27599562681,10605.880673062184
2046,97944.64091638826,10757.757870476384
2047,99676.04462171563,10908.544843105361
2048,101407.46281560874,11058.25093682803
2049,103138.87087092301,11206.885287181787
2050,104870.24388118133,11354.456837640106
2051,106693.19949535855,11521.191359362238
2052,108515.98256276961,11687.023155946825
2053,110338.56663720372,11851.956767095213
2054,112160.9258415114,12015.996709301597
2055,113983.03453021306,12179.147447940548
2056,115954.3482961414,12367.924152781034
2057,117925.33345100167,12555.998850055592
2058,119895.96377296389,12743.37265115005
2059,121866.21421461891,12930.046753444758
2060,123836.05988584811,13116.022338351648
2061,125953.1155542435,13327.037131605608
2062,128069.61142739317,13537.573151086539
2063,130185.52513941788,13747.62960985646
2064,132300.8364447762,13957.205922963414
2065,134415.52611901952,14166.301595641831
2066,136643.3263634808,14396.446224206167
2067,138870.4457223121,14626.368699465698
2068,141096.9333822891,14856.074535046035
2069,143322.77227492174,15085.562244271825
2070,145547.94544756296,15314.830338978145
2071,147857.80059708696,15562.090788081032
2072,150166.70351437732,15809.383126082637
2073,152474.64433082836,16056.706429028041
2074,154781.61406323776,16304.059850351794
2075,157087.60437551336,16551.442598650483
2076,159511.6627528251,16820.691537114646
2077,161934.7066833155,17090.27551022549
2078,164356.72841475523,17360.194591153944
2079,166777.7204304677,17630.448867135914
2080,169197.67501021814,17901.038395022504
2081,171717.8859040309,18191.859614233275
2082,174236.91729570457,18483.32941749704
2083,176754.79360697255,18775.45303657225
2084,179271.53843872453,19068.235638156482
2085,181787.17407167333,19361.68226909597
2086,184416.4247286143,19676.684501520624
2087,187044.58058155543,19992.6917910544
2088,189671.66025329282,20309.71154497893
2089,192297.68063930457,20627.751032184035
2090,194922.6565708621,20946.817346693788
2091,197662.16788119322,21287.3214676644
2092,200400.15570722078,21629.141270675937
2093,203136.65292260968,21972.288929112634
2094,205871.69307288917,22316.776791215187
2095,208605.3094002589,22662.617276681605
2096,211430.13479433005,23027.995374000107
2097,214253.5823576006,23395.08729076671
2098,217075.6819999513,23763.909462716158
2099,219896.46198469345,24134.47831030988
2100,222715.94862537444,24506.810205605267
