time,globalincome,globalypc
2064,93876.28180833874,8482.808740738272
2065,94495.84272765374,8489.072583139907
2066,95097.74262510927,8495.243543377039
2067,95698.76229834072,8501.273022646514
2068,96298.88458956049,8507.162029835881
2069,96898.05879284644,8512.90860599938
2070,97496.26120522054,8518.513184088708
2071,98065.52573429543,8522.235923084965
2072,98633.55881036226,8525.816766814483
2073,99200.33475555567,8529.255936877315
2074,99765.80477423678,8532.551673271615
2075,100329.94670766896,8535.70450626997
2076,100906.90536568116,8540.137644039987
2077,101482.35833905342,8544.401428639023
2078,102056.25506796621,8548.49441163558
2079,102628.57702657103,8552.417815086212
2080,103199.27066198972,8556.169937088587
2081,103767.75825466147,8559.903919103235
2082,104334.36786136166,8563.448626049714
2083,104899.04943855443,8566.802962468953
2084,105461.77248467228,8569.967418175595
2085,106022.48551927008,8572.940781105417
2086,106614.54676695289,8578.904709273995
2087,107204.43241865629,8584.638180665908
2088,107792.10164860531,8590.141401789011
2089,108377.49545050818,8595.413132346821
2090,108960.57039647149,8600.453359853302
2091,109588.33216826878,8609.862462767149
2092,110213.6269154842,8618.992407390462
2093,110836.42067785104,8627.844514789545
2094,111456.66794933753,8636.419188023929
2095,112074.35660417641,8644.719390149712
2096,112721.76207396983,8656.48629754878
2097,113366.46709302654,8667.9439750637
2098,114008.43374273644,8679.093687274588
2099,114647.69354323359,8689.9419119731
2100,115284.21237115789,8700.49007440815
