time,regions,loss
1960,SIS,-2.9183591253865402e7
1961,USA,-1.3831722402498791e9
1961,CAN,-3.290529837666413e8
1961,WEU,-6.335159182098485e9
1961,JPK,-3.6829221827699604e9
1961,ANZ,-4.6379191949409896e8
1961,EEU,-6.100882336783913e8
1961,FSU,1.5139878873719609e9
1961,MDE,-1.4621865490021172e9
1961,CAM,-4.530788295288143e8
1961,LAM,-4.0116200473531073e8
1961,SAS,-2.6028885845851257e8
1961,SEA,2.2167918904419604e8
1961,CHI,-9.503312241267695e8
1961,MAF,8.246743182239685e8
1961,SSA,1.452743301535564e9
1961,SIS,-3.3994756621302746e7
1962,USA,-1.4239456556704023e9
1962,CAN,-3.4824315024021685e8
1962,WEU,-6.619819916211656e9
1962,JPK,-4.208132790942619e9
1962,ANZ,-4.8431283155393e8
1962,EEU,-6.410948842527443e8
1962,FSU,1.5204734257190392e9
1962,MDE,-1.5775383650810223e9
1962,CAM,-4.8613007064250904e8
1962,LAM,-4.512774260102469e8
1962,SAS,-2.8661348373653644e8
1962,SEA,1.9715036475639054e8
1962,CHI,-2.2260763938528293e8
1962,MAF,1.6201198782389033e9
1962,SSA,1.5384223167653182e9
1962,SIS,-3.807216349255024e7
1963,USA,-1.6563092243309937e9
1963,CAN,-3.7577320465260714e8
1963,WEU,-7.15013905369796e9
1963,JPK,-4.639157008126169e9
1963,ANZ,-5.033397237881883e8
1963,EEU,-6.732994351049485e8
1963,FSU,1.5241128085174158e9
1963,MDE,-1.708112433324274e9
1963,CAM,-5.2090788545496434e8
1963,LAM,-4.8246263542171985e8
1963,SAS,-3.071270618839458e8
1963,SEA,1.888328042370185e8
1963,CHI,-7.048025933744606e7
1963,MAF,1.0625880800754098e9
1963,SSA,1.545009361764202e9
1963,SIS,-4.56982599055455e7
1964,USA,-1.7989822195020504e9
1964,CAN,-3.988568550868379e8
1964,WEU,-7.575029142349877e9
1964,JPK,-5.097823465854916e9
1964,ANZ,-5.3490082416521686e8
1964,EEU,-7.070214609769562e8
1964,FSU,1.52307144964728e9
1964,MDE,-1.8469800933011196e9
1964,CAM,-5.731339399945369e8
1964,LAM,-4.6013747540669703e8
1964,SAS,-3.305759094162242e8
1964,SEA,1.8692662196068537e8
1964,CHI,-3.027078209125167e8
1964,MAF,9.380742785833293e8
1964,SSA,1.569555021197117e9
1964,SIS,-5.149243178871739e7
1965,USA,-2.0112954538170683e9
1965,CAN,-4.276355922789019e8
1965,WEU,-8.032769363845462e9
1965,JPK,-5.726129050915906e9
1965,ANZ,-5.712626793095168e8
1965,EEU,-7.422267316382453e8
1965,FSU,1.5169975403844504e9
1965,MDE,-1.9968477095333896e9
1965,CAM,-6.445483088810868e8
1965,LAM,-5.458434821829516e8
1965,SAS,-3.3388994709733754e8
1965,SEA,1.7885041877053526e8
1965,CHI,-6.939812529993627e8
1965,MAF,9.130059171527274e8
1965,SSA,1.6032987260622826e9
1965,SIS,-5.803884471954941e7
1966,USA,-2.238801356383159e9
1966,CAN,-4.547297575941368e8
1966,WEU,-8.435928705404187e9
1966,JPK,-6.129859662980716e9
1966,ANZ,-6.050482911717335e8
1966,EEU,-7.791194361092387e8
1966,FSU,1.5050241061307352e9
1966,MDE,-2.189979632890192e9
1966,CAM,-7.02298440436484e8
1966,LAM,-5.930008900507244e8
1966,SAS,-3.794640028756066e8
1966,SEA,1.59215524256273e8
1966,CHI,-1.0907284190495844e9
1966,MAF,9.201825853661586e8
1966,SSA,1.646856739168565e9
1966,SIS,-6.1305721527409375e7
1967,USA,-2.504518444447289e9
1967,CAN,-4.890979050007636e8
1967,WEU,-8.874050440688133e9
1967,JPK,-6.817161239194902e9
1967,ANZ,-6.370753960193244e8
1967,EEU,-8.178071433823384e8
1967,FSU,1.485683880184742e9
1967,MDE,-2.4003835955934362e9
1967,CAM,-7.585208559300898e8
1967,LAM,-6.220712669889586e8
1967,SAS,-3.9630789740323466e8
1967,SEA,1.2960603323438346e8
1967,CHI,-1.2431587102123697e9
1967,MAF,9.841331134716443e8
1967,SSA,1.7541681547128496e9
1967,SIS,-6.983551791612361e7
1968,USA,-2.59718696631481e9
1968,CAN,-5.089644034693136e8
1968,WEU,-9.33793946100503e9
1968,JPK,-7.56861183643218e9
1968,ANZ,-6.701361002067255e8
1968,EEU,-8.583748624079723e8
1968,FSU,1.4607946857002246e9
1968,MDE,-2.6059524181640997e9
1968,CAM,-8.168115625232397e8
1968,LAM,-6.651313697700984e8
1968,SAS,-3.8940575977694416e8
1968,SEA,1.1231994806015466e8
1968,CHI,-1.1393229464394178e9
1968,MAF,9.863141328314872e8
1968,SSA,1.9077308834815824e9
1968,SIS,-7.672273112526116e7
1969,USA,-2.8253559809001436e9
1969,CAN,-5.41037042605232e8
1969,WEU,-9.858266936608154e9
1969,JPK,-8.489427633945752e9
1969,ANZ,-7.16067153105209e8
1969,EEU,-9.005398481791301e8
1969,FSU,1.4333593211529708e9
1969,MDE,-2.8880592517204814e9
1969,CAM,-8.996283583967804e8
1969,LAM,-7.456717455332563e8
1969,SAS,-4.265822496566937e8
1969,SEA,3.1407041870984197e7
1969,CHI,-9.909580919552401e8
1969,MAF,9.890600380101546e8
1969,SSA,1.9315689204583037e9
1969,SIS,-8.512547523203646e7
1970,USA,-2.9597261938091474e9
1970,CAN,-5.741399023399869e8
1970,WEU,-1.0423483349234665e10
1970,JPK,-9.465647957372786e9
1970,ANZ,-7.683143557039233e8
1970,EEU,-9.445971164621912e8
1970,FSU,1.4040739642601824e9
1970,MDE,-3.1934520639158373e9
1970,CAM,-9.518597963377761e8
1970,LAM,-8.282673925131903e8
1970,SAS,-4.4901557978821164e8
1970,SEA,-1.7874541071990047e7
1970,CHI,-1.323226503534223e9
1970,MAF,9.79411176280313e8
1970,SSA,1.9240499615392706e9
1970,SIS,-9.518427482373418e7
1971,USA,-2.8780757588410954e9
1971,CAN,-5.953187578657379e8
1971,WEU,-1.0971827817450447e10
1971,JPK,-9.705328392708344e9
1971,ANZ,-8.100012447321829e8
1971,EEU,-9.91185101150687e8
1971,FSU,1.375767810349585e9
1971,MDE,-3.6146082191097145e9
1971,CAM,-1.0280182378895127e9
1971,LAM,-9.036526917176775e8
1971,SAS,-4.943901239774099e8
1971,SEA,-9.019790828860174e7
1971,CHI,-2.017383345383366e9
1971,MAF,9.740342720904307e8
1971,SSA,1.919105787676497e9
1971,SIS,-1.0785044341934413e8
1972,USA,-3.1059118480419717e9
1972,CAN,-6.25705087312885e8
1972,WEU,-1.1414158486429989e10
1972,JPK,-1.0338997684430603e10
1972,ANZ,-8.54996179069871e8
1972,EEU,-1.0401257966813657e9
1972,FSU,1.3455998018333092e9
1972,MDE,-4.052601156040624e9
1972,CAM,-1.0899487522731063e9
1972,LAM,-1.0028745869280391e9
1972,SAS,-5.776891458571613e8
1972,SEA,-1.55718473736e8
1972,CHI,-2.27729842359261e9
1972,MAF,1.1865620573140712e9
1972,SSA,1.9502172990594134e9
1972,SIS,-1.2038314864056842e8
1973,USA,-3.4085795239830475e9
1973,CAN,-6.681632256507021e8
1973,WEU,-1.2105211650357656e10
1973,JPK,-1.1237223685692293e10
1973,ANZ,-9.027554666293528e8
1973,EEU,-1.0917018615026333e9
1973,FSU,1.3236812823449728e9
1973,MDE,-4.577389807256561e9
1973,CAM,-1.1915924845979984e9
1973,LAM,-1.094779770116705e9
1973,SAS,-6.068931005035611e8
1973,SEA,-2.2557202356920204e8
1973,CHI,-2.450775440910272e9
1973,MAF,9.766859453978829e8
1973,SSA,2.0726392958801205e9
1973,SIS,-1.3517870911582953e8
1974,USA,-3.712359021970473e9
1974,CAN,-7.152283878466722e8
1974,WEU,-1.2897192377308382e10
1974,JPK,-1.2198886448624243e10
1974,ANZ,-9.468594772399583e8
1974,EEU,-1.1462655506130886e9
1974,FSU,1.3008834218505654e9
1974,MDE,-5.032812571925278e9
1974,CAM,-1.2986731908730688e9
1974,LAM,-1.2269428848903847e9
1974,SAS,-6.21172629248121e8
1974,SEA,-3.387284220804902e8
1974,CHI,-2.7848993615930142e9
1974,MAF,1.0181514630666815e9
1974,SSA,2.1423512125622194e9
1974,SIS,-1.4546475498147875e8
1975,USA,-3.6379077483611245e9
1975,CAN,-7.461662870040237e8
1975,WEU,-1.3275528100899422e10
1975,JPK,-1.2360967391907902e10
1975,ANZ,-9.96553084508593e8
1975,EEU,-1.204223414971249e9
1975,FSU,1.272415212427712e9
1975,MDE,-5.492501025964237e9
1975,CAM,-1.3937906107425911e9
1975,LAM,-1.3451429020833008e9
1975,SAS,-6.678715871622461e8
1975,SEA,-4.0768958603609926e8
1975,CHI,-2.908164517116342e9
1975,MAF,1.0223105320894388e9
1975,SSA,2.15640746875011e9
1975,SIS,-1.5535661589591116e8
1976,USA,-3.7179023362584724e9
1976,CAN,-7.725812936544863e8
1976,WEU,-1.3105502695125366e10
1976,JPK,-1.3090568805365917e10
1976,ANZ,-1.0306159448360173e9
1976,EEU,-1.2646552694120264e9
1976,FSU,1.242385122508589e9
1976,MDE,-5.49891355533552e9
1976,CAM,-1.4875561523894527e9
1976,LAM,-1.4030793613295987e9
1976,SAS,-6.567575492587751e8
1976,SEA,-4.5575858650067294e8
1976,CHI,-3.276669888856241e9
1976,MAF,1.013229498036979e9
1976,SSA,2.3666007585362334e9
1976,SIS,-1.7276766996031764e8
1977,USA,-4.1157935753023186e9
1977,CAN,-8.230477656645441e8
1977,WEU,-1.4200856206852549e10
1977,JPK,-1.384661924978212e10
1977,ANZ,-1.0737717975336292e9
1977,EEU,-1.3273066142565072e9
1977,FSU,1.212396738212691e9
1977,MDE,-6.395020836816563e9
1977,CAM,-1.5828423774937482e9
1977,LAM,-1.5310924635443127e9
1977,SAS,-7.241535748973442e8
1977,SEA,-5.925038630831552e8
1977,CHI,-3.320044884343284e9
1977,MAF,9.714061613028053e8
1977,SSA,2.3918644918953953e9
1977,SIS,-1.8831675659086534e8
1978,USA,-4.402014086226421e9
1978,CAN,-8.613210388349695e8
1978,WEU,-1.4712173780806164e10
1978,JPK,-1.4669812837684149e10
1978,ANZ,-1.118546083969106e9
1978,EEU,-1.3934561042761002e9
1978,FSU,1.1796549053004105e9
1978,MDE,-6.677155297278178e9
1978,CAM,-1.675528477455213e9
1978,LAM,-1.6412930093395696e9
1978,SAS,-7.604929026170038e8
1978,SEA,-7.178510158001565e8
1978,CHI,-3.736660012840398e9
1978,MAF,9.763366518936243e8
1978,SSA,2.540722584678114e9
1978,SIS,-2.055684110055968e8
1979,USA,-4.724840008710856e9
1979,CAN,-9.005872341811594e8
1979,WEU,-1.530439927327843e10
1979,JPK,-1.5606219127673601e10
1979,ANZ,-1.1522094586523879e9
1979,EEU,-1.4628795648708346e9
1979,FSU,1.1461702943365917e9
1979,MDE,-6.594699712128737e9
1979,CAM,-1.834741049277209e9
1979,LAM,-1.680278373688362e9
1979,SAS,-8.460685918275182e8
1979,SEA,-8.385855307032794e8
1979,CHI,-4.318246675254044e9
1979,MAF,9.675008332593745e8
1979,SSA,2.7770086667501326e9
1979,SIS,-2.2319357092190838e8
1980,USA,-4.903946328498289e9
1980,CAN,-9.353064490590872e8
1980,WEU,-1.598924983332061e10
1980,JPK,-1.661282073375732e10
1980,ANZ,-1.2053873783144872e9
1980,EEU,-1.5360447775666656e9
1980,FSU,1.1102665118621945e9
1980,MDE,-6.8866652165983715e9
1980,CAM,-2.0058545563733895e9
1980,LAM,-1.857966631770919e9
1980,SAS,-8.46105674306855e8
1980,SEA,-9.740290031000931e8
1980,CHI,-4.811259425129388e9
1980,MAF,9.800706089165503e8
1980,SSA,2.842481242583281e9
1980,SIS,-2.3761535950902128e8
1981,USA,-4.936917471641437e9
1981,CAN,-9.788601923671921e8
1981,WEU,-1.6450074734180162e10
1981,JPK,-1.7331064643597557e10
1981,ANZ,-1.2666175451549728e9
1981,EEU,-1.5920730106251597e9
1981,FSU,1.0283419391776066e9
1981,MDE,-6.831540917192005e9
1981,CAM,-2.188783384697046e9
1981,LAM,-1.9972401965417879e9
1981,SAS,-9.418999494594785e8
1981,SEA,-1.1191257366309342e9
1981,CHI,-5.352450620728927e9
1981,MAF,1.0056007712668796e9
1981,SSA,2.9799820999423366e9
1981,SIS,-2.4644439878754175e8
1982,USA,-5.1768923436375475e9
1982,CAN,-1.0232642273428177e9
1982,WEU,-1.6689788207887012e10
1982,JPK,-1.8325590225487453e10
1982,ANZ,-1.328747984912917e9
1982,EEU,-1.6537020223720767e9
1982,FSU,9.435785105547501e8
1982,MDE,-7.064885060098313e9
1982,CAM,-2.3741061789835606e9
1982,LAM,-1.090184177000122e9
1982,SAS,-1.0354535446864213e9
1982,SEA,-1.2471861080082757e9
1982,CHI,-5.797697889488081e9
1982,MAF,1.0420220328726375e9
1982,SSA,3.3116904502863193e9
1982,SIS,-2.6800345291044948e8
1983,USA,-4.1277848517197666e9
1983,CAN,-9.889812346500448e8
1983,WEU,-1.691253296626192e10
1983,JPK,-1.9274553085580566e10
1983,ANZ,-1.3621431005858116e9
1983,EEU,-1.7157929992004235e9
1983,FSU,8.568333689591241e8
1983,MDE,-7.300040600278933e9
1983,CAM,-1.0962159061701083e9
1983,LAM,-2.1771814614772964e9
1983,SAS,-1.1137089684937544e9
1983,SEA,-1.339770222610235e9
1983,CHI,-6.429954962670469e9
1983,MAF,1.0435139658106711e9
1983,SSA,5.458213455741654e9
1983,SIS,-2.89711588679903e8
1984,USA,-5.503970329552998e9
1984,CAN,-1.092058423872409e9
1984,WEU,-1.7791162273391266e10
1984,JPK,-2.034440210013069e10
1984,ANZ,-1.4204799721256194e9
1984,EEU,-1.7801689603514657e9
1984,FSU,7.699641118580405e8
1984,MDE,-7.504442486727398e9
1984,CAM,-2.4682580113175106e9
1984,LAM,-2.172921790467318e9
1984,SAS,-1.2526428190352461e9
1984,SEA,-1.4634728221451395e9
1984,CHI,-7.24319818806773e9
1984,MAF,1.0813058261482775e9
1984,SSA,3.8688010175339065e9
1984,SIS,-3.045728673231378e8
1985,USA,-5.986950778047848e9
1985,CAN,-1.1563913448053448e9
1985,WEU,-1.8492185283289883e10
1985,JPK,-2.155972482467924e10
1985,ANZ,-1.504130481061562e9
1985,EEU,-1.8476823362322986e9
1985,FSU,6.800334686283853e8
1985,MDE,-7.65506277036556e9
1985,CAM,-2.581674739323134e9
1985,LAM,-2.2488715529336767e9
1985,SAS,-1.3529676848985574e9
1985,SEA,-1.5772284163015513e9
1985,CHI,-8.4054387906792e9
1985,MAF,1.0893563764183774e9
1985,SSA,4.08796128462048e9
1985,SIS,-3.239213008312478e8
1986,USA,-6.264483642271707e9
1986,CAN,-1.2146574192603047e9
1986,WEU,-1.922480345190225e10
1986,JPK,-2.2921556375614864e10
1986,ANZ,-1.5875670027012684e9
1986,EEU,-1.9202248414130397e9
1986,FSU,5.846467899830463e8
1986,MDE,-7.890399942541048e9
1986,CAM,-2.695600782018377e9
1986,LAM,-2.3497500142960405e9
1986,SAS,-1.4975513510282338e9
1986,SEA,-1.5127105676185048e9
1986,CHI,-9.530885788187166e9
1986,MAF,1.1272755388180563e9
1986,SSA,4.404454498836193e9
1986,SIS,-3.331966807871789e8
1987,USA,-6.5438892523749895e9
1987,CAN,-1.2631844353164723e9
1987,WEU,-2.000433831230949e10
1987,JPK,-2.4186477496160007e10
1987,ANZ,-1.6805023764717019e9
1987,EEU,-1.9992031065968328e9
1987,FSU,4.9284696174300444e8
1987,MDE,-8.153354476825005e9
1987,CAM,-2.702591366686615e9
1987,LAM,-2.5398019971333537e9
1987,SAS,-1.638319646471972e9
1987,SEA,-1.751189349056823e9
1987,CHI,-1.0565903982536123e10
1987,MAF,1.187885339443371e9
1987,SSA,4.7063872681041765e9
1987,SIS,-3.478247153977062e8
1988,USA,-6.828210161300959e9
1988,CAN,-1.3266257801024435e9
1988,WEU,-2.0868762732694393e10
1988,JPK,-2.5761973270022667e10
1988,ANZ,-1.7634663782942321e9
1988,EEU,-2.0827998051125846e9
1988,FSU,3.9357426653845626e8
1988,MDE,-8.574257040036267e9
1988,CAM,-2.8743070847315745e9
1988,LAM,-2.698620467342921e9
1988,SAS,-1.7740732260997074e9
1988,SEA,-1.9524496296837509e9
1988,CHI,-1.1930603353400862e10
1988,MAF,1.2694101087168794e9
1988,SSA,4.977802346125822e9
1988,SIS,-3.65873869992063e8
1989,USA,-7.15046561545158e9
1989,CAN,-1.3954727870625434e9
1989,WEU,-2.200144951529279e10
1989,JPK,-2.772691373206852e10
1989,ANZ,-1.8743511113840437e9
1989,EEU,-2.1753916675866594e9
1989,FSU,2.980058006556901e8
1989,MDE,-8.973877832752434e9
1989,CAM,-2.9848594652545133e9
1989,LAM,-2.785148791934293e9
1989,SAS,-2.0651172559540915e9
1989,SEA,-2.224022303308355e9
1989,CHI,-1.3398647397438147e10
1989,MAF,1.3159812153771725e9
1989,SSA,5.200936195244686e9
1989,SIS,-3.887354419799025e8
1990,USA,-7.417709124573241e9
1990,CAN,-1.4457313015710092e9
1990,WEU,-2.305623684879993e10
1990,JPK,-2.947240938190902e10
1990,ANZ,-1.9649734549859486e9
1990,EEU,-2.26074041628073e9
1990,FSU,2.0526395937619668e8
1990,MDE,-9.449595681838573e9
1990,CAM,-3.1767938369546165e9
1990,LAM,-2.9407819000460424e9
1990,SAS,-2.2701337718701973e9
1990,SEA,-2.5311290363814588e9
1990,CHI,-1.4326107290458761e10
1990,MAF,1.3647445431341348e9
1990,SSA,5.538379789996368e9
1990,SIS,-4.122282827831526e8
1991,USA,-7.605579747615694e9
1991,CAN,-1.4884523846782646e9
1991,WEU,-2.4015313824844997e10
1991,JPK,-3.138203910475703e10
1991,ANZ,-2.0735962473687067e9
1991,EEU,-2.2870675122292185e9
1991,FSU,4.809078010046246e8
1991,MDE,-1.0714428189583485e10
1991,CAM,-3.395700423556271e9
1991,LAM,-3.0262957279415865e9
1991,SAS,-2.489873106082751e9
1991,SEA,-2.8218637061891828e9
1991,CHI,-1.5286216244017931e10
1991,MAF,1.4394302435872767e9
1991,SSA,5.939457181993984e9
1991,SIS,-4.1912846839246356e8
1992,USA,-7.587356964939792e9
1992,CAN,-1.509001189534836e9
1992,WEU,-2.474097932185895e10
1992,JPK,-3.3162298745787174e10
1992,ANZ,-2.13844284103613e9
1992,EEU,1.6574059668759334e8
1992,FSU,8.633910550807338e8
1992,MDE,-1.1493464909729738e10
1992,CAM,-3.605711434106344e9
1992,LAM,-3.164050247130463e9
1992,SAS,-2.552254692879267e9
1992,SEA,-3.088578990566675e9
1992,CHI,-1.6873263859443096e10
1992,MAF,1.5711866339061663e9
1992,SSA,6.602128493832178e9
1992,SIS,-4.191289451589284e8
1993,USA,-7.889870246069029e9
1993,CAN,-1.5479532737638276e9
1993,WEU,-2.5158868756475903e10
1993,JPK,-3.441727436293778e10
1993,ANZ,-2.200699721524666e9
1993,EEU,-2.2402008107555094e9
1993,FSU,1.6674522564585795e9
1993,MDE,-1.2301867681473316e10
1993,CAM,-3.819534868560721e9
1993,LAM,-3.294399910877074e9
1993,SAS,-2.8498164367197833e9
1993,SEA,-3.37991920411263e9
1993,CHI,-1.9126066086736652e10
1993,MAF,1.6374648709961305e9
1993,SSA,8.173197737309342e9
1993,SIS,-4.2795629992377394e8
1994,USA,-8.281169248304062e9
1994,CAN,-1.6270488478048346e9
1994,WEU,-2.5543472251230904e10
1994,JPK,-3.5456798714043884e10
1994,ANZ,-2.346205075152829e9
1994,EEU,-2.3128778281877227e9
1994,FSU,2.340176556274186e9
1994,MDE,-1.3075049597664618e10
1994,CAM,-3.9916511412860184e9
1994,LAM,-3.466397439728898e9
1994,SAS,-3.0494538268158193e9
1994,SEA,-3.712773917250889e9
1994,CHI,-2.159120549229084e10
1994,MAF,1.8166272631984572e9
1994,SSA,7.728058626456014e9
1994,SIS,-4.3165157420258236e8
1995,USA,-8.64555865791821e9
1995,CAN,-1.7113121032449877e9
1995,WEU,-2.6714864565274555e10
1995,JPK,-3.69032168305086e10
1995,ANZ,-2.474540270118886e9
1995,EEU,-2.427833012154328e9
1995,FSU,3.327523051257901e9
1995,MDE,-1.3510533363254248e10
1995,CAM,-4.2489822235864463e9
1995,LAM,-3.6576333594324193e9
1995,SAS,-3.3458352122264233e9
1995,SEA,-4.060490166574688e9
1995,CHI,-2.421238008554811e10
1995,MAF,1.8497376658694115e9
1995,SSA,8.309000949235363e9
1995,SIS,-4.466130014385837e8
1996,USA,-8.894358778592896e9
1996,CAN,-1.7824502878690965e9
1996,WEU,-2.748656623906365e10
1996,JPK,-3.874859257029597e10
1996,ANZ,-2.6059691191765394e9
1996,EEU,-2.560731839449405e9
1996,FSU,3.8657459671584163e9
1996,MDE,-1.436123111992191e10
1996,CAM,-3.9175081189911747e9
1996,LAM,-3.818809252074318e9
1996,SAS,-3.6907559497920427e9
1996,SEA,-4.45238594796408e9
1996,CHI,-2.672417165455575e10
1996,MAF,1.9411093567701192e9
1996,SSA,8.72907402454755e9
1996,SIS,-4.775640326083985e8
1997,USA,-9.31505106410877e9
1997,CAN,-1.8468671961293488e9
1997,WEU,-2.8144751920046104e10
1997,JPK,-4.0704248961968e10
1997,ANZ,-2.743066843509577e9
1997,EEU,-2.682446729922172e9
1997,FSU,4.310132878248276e9
1997,MDE,-1.5339556910850876e10
1997,CAM,-4.515329309424298e9
1997,LAM,-3.964476341604965e9
1997,SAS,-4.0469486811722584e9
1997,SEA,-4.837829897226917e9
1997,CHI,-2.9292169626985283e10
1997,MAF,1.9888219720282342e9
1997,SSA,9.033305467479216e9
1997,SIS,-5.1457522063791525e8
1998,USA,-9.7863986488898e9
1998,CAN,-1.9371606327629738e9
1998,WEU,-2.9084325813131645e10
1998,JPK,-4.225741017846366e10
1998,ANZ,-2.8815902110886984e9
1998,EEU,-2.7741463278329573e9
