time,acco2
1950,310.74999999964
1951,311.5178381723978
1952,312.285566887353
1953,313.05959173195527
1954,313.84434730199797
1955,314.6430929576258
1956,315.4583975847228
1957,316.29243579112085
1958,317.1471698067999
1959,318.02446214654833
1960,318.9146460649871
1961,319.81515194677564
1962,320.72687742739697
1963,321.66932408062524
1964,322.6357522136212
1965,323.6383681148565
1966,324.6770731768905
1967,325.75354517304976
1968,326.8437589899828
1969,327.9679616514391
1970,329.14796235614034
1971,330.35800220958015
1972,331.62182052291865
1973,332.9625141957816
1974,334.3938552010917
1975,335.8467199660469
1976,337.30755530512334
1977,338.86375430323466
1978,340.5004925473051
1979,342.2300985288073
1980,344.10096888420253
1981,346.0663770859616
1982,348.1541754886231
1983,350.3085842079043
1984,352.63931837096203
1985,355.2205671922186
1986,358.02144508399863
1987,361.0418543032291
1988,364.31011763589277
1989,367.87781727392445
1990,371.3988507373022
1991,374.8988145086401
1992,378.2835245057594
1993,381.6245956615901
1994,384.86259124526083
1995,388.18647420575473
1996,391.480904351264
1997,394.73123322134836
1998,397.9737431674425
1999,401.2624051336787
2000,404.46777879786123
2001,407.7867511073386
2002,411.13960994069413
2003,414.50098401714916
2004,417.80369644553764
2005,421.02041255163874
2006,424.27686510697913
2007,427.3705012799225
2008,430.20952898586654
2009,433.41188737093614
2010,436.18113451232796
2011,438.90514040942
2012,441.6796311134758
2013,444.41357905891675
2014,447.0570743979287
2015,449.7887976365678
2016,452.62363423734024
2017,455.55573422702145
2018,458.58099791871945
2019,461.6964521524025
2020,464.8894496053913
2021,468.139819360636
2022,471.447661242931
2023,474.8128442912379
2024,478.2351363407078
2025,481.7301202398865
2026,485.2790009128004
2027,488.88178397896087
2028,492.53837807869263
2029,496.248599437708
2030,500.01456908336166
2031,503.8230521943797
2032,507.67455611823954
2033,511.569392931695
2034,515.5077509624165
2035,519.4972747177704
2036,523.5300115564478
2037,527.606098711545
2038,531.7256133791388
2039,535.8885829678511
2040,540.1006008695973
2041,544.3514479017757
2042,548.6413668086744
2043,552.9704925760101
2044,557.3388923977878
2045,561.7593471943645
2046,566.2182407711904
2047,570.7157316842953
2048,575.2518674359123
2049,579.8266261502828
2050,584.4402948476052
2051,589.0840303996936
2052,593.7581168427103
2053,598.4626645274877
2054,603.1977017642805
2055,607.964301430796
2056,612.7612378753122
2057,617.5884079248899
2058,622.4456746624156
2059,627.3328752097094
2060,632.2564227038018
2061,637.2143531023577
2062,642.2062293001778
2063,647.2316537680902
2064,652.290240641558
2065,657.3899267395715
2066,662.5216088876599
2067,667.6850392560092
2068,672.8799154651072
2069,678.1059223595493
2070,683.3652190680145
2071,688.6480642712444
2072,693.9545022482807
2073,699.2844352848371
2074,704.637673085612
2075,710.0177122562287
2076,715.4203561886998
2077,720.8453492105189
2078,726.2923788017099
2079,731.7611189221989
2080,737.2270380633263
2081,742.6856665982781
2082,748.1380076689785
2083,753.5847285238857
2084,759.0262542109504
2085,764.4646692295012
2086,769.8983024169659
2087,775.3273036792442
2088,780.751746755153
2089,786.1716540355453
2090,791.5831699766513
2091,796.9863419371605
2092,802.3812087927028
2093,807.7677471772912
2094,813.1458766738073
2095,818.5180068474034
2096,823.8813720791554
2097,829.2358603453876
2098,834.5813348852945
2099,839.9176228354394
2100,845.2430461152143
