time,globalincome,globalypc
2063,93196.17994050651,8470.976459347701
2064,93809.37773291579,8476.76379591855
2065,94421.18834844357,8482.366437210516
2066,95014.45248378372,8487.803384260862
2067,95605.87768287396,8493.02185928156
2068,96195.35039195087,8498.015634870784
2069,96782.72164466759,8502.775511331647
2070,97367.85867843986,8507.293895817966
2071,97922.68793110862,8509.822231492535
2072,98474.78065048796,8512.091325636018
2073,99023.97219583088,8514.091321082828
2074,99570.0695079314,8515.81013849011
2075,100112.89251945927,8517.237044574227
2076,100666.36499773384,8519.778347428355
2077,101216.02991999715,8521.976063877812
2078,101761.64219331379,8523.815140911378
2079,102302.97218027525,8525.282093225118
2080,102839.74649506959,8526.360087269368
2081,103371.13312424484,8527.183863804603
2082,103897.21901334087,8527.566659699221
2083,104417.678970529,8527.488680175296
2084,104932.18647049197,8526.930390443411
2085,105440.37775149575,8525.869634900233
2086,105975.05701359695,8527.445175177094
2087,106502.546449709,8528.431227203615
2088,107022.43280336018,8528.80350534912
2089,107534.25619409581,8528.534490511112
2090,108037.54090781852,8527.595913547926
2091,108578.38745369339,8530.515055668602
2092,109109.57799619013,8532.652868838944
2093,109630.58248683914,8533.978988419574
2094,110140.8197436193,8534.459644319864
2095,110639.71506783336,8534.062174266788
2096,111158.49942653651,8536.43848767844
2097,111664.55581987686,8537.821083886818
2098,112157.17590536433,8538.169134507494
2099,112635.69323295259,8537.44566530511
2100,113099.30142853523,8535.603794938701
