year,orig,dest,fe_OrigCategorical,fe_DestCategorical,fe_YearCategorical
2005,ESP,LUX,50.51460331978273,-11.58837534566176,0.34878796450326277
2005,ESP,LVA,50.51460331978273,-6.96354913651717,0.34878796450326277
2005,ESP,MEX,50.51460331978273,8.581218160338324,0.34878796450326277
2005,ESP,NLD,50.51460331978273,3.281296333767429,0.34878796450326277
2005,ESP,NOR,50.51460331978273,-1.499300188575054,0.34878796450326277
2005,ESP,PAN,50.51460331978273,-3.7824018533940045,0.34878796450326277
2005,ESP,POL,50.51460331978273,4.281508661932747,0.34878796450326277
2005,ESP,PRT,50.51460331978273,0.7340080152925665,0.34878796450326277
2005,ESP,PRY,50.51460331978273,-3.455898605564821,0.34878796450326277
2005,ESP,RUS,50.51460331978273,11.560137400737254,0.34878796450326277
2005,ESP,SVK,50.51460331978273,-3.1504095168252917,0.34878796450326277
2005,ESP,SVN,50.51460331978273,-7.206435867992603,0.34878796450326277
2005,ESP,SWE,50.51460331978273,1.2350024397976789,0.34878796450326277
2005,ESP,TUN,50.51460331978273,-2.4517133334136165,0.34878796450326277
2005,ESP,TUR,50.51460331978273,7.663100658632949,0.34878796450326277
2005,ESP,UGA,50.51460331978273,1.6245698020954222,0.34878796450326277
2005,ESP,UKR,50.51460331978273,5.490327622791337,0.34878796450326277
2005,ESP,ZAF,50.51460331978273,8.96918083898057,0.34878796450326277
2005,EST,BEL,52.4667402961057,1.4348518724128496,0.34878796450326277
2005,EST,BLR,52.4667402961057,-0.9108196357662948,0.34878796450326277
2005,EST,BRA,52.4667402961057,11.7816265781874,0.34878796450326277
2005,EST,COG,52.4667402961057,-3.7861855269116855,0.34878796450326277
2005,EST,CYP,52.4667402961057,-8.630192254052211,0.34878796450326277
2005,EST,CZE,52.4667402961057,0.6538798508217063,0.34878796450326277
2005,EST,DNK,52.4667402961057,-1.5956352531683091,0.34878796450326277
2005,EST,ESP,52.4667402961057,7.730225269518151,0.34878796450326277
2005,EST,FIN,52.4667402961057,-1.716336065592758,0.34878796450326277
2005,EST,FRA,52.4667402961057,8.221688773047703,0.34878796450326277
2005,EST,GBR,52.4667402961057,9.42181097451175,0.34878796450326277
2005,EST,HUN,52.4667402961057,-0.36135685564216047,0.34878796450326277
2005,EST,ISL,52.4667402961057,-13.229336038485277,0.34878796450326277
2005,EST,ITA,52.4667402961057,9.001966437554813,0.34878796450326277
2005,EST,KAZ,52.4667402961057,3.222914930717703,0.34878796450326277
2005,EST,LUX,52.4667402961057,-11.58837534566176,0.34878796450326277
2005,EST,NLD,52.4667402961057,3.281296333767429,0.34878796450326277
2005,EST,NOR,52.4667402961057,-1.499300188575054,0.34878796450326277
2005,EST,PRT,52.4667402961057,0.7340080152925665,0.34878796450326277
