year,orig,dest,fe_year
2010.0,ROU,BGR,-30.04911499632106
2010.0,ROU,BGR,-30.04911499632106
2010.0,GRC,BGR,-30.04911499632106
2010.0,GRC,BGR,-30.04911499632106
2010.0,GRC,BGR,-30.04911499632106
2010.0,GRC,BGR,-30.04911499632106
2010.0,GRC,BGR,-30.04911499632106
2010.0,MKD,BGR,-30.04911499632106
2010.0,MKD,BGR,-30.04911499632106
2010.0,MKD,BGR,-30.04911499632106
2010.0,MKD,BGR,-30.04911499632106
2010.0,MKD,BGR,-30.04911499632106
2010.0,POL,CZE,-30.04911499632106
2010.0,POL,CZE,-30.04911499632106
2010.0,POL,CZE,-30.04911499632106
2010.0,POL,CZE,-30.04911499632106
2010.0,POL,CZE,-30.04911499632106
2010.0,SVK,CZE,-30.04911499632106
2010.0,SVK,CZE,-30.04911499632106
2010.0,SVK,CZE,-30.04911499632106
2010.0,SVK,CZE,-30.04911499632106
2010.0,SVK,CZE,-30.04911499632106
2010.0,AUT,CZE,-30.04911499632106
2010.0,AUT,CZE,-30.04911499632106
2010.0,AUT,CZE,-30.04911499632106
2010.0,AUT,CZE,-30.04911499632106
2010.0,AUT,CZE,-30.04911499632106
2010.0,DEU,CZE,-30.04911499632106
2010.0,DEU,CZE,-30.04911499632106
2010.0,DEU,CZE,-30.04911499632106
2010.0,DEU,CZE,-30.04911499632106
2010.0,DEU,CZE,-30.04911499632106
2010.0,ROU,HUN,-30.04911499632106
2010.0,ROU,HUN,-30.04911499632106
2010.0,ROU,HUN,-30.04911499632106
2010.0,ROU,HUN,-30.04911499632106
2010.0,ROU,HUN,-30.04911499632106
2010.0,SVK,HUN,-30.04911499632106
2010.0,SVK,HUN,-30.04911499632106
2010.0,SVK,HUN,-30.04911499632106
2010.0,SVK,HUN,-30.04911499632106
2010.0,SVK,HUN,-30.04911499632106
2010.0,UKR,HUN,-30.04911499632106
2010.0,UKR,HUN,-30.04911499632106
2010.0,UKR,HUN,-30.04911499632106
2010.0,UKR,HUN,-30.04911499632106
2010.0,UKR,HUN,-30.04911499632106
2010.0,HRV,HUN,-30.04911499632106
2010.0,HRV,HUN,-30.04911499632106
2010.0,HRV,HUN,-30.04911499632106
2010.0,HRV,HUN,-30.04911499632106
2010.0,HRV,HUN,-30.04911499632106
2010.0,SVN,HUN,-30.04911499632106
2010.0,SVN,HUN,-30.04911499632106
2010.0,SVN,HUN,-30.04911499632106
2010.0,SVN,HUN,-30.04911499632106
2010.0,SVN,HUN,-30.04911499632106
2010.0,AUT,HUN,-30.04911499632106
2010.0,AUT,HUN,-30.04911499632106
2010.0,AUT,HUN,-30.04911499632106
2010.0,AUT,HUN,-30.04911499632106
2010.0,AUT,HUN,-30.04911499632106
2010.0,BLR,POL,-30.04911499632106
2010.0,BLR,POL,-30.04911499632106
2010.0,BLR,POL,-30.04911499632106
2010.0,BLR,POL,-30.04911499632106
2010.0,BLR,POL,-30.04911499632106
2010.0,CZE,POL,-30.04911499632106
2010.0,CZE,POL,-30.04911499632106
2010.0,CZE,POL,-30.04911499632106
2010.0,CZE,POL,-30.04911499632106
2010.0,CZE,POL,-30.04911499632106
2010.0,RUS,POL,-30.04911499632106
2010.0,RUS,POL,-30.04911499632106
2010.0,RUS,POL,-30.04911499632106
2010.0,RUS,POL,-30.04911499632106
2010.0,RUS,POL,-30.04911499632106
2010.0,SVK,POL,-30.04911499632106
2010.0,SVK,POL,-30.04911499632106
2010.0,SVK,POL,-30.04911499632106
2010.0,SVK,POL,-30.04911499632106
2010.0,SVK,POL,-30.04911499632106
2010.0,UKR,POL,-30.04911499632106
2010.0,UKR,POL,-30.04911499632106
2010.0,UKR,POL,-30.04911499632106
2010.0,UKR,POL,-30.04911499632106
2010.0,UKR,POL,-30.04911499632106
2010.0,LTU,POL,-30.04911499632106
2010.0,LTU,POL,-30.04911499632106
2010.0,LTU,POL,-30.04911499632106
2010.0,LTU,POL,-30.04911499632106
2010.0,LTU,POL,-30.04911499632106
2010.0,DEU,POL,-30.04911499632106
2010.0,DEU,POL,-30.04911499632106
2010.0,DEU,POL,-30.04911499632106
2010.0,DEU,POL,-30.04911499632106
2010.0,DEU,POL,-30.04911499632106
2010.0,ROU,MDA,-30.04911499632106
2010.0,ROU,MDA,-30.04911499632106
2010.0,ROU,MDA,-30.04911499632106
2010.0,ROU,MDA,-30.04911499632106
2010.0,ROU,MDA,-30.04911499632106
2010.0,UKR,MDA,-30.04911499632106
2010.0,UKR,MDA,-30.04911499632106
2010.0,UKR,MDA,-30.04911499632106
2010.0,UKR,MDA,-30.04911499632106
2010.0,UKR,MDA,-30.04911499632106
2010.0,BGR,ROU,-30.04911499632106
2010.0,BGR,ROU,-30.04911499632106
2010.0,BGR,ROU,-30.04911499632106
2010.0,BGR,ROU,-30.04911499632106
2010.0,BGR,ROU,-30.04911499632106
2010.0,HUN,ROU,-30.04911499632106
2010.0,HUN,ROU,-30.04911499632106
2010.0,HUN,ROU,-30.04911499632106
2010.0,HUN,ROU,-30.04911499632106
2010.0,HUN,ROU,-30.04911499632106
2010.0,MDA,ROU,-30.04911499632106
2010.0,MDA,ROU,-30.04911499632106
2010.0,MDA,ROU,-30.04911499632106
2010.0,MDA,ROU,-30.04911499632106
2010.0,MDA,ROU,-30.04911499632106
2010.0,UKR,ROU,-30.04911499632106
2010.0,UKR,ROU,-30.04911499632106
2010.0,UKR,ROU,-30.04911499632106
2010.0,UKR,ROU,-30.04911499632106
2010.0,UKR,ROU,-30.04911499632106
2010.0,GEO,RUS,-30.04911499632106
2010.0,GEO,RUS,-30.04911499632106
2010.0,GEO,RUS,-30.04911499632106
2010.0,GEO,RUS,-30.04911499632106
2010.0,GEO,RUS,-30.04911499632106
2010.0,CHN,RUS,-30.04911499632106
2010.0,CHN,RUS,-30.04911499632106
2010.0,CHN,RUS,-30.04911499632106
2010.0,CHN,RUS,-30.04911499632106
2010.0,CHN,RUS,-30.04911499632106
2010.0,MNG,RUS,-30.04911499632106
2010.0,MNG,RUS,-30.04911499632106
2010.0,MNG,RUS,-30.04911499632106
2010.0,MNG,RUS,-30.04911499632106
2010.0,MNG,RUS,-30.04911499632106
2010.0,BLR,RUS,-30.04911499632106
2010.0,BLR,RUS,-30.04911499632106
2010.0,BLR,RUS,-30.04911499632106
2010.0,BLR,RUS,-30.04911499632106
2010.0,BLR,RUS,-30.04911499632106
2010.0,POL,RUS,-30.04911499632106
2010.0,POL,RUS,-30.04911499632106
2010.0,POL,RUS,-30.04911499632106
2010.0,POL,RUS,-30.04911499632106
2010.0,POL,RUS,-30.04911499632106
2010.0,UKR,RUS,-30.04911499632106
2010.0,UKR,RUS,-30.04911499632106
2010.0,UKR,RUS,-30.04911499632106
2010.0,UKR,RUS,-30.04911499632106
2010.0,UKR,RUS,-30.04911499632106
2010.0,FIN,RUS,-30.04911499632106
2010.0,FIN,RUS,-30.04911499632106
2010.0,FIN,RUS,-30.04911499632106
2010.0,FIN,RUS,-30.04911499632106
2010.0,FIN,RUS,-30.04911499632106
2010.0,LTU,RUS,-30.04911499632106
2010.0,LTU,RUS,-30.04911499632106
2010.0,LTU,RUS,-30.04911499632106
2010.0,LTU,RUS,-30.04911499632106
2010.0,LTU,RUS,-30.04911499632106
2010.0,NOR,RUS,-30.04911499632106
2010.0,NOR,RUS,-30.04911499632106
2010.0,NOR,RUS,-30.04911499632106
2010.0,NOR,RUS,-30.04911499632106
2010.0,NOR,RUS,-30.04911499632106
2010.0,CZE,SVK,-30.04911499632106
2010.0,CZE,SVK,-30.04911499632106
2010.0,CZE,SVK,-30.04911499632106
2010.0,CZE,SVK,-30.04911499632106
2010.0,CZE,SVK,-30.04911499632106
2010.0,HUN,SVK,-30.04911499632106
2010.0,HUN,SVK,-30.04911499632106
2010.0,HUN,SVK,-30.04911499632106
2010.0,HUN,SVK,-30.04911499632106
2010.0,HUN,SVK,-30.04911499632106
2010.0,POL,SVK,-30.04911499632106
2010.0,POL,SVK,-30.04911499632106
2010.0,POL,SVK,-30.04911499632106
2010.0,POL,SVK,-30.04911499632106
2010.0,POL,SVK,-30.04911499632106
2010.0,UKR,SVK,-30.04911499632106
2010.0,UKR,SVK,-30.04911499632106
2010.0,UKR,SVK,-30.04911499632106
2010.0,UKR,SVK,-30.04911499632106
2010.0,UKR,SVK,-30.04911499632106
2010.0,AUT,SVK,-30.04911499632106
2010.0,AUT,SVK,-30.04911499632106
2010.0,AUT,SVK,-30.04911499632106
2010.0,AUT,SVK,-30.04911499632106
2010.0,AUT,SVK,-30.04911499632106
2010.0,BLR,UKR,-30.04911499632106
2010.0,BLR,UKR,-30.04911499632106
2010.0,BLR,UKR,-30.04911499632106
2010.0,BLR,UKR,-30.04911499632106
2010.0,BLR,UKR,-30.04911499632106
2010.0,HUN,UKR,-30.04911499632106
2010.0,HUN,UKR,-30.04911499632106
2010.0,HUN,UKR,-30.04911499632106
2010.0,HUN,UKR,-30.04911499632106
2010.0,HUN,UKR,-30.04911499632106
2010.0,POL,UKR,-30.04911499632106
2010.0,POL,UKR,-30.04911499632106
2010.0,POL,UKR,-30.04911499632106
2010.0,POL,UKR,-30.04911499632106
2010.0,POL,UKR,-30.04911499632106
2010.0,MDA,UKR,-30.04911499632106
2010.0,MDA,UKR,-30.04911499632106
2010.0,MDA,UKR,-30.04911499632106
2010.0,MDA,UKR,-30.04911499632106
2010.0,MDA,UKR,-30.04911499632106
2010.0,ROU,UKR,-30.04911499632106
2010.0,ROU,UKR,-30.04911499632106
2010.0,ROU,UKR,-30.04911499632106
2010.0,ROU,UKR,-30.04911499632106
2010.0,ROU,UKR,-30.04911499632106
2010.0,RUS,UKR,-30.04911499632106
2010.0,RUS,UKR,-30.04911499632106
2010.0,RUS,UKR,-30.04911499632106
2010.0,RUS,UKR,-30.04911499632106
2010.0,RUS,UKR,-30.04911499632106
2010.0,SVK,UKR,-30.04911499632106
2010.0,SVK,UKR,-30.04911499632106
2010.0,SVK,UKR,-30.04911499632106
2010.0,SVK,UKR,-30.04911499632106
2010.0,SVK,UKR,-30.04911499632106
2010.0,DEU,DNK,-30.04911499632106
2010.0,DEU,DNK,-30.04911499632106
2010.0,DEU,DNK,-30.04911499632106
2010.0,DEU,DNK,-30.04911499632106
2010.0,DEU,DNK,-30.04911499632106
2010.0,RUS,FIN,-30.04911499632106
2010.0,RUS,FIN,-30.04911499632106
2010.0,RUS,FIN,-30.04911499632106
2010.0,RUS,FIN,-30.04911499632106
2010.0,RUS,FIN,-30.04911499632106
2010.0,NOR,FIN,-30.04911499632106
2010.0,NOR,FIN,-30.04911499632106
2010.0,NOR,FIN,-30.04911499632106
2010.0,NOR,FIN,-30.04911499632106
2010.0,NOR,FIN,-30.04911499632106
2010.0,SWE,FIN,-30.04911499632106
2010.0,SWE,FIN,-30.04911499632106
2010.0,SWE,FIN,-30.04911499632106
2010.0,SWE,FIN,-30.04911499632106
2010.0,SWE,FIN,-30.04911499632106
2010.0,GBR,IRL,-30.04911499632106
2010.0,GBR,IRL,-30.04911499632106
2010.0,GBR,IRL,-30.04911499632106
2010.0,GBR,IRL,-30.04911499632106
2010.0,GBR,IRL,-30.04911499632106
2010.0,BLR,LTU,-30.04911499632106
2010.0,BLR,LTU,-30.04911499632106
2010.0,BLR,LTU,-30.04911499632106
2010.0,BLR,LTU,-30.04911499632106
2010.0,BLR,LTU,-30.04911499632106
2010.0,POL,LTU,-30.04911499632106
2010.0,POL,LTU,-30.04911499632106
2010.0,POL,LTU,-30.04911499632106
2010.0,POL,LTU,-30.04911499632106
2010.0,POL,LTU,-30.04911499632106
2010.0,RUS,LTU,-30.04911499632106
2010.0,RUS,LTU,-30.04911499632106
2010.0,RUS,LTU,-30.04911499632106
2010.0,RUS,LTU,-30.04911499632106
2010.0,RUS,LTU,-30.04911499632106
2010.0,RUS,NOR,-30.04911499632106
2010.0,RUS,NOR,-30.04911499632106
2010.0,RUS,NOR,-30.04911499632106
2010.0,RUS,NOR,-30.04911499632106
2010.0,RUS,NOR,-30.04911499632106
2010.0,FIN,NOR,-30.04911499632106
2010.0,FIN,NOR,-30.04911499632106
2010.0,FIN,NOR,-30.04911499632106
2010.0,FIN,NOR,-30.04911499632106
2010.0,FIN,NOR,-30.04911499632106
2010.0,SWE,NOR,-30.04911499632106
2010.0,SWE,NOR,-30.04911499632106
2010.0,SWE,NOR,-30.04911499632106
2010.0,SWE,NOR,-30.04911499632106
2010.0,SWE,NOR,-30.04911499632106
2010.0,FIN,SWE,-30.04911499632106
2010.0,FIN,SWE,-30.04911499632106
2010.0,FIN,SWE,-30.04911499632106
2010.0,FIN,SWE,-30.04911499632106
2010.0,FIN,SWE,-30.04911499632106
2010.0,NOR,SWE,-30.04911499632106
2010.0,NOR,SWE,-30.04911499632106
2010.0,NOR,SWE,-30.04911499632106
2010.0,NOR,SWE,-30.04911499632106
2010.0,NOR,SWE,-30.04911499632106
2010.0,IRL,GBR,-30.04911499632106
2010.0,IRL,GBR,-30.04911499632106
2010.0,IRL,GBR,-30.04911499632106
2010.0,IRL,GBR,-30.04911499632106
2010.0,IRL,GBR,-30.04911499632106
2010.0,HUN,HRV,-30.04911499632106
2010.0,HUN,HRV,-30.04911499632106
2010.0,HUN,HRV,-30.04911499632106
2010.0,HUN,HRV,-30.04911499632106
2010.0,HUN,HRV,-30.04911499632106
2010.0,SVN,HRV,-30.04911499632106
2010.0,SVN,HRV,-30.04911499632106
2010.0,SVN,HRV,-30.04911499632106
2010.0,SVN,HRV,-30.04911499632106
2010.0,SVN,HRV,-30.04911499632106
2010.0,TUR,GRC,-30.04911499632106
2010.0,TUR,GRC,-30.04911499632106
2010.0,TUR,GRC,-30.04911499632106
2010.0,TUR,GRC,-30.04911499632106
2010.0,TUR,GRC,-30.04911499632106
2010.0,BGR,GRC,-30.04911499632106
2010.0,BGR,GRC,-30.04911499632106
2010.0,BGR,GRC,-30.04911499632106
2010.0,BGR,GRC,-30.04911499632106
2010.0,BGR,GRC,-30.04911499632106
2010.0,MKD,GRC,-30.04911499632106
2010.0,MKD,GRC,-30.04911499632106
2010.0,MKD,GRC,-30.04911499632106
2010.0,MKD,GRC,-30.04911499632106
2010.0,MKD,GRC,-30.04911499632106
2010.0,SVN,ITA,-30.04911499632106
2010.0,SVN,ITA,-30.04911499632106
2010.0,SVN,ITA,-30.04911499632106
2010.0,SVN,ITA,-30.04911499632106
2010.0,SVN,ITA,-30.04911499632106
2010.0,AUT,ITA,-30.04911499632106
2010.0,AUT,ITA,-30.04911499632106
2010.0,AUT,ITA,-30.04911499632106
2010.0,AUT,ITA,-30.04911499632106
2010.0,AUT,ITA,-30.04911499632106
2010.0,FRA,ITA,-30.04911499632106
2010.0,FRA,ITA,-30.04911499632106
2010.0,FRA,ITA,-30.04911499632106
2010.0,FRA,ITA,-30.04911499632106
2010.0,FRA,ITA,-30.04911499632106
2010.0,CHE,ITA,-30.04911499632106
2010.0,CHE,ITA,-30.04911499632106
2010.0,CHE,ITA,-30.04911499632106
2010.0,CHE,ITA,-30.04911499632106
2010.0,CHE,ITA,-30.04911499632106
2010.0,BGR,MKD,-30.04911499632106
2010.0,BGR,MKD,-30.04911499632106
2010.0,BGR,MKD,-30.04911499632106
2010.0,BGR,MKD,-30.04911499632106
2010.0,BGR,MKD,-30.04911499632106
2010.0,GRC,MKD,-30.04911499632106
2010.0,GRC,MKD,-30.04911499632106
2010.0,GRC,MKD,-30.04911499632106
2010.0,GRC,MKD,-30.04911499632106
2010.0,GRC,MKD,-30.04911499632106
2010.0,ESP,PRT,-30.04911499632106
2010.0,ESP,PRT,-30.04911499632106
2010.0,ESP,PRT,-30.04911499632106
2010.0,ESP,PRT,-30.04911499632106
2010.0,ESP,PRT,-30.04911499632106
2010.0,HUN,SVN,-30.04911499632106
2010.0,HUN,SVN,-30.04911499632106
2010.0,HUN,SVN,-30.04911499632106
2010.0,HUN,SVN,-30.04911499632106
2010.0,HUN,SVN,-30.04911499632106
2010.0,HRV,SVN,-30.04911499632106
2010.0,HRV,SVN,-30.04911499632106
2010.0,HRV,SVN,-30.04911499632106
2010.0,HRV,SVN,-30.04911499632106
2010.0,HRV,SVN,-30.04911499632106
2010.0,ITA,SVN,-30.04911499632106
2010.0,ITA,SVN,-30.04911499632106
2010.0,ITA,SVN,-30.04911499632106
2010.0,ITA,SVN,-30.04911499632106
2010.0,ITA,SVN,-30.04911499632106
2010.0,AUT,SVN,-30.04911499632106
2010.0,AUT,SVN,-30.04911499632106
2010.0,AUT,SVN,-30.04911499632106
2010.0,AUT,SVN,-30.04911499632106
2010.0,AUT,SVN,-30.04911499632106
2010.0,PRT,ESP,-30.04911499632106
2010.0,PRT,ESP,-30.04911499632106
2010.0,PRT,ESP,-30.04911499632106
2010.0,PRT,ESP,-30.04911499632106
2010.0,PRT,ESP,-30.04911499632106
2010.0,FRA,ESP,-30.04911499632106
2010.0,FRA,ESP,-30.04911499632106
2010.0,FRA,ESP,-30.04911499632106
2010.0,FRA,ESP,-30.04911499632106
2010.0,FRA,ESP,-30.04911499632106
2010.0,CZE,AUT,-30.04911499632106
2010.0,CZE,AUT,-30.04911499632106
2010.0,CZE,AUT,-30.04911499632106
2010.0,CZE,AUT,-30.04911499632106
2010.0,CZE,AUT,-30.04911499632106
2010.0,HUN,AUT,-30.04911499632106
2010.0,HUN,AUT,-30.04911499632106
2010.0,HUN,AUT,-30.04911499632106
2010.0,HUN,AUT,-30.04911499632106
2010.0,HUN,AUT,-30.04911499632106
2010.0,SVK,AUT,-30.04911499632106
2010.0,SVK,AUT,-30.04911499632106
2010.0,SVK,AUT,-30.04911499632106
2010.0,SVK,AUT,-30.04911499632106
2010.0,SVK,AUT,-30.04911499632106
2010.0,ITA,AUT,-30.04911499632106
2010.0,ITA,AUT,-30.04911499632106
2010.0,ITA,AUT,-30.04911499632106
2010.0,ITA,AUT,-30.04911499632106
2010.0,ITA,AUT,-30.04911499632106
2010.0,SVN,AUT,-30.04911499632106
2010.0,SVN,AUT,-30.04911499632106
2010.0,SVN,AUT,-30.04911499632106
2010.0,SVN,AUT,-30.04911499632106
2010.0,SVN,AUT,-30.04911499632106
2010.0,DEU,AUT,-30.04911499632106
2010.0,DEU,AUT,-30.04911499632106
2010.0,DEU,AUT,-30.04911499632106
2010.0,DEU,AUT,-30.04911499632106
2010.0,DEU,AUT,-30.04911499632106
