year,orig,dest,fe_YearCategorical
1995,MNG,PRY,-24.444521578669324
1995,MNG,SWE,-24.444521578669324
1995,MNG,UKR,-24.444521578669324
1995,MRT,ARG,-24.444521578669324
1995,MRT,AUS,-24.444521578669324
1995,MRT,AUT,-24.444521578669324
1995,MRT,BEL,-24.444521578669324
1995,MRT,BGD,-24.444521578669324
1995,MRT,BRA,-24.444521578669324
1995,MRT,CIV,-24.444521578669324
1995,MRT,CRI,-24.444521578669324
1995,MRT,DEU,-24.444521578669324
1995,MRT,DNK,-24.444521578669324
1995,MRT,DZA,-24.444521578669324
1995,MRT,EGY,-24.444521578669324
1995,MRT,ESP,-24.444521578669324
1995,MRT,FIN,-24.444521578669324
1995,MRT,GBR,-24.444521578669324
1995,MRT,GRC,-24.444521578669324
1995,MRT,IRL,-24.444521578669324
1995,MRT,ITA,-24.444521578669324
1995,MRT,LVA,-24.444521578669324
1995,MRT,NOR,-24.444521578669324
1995,MRT,PAN,-24.444521578669324
1995,MRT,POL,-24.444521578669324
1995,MRT,SWE,-24.444521578669324
1995,MRT,TUN,-24.444521578669324
1995,MYS,ARG,-24.444521578669324
1995,MYS,AUS,-24.444521578669324
1995,MYS,BEL,-24.444521578669324
1995,MYS,BRA,-24.444521578669324
1995,MYS,DEU,-24.444521578669324
1995,MYS,DNK,-24.444521578669324
1995,MYS,ESP,-24.444521578669324
1995,MYS,FIN,-24.444521578669324
1995,MYS,GBR,-24.444521578669324
1995,MYS,IRL,-24.444521578669324
1995,MYS,ITA,-24.444521578669324
1995,MYS,LVA,-24.444521578669324
1995,MYS,NOR,-24.444521578669324
1995,MYS,PAN,-24.444521578669324
1995,NOR,AUS,-24.444521578669324
1995,NOR,BEL,-24.444521578669324
1995,NOR,BGD,-24.444521578669324
1995,NOR,BRA,-24.444521578669324
1995,NOR,CRI,-24.444521578669324
1995,NOR,DNK,-24.444521578669324
1995,NOR,ESP,-24.444521578669324
1995,NOR,FIN,-24.444521578669324
1995,NOR,GBR,-24.444521578669324
1995,NOR,HND,-24.444521578669324
1995,NOR,IRL,-24.444521578669324
1995,NOR,ITA,-24.444521578669324
1995,NOR,LCA,-24.444521578669324
1995,NOR,LKA,-24.444521578669324
1995,NOR,LVA,-24.444521578669324
1995,NOR,MYS,-24.444521578669324
1995,NOR,PAN,-24.444521578669324
1995,NOR,SWE,-24.444521578669324
1995,NPL,ARG,-24.444521578669324
1995,NPL,AUS,-24.444521578669324
1995,NPL,AUT,-24.444521578669324
1995,NPL,BEL,-24.444521578669324
1995,NPL,BGD,-24.444521578669324
1995,NPL,BRA,-24.444521578669324
1995,NPL,CRI,-24.444521578669324
1995,NPL,DEU,-24.444521578669324
1995,NPL,DNK,-24.444521578669324
1995,NPL,EGY,-24.444521578669324
1995,NPL,ESP,-24.444521578669324
1995,NPL,FIN,-24.444521578669324
1995,NPL,GBR,-24.444521578669324
1995,NPL,GRC,-24.444521578669324
1995,NPL,HND,-24.444521578669324
1995,NPL,IRL,-24.444521578669324
1995,NPL,ITA,-24.444521578669324
