year,orig,dest,fe_YearCategorical
2010.0,BGR,ETH,-23.42803720479007
2010.0,BGR,ETH,-23.42803720479007
2010.0,BGR,ETH,-23.42803720479007
2010.0,BGR,ETH,-23.42803720479007
2010.0,BGR,ETH,-23.42803720479007
2010.0,CZE,ETH,-23.42803720479007
2010.0,CZE,ETH,-23.42803720479007
2010.0,CZE,ETH,-23.42803720479007
2010.0,CZE,ETH,-23.42803720479007
2010.0,CZE,ETH,-23.42803720479007
2010.0,HUN,ETH,-23.42803720479007
2010.0,HUN,ETH,-23.42803720479007
2010.0,HUN,ETH,-23.42803720479007
2010.0,HUN,ETH,-23.42803720479007
2010.0,HUN,ETH,-23.42803720479007
2010.0,POL,ETH,-23.42803720479007
2010.0,POL,ETH,-23.42803720479007
2010.0,POL,ETH,-23.42803720479007
2010.0,POL,ETH,-23.42803720479007
2010.0,POL,ETH,-23.42803720479007
2010.0,RUS,ETH,-23.42803720479007
2010.0,RUS,ETH,-23.42803720479007
2010.0,RUS,ETH,-23.42803720479007
2010.0,RUS,ETH,-23.42803720479007
2010.0,RUS,ETH,-23.42803720479007
2010.0,SVK,ETH,-23.42803720479007
2010.0,SVK,ETH,-23.42803720479007
2010.0,SVK,ETH,-23.42803720479007
2010.0,SVK,ETH,-23.42803720479007
2010.0,SVK,ETH,-23.42803720479007
2010.0,DNK,ETH,-23.42803720479007
2010.0,DNK,ETH,-23.42803720479007
2010.0,DNK,ETH,-23.42803720479007
2010.0,DNK,ETH,-23.42803720479007
2010.0,DNK,ETH,-23.42803720479007
2010.0,FIN,ETH,-23.42803720479007
2010.0,FIN,ETH,-23.42803720479007
2010.0,FIN,ETH,-23.42803720479007
2010.0,FIN,ETH,-23.42803720479007
2010.0,FIN,ETH,-23.42803720479007
2010.0,ISL,ETH,-23.42803720479007
2010.0,ISL,ETH,-23.42803720479007
2010.0,ISL,ETH,-23.42803720479007
2010.0,ISL,ETH,-23.42803720479007
2010.0,ISL,ETH,-23.42803720479007
2010.0,IRL,ETH,-23.42803720479007
2010.0,IRL,ETH,-23.42803720479007
2010.0,IRL,ETH,-23.42803720479007
2010.0,IRL,ETH,-23.42803720479007
2010.0,IRL,ETH,-23.42803720479007
2010.0,NOR,ETH,-23.42803720479007
2010.0,NOR,ETH,-23.42803720479007
2010.0,NOR,ETH,-23.42803720479007
2010.0,NOR,ETH,-23.42803720479007
2010.0,NOR,ETH,-23.42803720479007
2010.0,SWE,ETH,-23.42803720479007
2010.0,SWE,ETH,-23.42803720479007
2010.0,SWE,ETH,-23.42803720479007
2010.0,SWE,ETH,-23.42803720479007
2010.0,SWE,ETH,-23.42803720479007
2010.0,GBR,ETH,-23.42803720479007
2010.0,GBR,ETH,-23.42803720479007
2010.0,GBR,ETH,-23.42803720479007
2010.0,GBR,ETH,-23.42803720479007
2010.0,GBR,ETH,-23.42803720479007
2010.0,GRC,ETH,-23.42803720479007
2010.0,GRC,ETH,-23.42803720479007
2010.0,GRC,ETH,-23.42803720479007
2010.0,GRC,ETH,-23.42803720479007
2010.0,GRC,ETH,-23.42803720479007
2010.0,ITA,ETH,-23.42803720479007
2010.0,ITA,ETH,-23.42803720479007
2010.0,ITA,ETH,-23.42803720479007
2010.0,ITA,ETH,-23.42803720479007
2010.0,ITA,ETH,-23.42803720479007
2010.0,MLT,ETH,-23.42803720479007
2010.0,MLT,ETH,-23.42803720479007
2010.0,MLT,ETH,-23.42803720479007
2010.0,MLT,ETH,-23.42803720479007
2010.0,MLT,ETH,-23.42803720479007
2010.0,PRT,ETH,-23.42803720479007
2010.0,PRT,ETH,-23.42803720479007
2010.0,PRT,ETH,-23.42803720479007
2010.0,PRT,ETH,-23.42803720479007
2010.0,PRT,ETH,-23.42803720479007
2010.0,SVN,ETH,-23.42803720479007
2010.0,SVN,ETH,-23.42803720479007
2010.0,SVN,ETH,-23.42803720479007
2010.0,SVN,ETH,-23.42803720479007
2010.0,SVN,ETH,-23.42803720479007
2010.0,ESP,ETH,-23.42803720479007
2010.0,ESP,ETH,-23.42803720479007
2010.0,ESP,ETH,-23.42803720479007
2010.0,ESP,ETH,-23.42803720479007
2010.0,ESP,ETH,-23.42803720479007
2010.0,AUT,ETH,-23.42803720479007
2010.0,AUT,ETH,-23.42803720479007
2010.0,AUT,ETH,-23.42803720479007
2010.0,AUT,ETH,-23.42803720479007
2010.0,AUT,ETH,-23.42803720479007
2010.0,BEL,ETH,-23.42803720479007
2010.0,BEL,ETH,-23.42803720479007
2010.0,BEL,ETH,-23.42803720479007
2010.0,BEL,ETH,-23.42803720479007
2010.0,BEL,ETH,-23.42803720479007
2010.0,FRA,ETH,-23.42803720479007
2010.0,FRA,ETH,-23.42803720479007
2010.0,FRA,ETH,-23.42803720479007
2010.0,FRA,ETH,-23.42803720479007
2010.0,FRA,ETH,-23.42803720479007
2010.0,DEU,ETH,-23.42803720479007
2010.0,DEU,ETH,-23.42803720479007
2010.0,DEU,ETH,-23.42803720479007
2010.0,DEU,ETH,-23.42803720479007
2010.0,DEU,ETH,-23.42803720479007
2010.0,NLD,ETH,-23.42803720479007
2010.0,NLD,ETH,-23.42803720479007
2010.0,NLD,ETH,-23.42803720479007
2010.0,NLD,ETH,-23.42803720479007
2010.0,NLD,ETH,-23.42803720479007
2010.0,CHE,ETH,-23.42803720479007
2010.0,CHE,ETH,-23.42803720479007
2010.0,CHE,ETH,-23.42803720479007
2010.0,CHE,ETH,-23.42803720479007
2010.0,CHE,ETH,-23.42803720479007
2010.0,CAN,ETH,-23.42803720479007
2010.0,CAN,ETH,-23.42803720479007
2010.0,CAN,ETH,-23.42803720479007
2010.0,CAN,ETH,-23.42803720479007
2010.0,CAN,ETH,-23.42803720479007
2010.0,USA,ETH,-23.42803720479007
2010.0,USA,ETH,-23.42803720479007
2010.0,USA,ETH,-23.42803720479007
2010.0,USA,ETH,-23.42803720479007
2010.0,USA,ETH,-23.42803720479007
2010.0,ZAF,MDG,-23.42803720479007
2010.0,ZAF,MDG,-23.42803720479007
2010.0,ZAF,MDG,-23.42803720479007
2010.0,ZAF,MDG,-23.42803720479007
2010.0,ZAF,MDG,-23.42803720479007
2010.0,EGY,MDG,-23.42803720479007
2010.0,EGY,MDG,-23.42803720479007
2010.0,EGY,MDG,-23.42803720479007
2010.0,EGY,MDG,-23.42803720479007
2010.0,EGY,MDG,-23.42803720479007
2010.0,CYP,MDG,-23.42803720479007
2010.0,CYP,MDG,-23.42803720479007
2010.0,CYP,MDG,-23.42803720479007
2010.0,CYP,MDG,-23.42803720479007
2010.0,CYP,MDG,-23.42803720479007
2010.0,ISR,MDG,-23.42803720479007
2010.0,ISR,MDG,-23.42803720479007
2010.0,ISR,MDG,-23.42803720479007
2010.0,ISR,MDG,-23.42803720479007
2010.0,ISR,MDG,-23.42803720479007
2010.0,JOR,MDG,-23.42803720479007
2010.0,JOR,MDG,-23.42803720479007
2010.0,JOR,MDG,-23.42803720479007
2010.0,JOR,MDG,-23.42803720479007
2010.0,JOR,MDG,-23.42803720479007
2010.0,BGD,MDG,-23.42803720479007
2010.0,BGD,MDG,-23.42803720479007
2010.0,BGD,MDG,-23.42803720479007
2010.0,BGD,MDG,-23.42803720479007
2010.0,BGD,MDG,-23.42803720479007
2010.0,NPL,MDG,-23.42803720479007
2010.0,NPL,MDG,-23.42803720479007
2010.0,NPL,MDG,-23.42803720479007
2010.0,NPL,MDG,-23.42803720479007
2010.0,NPL,MDG,-23.42803720479007
2010.0,CHN,MDG,-23.42803720479007
2010.0,CHN,MDG,-23.42803720479007
2010.0,CHN,MDG,-23.42803720479007
2010.0,CHN,MDG,-23.42803720479007
2010.0,CHN,MDG,-23.42803720479007
2010.0,ARG,MDG,-23.42803720479007
2010.0,ARG,MDG,-23.42803720479007
2010.0,ARG,MDG,-23.42803720479007
2010.0,ARG,MDG,-23.42803720479007
2010.0,ARG,MDG,-23.42803720479007
2010.0,PER,MDG,-23.42803720479007
2010.0,PER,MDG,-23.42803720479007
2010.0,PER,MDG,-23.42803720479007
2010.0,PER,MDG,-23.42803720479007
2010.0,PER,MDG,-23.42803720479007
2010.0,CZE,MDG,-23.42803720479007
2010.0,CZE,MDG,-23.42803720479007
2010.0,CZE,MDG,-23.42803720479007
2010.0,CZE,MDG,-23.42803720479007
2010.0,CZE,MDG,-23.42803720479007
2010.0,HUN,MDG,-23.42803720479007
2010.0,HUN,MDG,-23.42803720479007
2010.0,HUN,MDG,-23.42803720479007
2010.0,HUN,MDG,-23.42803720479007
2010.0,HUN,MDG,-23.42803720479007
2010.0,RUS,MDG,-23.42803720479007
2010.0,RUS,MDG,-23.42803720479007
2010.0,RUS,MDG,-23.42803720479007
2010.0,RUS,MDG,-23.42803720479007
2010.0,RUS,MDG,-23.42803720479007
2010.0,DNK,MDG,-23.42803720479007
2010.0,DNK,MDG,-23.42803720479007
2010.0,DNK,MDG,-23.42803720479007
2010.0,DNK,MDG,-23.42803720479007
2010.0,DNK,MDG,-23.42803720479007
2010.0,FIN,MDG,-23.42803720479007
2010.0,FIN,MDG,-23.42803720479007
2010.0,FIN,MDG,-23.42803720479007
2010.0,FIN,MDG,-23.42803720479007
2010.0,FIN,MDG,-23.42803720479007
2010.0,IRL,MDG,-23.42803720479007
2010.0,IRL,MDG,-23.42803720479007
2010.0,IRL,MDG,-23.42803720479007
2010.0,IRL,MDG,-23.42803720479007
2010.0,IRL,MDG,-23.42803720479007
2010.0,NOR,MDG,-23.42803720479007
2010.0,NOR,MDG,-23.42803720479007
2010.0,NOR,MDG,-23.42803720479007
2010.0,NOR,MDG,-23.42803720479007
2010.0,NOR,MDG,-23.42803720479007
2010.0,SWE,MDG,-23.42803720479007
2010.0,SWE,MDG,-23.42803720479007
2010.0,SWE,MDG,-23.42803720479007
2010.0,SWE,MDG,-23.42803720479007
2010.0,SWE,MDG,-23.42803720479007
2010.0,GBR,MDG,-23.42803720479007
2010.0,GBR,MDG,-23.42803720479007
2010.0,GBR,MDG,-23.42803720479007
2010.0,GBR,MDG,-23.42803720479007
2010.0,GBR,MDG,-23.42803720479007
2010.0,GRC,MDG,-23.42803720479007
2010.0,GRC,MDG,-23.42803720479007
2010.0,GRC,MDG,-23.42803720479007
2010.0,GRC,MDG,-23.42803720479007
2010.0,GRC,MDG,-23.42803720479007
2010.0,ITA,MDG,-23.42803720479007
2010.0,ITA,MDG,-23.42803720479007
2010.0,ITA,MDG,-23.42803720479007
2010.0,ITA,MDG,-23.42803720479007
2010.0,ITA,MDG,-23.42803720479007
2010.0,PRT,MDG,-23.42803720479007
2010.0,PRT,MDG,-23.42803720479007
2010.0,PRT,MDG,-23.42803720479007
2010.0,PRT,MDG,-23.42803720479007
2010.0,PRT,MDG,-23.42803720479007
2010.0,SVN,MDG,-23.42803720479007
2010.0,SVN,MDG,-23.42803720479007
2010.0,SVN,MDG,-23.42803720479007
2010.0,SVN,MDG,-23.42803720479007
2010.0,SVN,MDG,-23.42803720479007
2010.0,ESP,MDG,-23.42803720479007
2010.0,ESP,MDG,-23.42803720479007
2010.0,ESP,MDG,-23.42803720479007
2010.0,ESP,MDG,-23.42803720479007
2010.0,ESP,MDG,-23.42803720479007
2010.0,AUT,MDG,-23.42803720479007
2010.0,AUT,MDG,-23.42803720479007
2010.0,AUT,MDG,-23.42803720479007
2010.0,AUT,MDG,-23.42803720479007
2010.0,AUT,MDG,-23.42803720479007
2010.0,BEL,MDG,-23.42803720479007
2010.0,BEL,MDG,-23.42803720479007
2010.0,BEL,MDG,-23.42803720479007
2010.0,BEL,MDG,-23.42803720479007
2010.0,BEL,MDG,-23.42803720479007
2010.0,FRA,MDG,-23.42803720479007
2010.0,FRA,MDG,-23.42803720479007
2010.0,FRA,MDG,-23.42803720479007
2010.0,FRA,MDG,-23.42803720479007
2010.0,FRA,MDG,-23.42803720479007
2010.0,DEU,MDG,-23.42803720479007
2010.0,DEU,MDG,-23.42803720479007
2010.0,DEU,MDG,-23.42803720479007
2010.0,DEU,MDG,-23.42803720479007
2010.0,DEU,MDG,-23.42803720479007
2010.0,LUX,MDG,-23.42803720479007
2010.0,LUX,MDG,-23.42803720479007
