time,globalincome,globalypc
2071,129510.1225237446,13530.709354865605
2072,130482.58107929854,13627.015197951858
2073,131458.2742366736,13723.604618770016
2074,132437.27993210807,13820.486362484853
2075,133419.64802273957,13917.666271588221
2076,134236.4394139643,14003.97338077988
2077,135055.8286408565,14090.585177210562
2078,135877.86714942043,14177.508010935428
2079,136702.5907795602,14264.746637789358
2080,137530.05581020823,14352.307950595281
2081,138324.25943948893,14442.177194656604
2082,139120.96480475419,14532.415384495464
2083,139920.22481959997,14623.029588057767
2084,140722.1663439355,14714.034558283129
2085,141526.85710438498,14805.438928987722
2086,142272.83575881552,14895.64281072591
2087,143021.2489461914,14986.270785194873
2088,143772.18863052057,15077.334563677172
2089,144525.7535349974,15168.84659925872
2090,145282.08040178765,15260.82337906891
2091,146003.54464596987,15353.514654691879
2092,146727.43281521433,15446.687445139109
2093,147453.80154533504,15540.35037305743
2094,148182.78746095797,15634.520533091927
2095,148914.55249777224,15729.21776821717
2096,149577.28041776063,15821.100811724453
2097,150242.53613118987,15913.527873954017
2098,150910.5106025328,16006.522492728285
2099,151581.6116987125,16100.131353020975
2100,152256.05374701408,16194.380833872041
