time,globalincome,globalypc
2071,129263.17799548019,13504.916885400635
2072,130210.62342977143,13598.621267562101
2073,131159.08519399154,13692.379683111983
2074,132108.47533673773,13786.183821331166
2075,133058.67530041462,13880.022228882342
2076,133841.06630769634,13962.738673832686
2077,134623.18429482804,14045.459723355378
2078,135404.88960566832,14128.171699688946
2079,136186.0279196718,14210.859417977323
2080,136966.441537181,14293.507334739794
2081,137710.0830735913,14378.07048464883
2082,138452.32211723542,14462.589583168812
2083,139192.96531611157,14547.045332069672
2084,139931.8860909117,14631.425310002316
2085,140668.88729550902,14715.709719725539
2086,141342.62148184705,14798.27831665879
2087,142013.47924866714,14880.701913042083
2088,142681.6223730909,14962.998096781395
2089,143347.049914321,15045.167419565838
2090,144009.46304883136,15127.179138696145
2091,144631.28250825865,15209.24687729343
2092,145249.08574349948,15291.094489472534
2093,145862.57438939903,15372.690787321744
2094,146471.56810167094,15454.016880275769
2095,147075.95708045355,15535.061228451252
2096,147604.67248645215,15612.50326892921
2097,148128.21796879856,15689.63356385136
2098,148646.3534449056,15766.426255717051
2099,149158.82027165886,15842.853342787083
2100,149665.12187147417,15918.861358924709
