time,globalincome,globalypc
2071,129506.1843186274,13530.300910927139
2072,130478.07945807098,13626.54857976659
2073,131453.208435729,13723.0798312685
2074,132431.63994496164,13819.902448807688
2075,133413.42324945892,13917.02221697581
2076,134229.615968556,14003.267526025254
2077,135048.39860810648,14089.81673912981
2078,135869.82346047202,14176.67629795308
2079,136693.94005147764,14263.852388365363
2080,137520.79655814066,14351.351061214951
2081,138314.38154564615,14441.156263606643
2082,139110.46645934557,14531.33023143291
2083,139909.10548494823,14621.88016968816
2084,140710.42754264627,14712.821051390856
2085,141514.5204993583,14804.163620320589
2086,142259.91446377055,14894.306567289681
2087,143007.792538716,14984.878784884188
2088,143758.21422902797,15075.888598177013
2089,144511.29806822346,15167.35054729906
2090,145267.17211191458,15259.28022205266
2091,145988.22567311686,15351.928249649804
2092,146711.76352037425,15445.064149928576
2093,147437.84135115886,15538.696473525553
2094,148166.60586408476,15632.843404964657
2095,148898.23542280728,15727.52655293308
2096,149560.94597577667,15819.407379404398
2097,150226.3331118977,15911.848089591811
2098,150894.63625831914,16004.877427675308
2099,151566.2208014256,16098.537661275734
2100,152241.24321809202,16192.849091587188
