time,globalincome,globalypc
2071,129258.65557231713,13504.447616613637
2072,130205.50763524834,13598.090751880862
2073,131153.3731170428,13691.787709120594
2074,132102.15838334901,13785.529588310163
2075,133051.74530067085,13879.30498492266
2076,133833.51249204733,13961.957054254657
2077,134615.00458664238,14044.613561723576
2078,135396.0847716549,14127.261130628576
2079,136176.61345795798,14209.88611659416
2080,136956.42549878475,14292.472204377556
2081,137699.4659721194,14376.973208072448
2082,138441.1243562702,14461.432315844531
2083,139181.2175357689,14545.831308288427
2084,139919.63786306704,14630.159754295984
2085,140656.21010585074,14714.400163660453
2086,141329.6352077246,14796.936825797686
2087,142000.4448524788,14879.355888620314
2088,142668.40878895935,14961.633901596682
2089,143333.35106290126,15043.753021401093
2090,143995.091925327,15125.694942481006
2091,144616.15250372735,15207.68318049465
2092,145233.22054277253,15289.453746829753
2093,145846.16220030453,15370.992809975114
2094,146454.79680003016,15452.281519827195
2095,147059.08923203038,15533.316302355575
2096,147587.99152694084,15610.77811749246
2097,148112.05297802793,15687.963266529057
2098,148631.1715266894,15764.86068982884
2099,149145.27950746813,15841.462892374064
2100,149654.10575646616,15917.740692873473
