time,globalincome,globalypc
2063,93199.17045205971,8471.248274653053
2064,93812.38472354901,8477.035639271948
2065,94424.21229112922,8482.63836128308
2066,95017.50575292882,8488.07656310148
2067,95608.96175142513,8493.296421800098
2068,96198.46843288522,8498.291858729437
2069,96785.87602296879,8503.053599359346
2070,97371.05217097417,8507.57408427098
2071,97925.93681927794,8510.10595212302
2072,98478.0891198818,8512.37891779259
2073,99027.34637586804,8514.383286661738
2074,99573.51522487808,8516.10694636281
2075,100116.41685269248,8517.53926371019
2076,100669.98504037966,8520.087395573357
2077,101219.75401402146,8522.292591463769
2078,101765.48032875301,8524.139927300514
2079,102306.93737960013,8525.616158972032
2080,102843.85239588545,8526.70448933092
2081,103375.40558536649,8527.540655128483
2082,103901.67745039801,8527.93733026366
2083,104422.34503297381,8527.87488080614
2084,104937.08608134017,8527.3340955715
2085,105445.54059696027,8526.293095006084
2086,105980.53047517082,8527.892045964854
2087,106508.37111526441,8528.90455533611
2088,107028.65134189712,8529.30646024972
2089,107540.9175282548,8529.07069300792
2090,108044.70543289125,8528.169838789247
2091,108586.1435224434,8531.133348389245
2092,109118.01808505743,8533.322374963529
2093,109639.81114622162,8534.707400147945
2094,110150.96502084588,8535.256369771285
2095,110650.92968534442,8534.938397198634
2096,111170.97012261725,8537.407938085535
2097,111678.495060123,8538.899215410644
2098,112172.84300459853,8539.374766182893
2099,112653.39922509152,8538.801292582137
2100,113119.44629220966,8537.13833524795
