time,globalincome,globalypc
2002,35579.59514630034,5694.343068704794
2003,36333.58585121669,5743.648026722498
2004,37282.97796729384,5821.812983452156
2005,38738.90982070052,5975.583165952825
2006,40051.640166478355,6103.090488915858
2007,41542.026909813125,6253.565877484477
2008,43013.80839664397,6397.0195035454135
2009,43531.3160131442,6396.310345598176
2010,42473.60265029546,6166.536823862197
2011,44116.78201117076,6329.370784073532
2012,45167.114726040825,6404.0683523037505
2013,46087.71845304035,6458.7235216168665
2014,47110.21608691853,6526.266504721531
2015,48467.498909675065,6637.30590893498
2016,50022.560480349515,6779.302782986098
2017,51605.65224996715,6922.134988702185
2018,53161.993757905504,7058.529672868275
2019,54727.65851619791,7193.421457009039
2020,56289.6551782619,7325.165939640507
2021,57852.8948524735,7460.542730371584
2022,59416.871158751936,7593.599095223562
2023,60984.827817189245,7724.808612811654
2024,62554.74493631819,7853.967233619386
2025,64128.17832907466,7981.323029036235
2026,65687.34061317625,8112.619722661411
2027,67249.60771057595,8242.306888571038
2028,68814.33377045584,8370.34327991225
2029,70382.06247147774,8496.83241685439
2030,71952.50874482866,8621.775380913505
2031,73487.61751527051,8748.360330524112
2032,75025.20173903418,8873.60943068358
2033,76565.33271544342,8997.557587969977
2034,78108.05962419546,9120.236129296543
2035,79653.28389709724,9241.658474760789
2036,81225.1231505994,9372.345362776889
2037,82799.31637864638,9501.885948178036
2038,84375.80105631621,9630.292535269837
2039,85954.59639564122,9757.586427656499
2040,87535.77850402056,9883.7947918964
2041,89146.3389307651,10020.08704907047
2042,90758.9054662306,10155.384329075663
2043,92373.4805991516,10289.701086632153
2044,93990.02412296033,10423.046739719282
2045,95608.53308681805,10555.434634578196
2046,97227.25504407879,10695.900816462892
2047,98847.65036604945,10835.561491151868
2048,100469.6684140408,10974.420482280773
2049,102093.28174210558,11112.484033629717
2050,103718.41138914466,11249.752709459051
2051,105407.46048204954,11403.260105837717
2052,107097.72212129732,11556.11124834104
2053,108789.18698912021,11708.311035910243
2054,110481.7168973153,11859.8504720201
2055,112175.25665041897,12010.729518893682
2056,113987.64944569487,12184.060137187087
2057,115800.71754694686,12356.883270168732
2058,117614.3535548615,12529.190921483312
2059,119428.50907644715,12700.9813967571
2060,121243.01268690883,12872.239959674713
2061,123175.96545599612,13065.524348238338
2062,125108.75841947382,13258.447245835621
2063,127041.20131963267,13450.99038119358
2064,128973.14379987048,13643.139769218053
2065,130904.46251396414,13834.884328892605
2066,132926.6168256596,14045.302296381493
2067,134947.42975284607,14255.487496812248
2068,136966.7351127024,14465.423425312707
2069,138984.2843406918,14675.084906825408
2070,140999.83134866785,14884.4470655169
2071,143084.35587115967,15110.047030380409
2072,145165.78313020663,15335.492945380964
2073,147243.78475968094,15560.75080281733
2074,149318.04797154345,15785.788205338298
2075,151388.22837813734,16010.569386041108
2076,153561.2317139845,16255.450825215776
2077,155729.0792003021,16500.247554320387
2078,157891.4003328331,16744.920868060573
2079,160047.77864177115,16989.427061245926
2080,162197.79133428427,17233.721618014708
2081,164441.9025479304,17497.35300927265
2082,166678.16022340982,17760.914703206952
2083,168906.07453816806,18024.354890656912
2084,171125.19182568212,18287.625348427602
2085,173335.0082866984,18550.672236296887
2086,175648.44878860615,18833.897919205596
2087,177950.9915907048,19117.033122077
2088,180242.06081330977,19400.016002351957
2089,182521.07491436438,19682.78366011891
2090,184787.4422439755,19965.271648251197
2091,187164.0211375776,20268.360702795773
2092,189525.82420803868,20571.23926063122
2093,191872.2258463101,20873.83829949153
2094,194202.60732986225,21176.088933886407
2095,196516.3370158667,21477.920254874978
2096,198915.8864373228,21798.278456232074
2097,201296.88885989468,22118.313488893553
2098,203658.6515851811,22437.946653473882
2099,206000.48362797708,22757.098610995217
2100,208321.6677339839,23075.68627832104
