time,globalincome,globalypc
2002,35771.222805557074,5725.014710369396
2003,36547.72166201728,5777.503261930983
2004,37523.27539307319,5859.342599230283
2005,39010.21109090724,6017.441591505569
2006,40355.21013233256,6149.36124947213
2007,41881.62541743241,6304.703872880832
2008,43392.92553193877,6453.422170111813
2009,43941.966848241376,6456.673979728063
2010,42910.865736708554,6230.048557407876
2011,44557.16977830111,6392.585852042711
2012,45655.62194812666,6473.37098289116
2013,46616.657794714876,6532.894729934076
2014,47686.061639896405,6606.092440614144
2015,49089.465758344595,6722.54238032014
2016,50698.48412841051,6870.979445378893
2017,52334.829875529875,7020.0232436378665
2018,53948.43629991811,7163.037064830697
2019,55571.718404786094,7304.462233625626
2020,57191.70233390191,7442.659321908357
2021,58812.841738302006,7584.45212901942
2022,60434.73787368822,7723.813072118246
2023,62060.375407248684,7861.185971808458
2024,63687.74803039808,7996.372273788958
2025,65318.16367982374,8129.59282782949
2026,66929.40009128874,8266.1980047539
2027,68542.86039691966,8401.005804456381
2028,70157.85440400432,8533.973912482754
2029,71774.69624896604,8665.182455157557
2030,73393.02870936984,8794.628663347838
2031,74966.06857103542,8924.622233240867
2032,76539.71618108117,9053.01593085912
2033,78113.89431607904,9179.832366835426
2034,79688.51209119352,9305.091852898719
2035,81263.32753302454,9428.796698697543
2036,82855.3754252708,9560.812213373645
2037,84447.00738014225,9691.350003792417
2038,86038.01900450795,9820.411625986993
2039,87628.28697149373,9948.00773956747
2040,89217.75854402067,10074.156687309447
2041,90825.60758947533,10209.309354369025
2042,92431.74313506344,10343.061984892123
2043,94036.05313696805,10475.421711370336
2044,95638.3697006242,10606.389348335815
2045,97238.5581435362,10735.969339320587
2046,98822.76244224739,10872.024724705623
2047,100404.08045567336,11006.80674245816
2048,101982.36865002468,11140.31406434006
2049,103557.51215486958,11272.548425949912
2050,105129.32239746353,11403.503543732777
2051,106745.44359695779,11548.754244745576
2052,108357.45285360579,11692.817394963378
2053,109965.3114467064,11835.69884920332
2054,111568.8530069477,11977.390683983996
2055,113167.99555180062,12117.89405954537
2056,114865.7025522523,12278.818395128168
2057,116558.25843423931,12438.655800942746
2058,118245.5693065047,12597.402647662828
2059,119927.61950670599,12755.063594698267
2060,121604.26220517317,12911.629354337143
2061,123377.4496694686,13087.967107088356
2062,125144.41178773635,13263.331445467884
2063,126905.04090538286,13437.71446905598
2064,128659.27481331951,13611.113103537724
2065,130407.10076757464,13783.529490709308
2066,132223.77090531462,13972.284367844295
2067,134033.30125517695,14160.203828156482
2068,135835.66721905442,14347.28667045406
2069,137630.746955662,14533.521432237761
2070,139418.40837368663,14718.895583441565
2071,141251.57818821914,14917.927839559452
2072,143075.93653061095,15116.182321334365
2073,144890.65746185227,15313.571664490193
2074,146697.6431329293,15510.296823409153
2075,148497.81854354436,15706.455673677448
2076,150380.00529844896,15920.30675473524
2077,152254.01631187933,16133.694766542034
2078,154119.81644971002,16346.61539713026
2079,155977.25261484715,16559.051818910615
2080,157826.05959588574,16770.975243648725
2081,159745.8148539977,16999.46235415463
2082,161655.89429427485,17227.583109772404
2083,163555.78140944475,17455.2814596939
2084,165444.67727839452,17682.470850151232
2085,167324.4402390256,17909.348682506487
2086,169289.9779259634,18154.090288302104
2087,171247.52421139026,18398.906410756084
2088,173196.75797798514,18643.76343556854
2089,175137.28509020916,18888.619647866082
2090,177068.82598142285,19133.44541375227
2091,179093.60282741496,19396.56931764141
2092,181108.08133534258,19659.784275307215
2093,183111.92103819005,19923.0542830577
2094,185104.71141578874,20186.335380343116
2095,187085.24759500267,20449.4964058407
2096,189140.89631965733,20729.460797716376
2097,191187.77265746018,21009.95912731982
2098,193225.08209083506,21290.908278819978
2099,195252.38231521755,21572.26318806441
2100,197269.29934016545,21853.985907338774
