regions,quintiles,income_distribution,time,mitigation_distribution,damage_distribution
MDE,2,0.09898751872199335,1950,0.09898751872199335,0.09898751872199335
MDE,3,0.14912876130715927,1950,0.14912876130715927,0.14912876130715927
MDE,4,0.22563145683727442,1950,0.22563145683727442,0.22563145683727442
MDE,5,0.473209121096391,1950,0.473209121096391,0.473209121096391
CAM,1,0.02851762174535598,1950,0.02851762174535598,0.02851762174535598
CAM,2,0.06577657258440701,1950,0.06577657258440701,0.06577657258440701
CAM,3,0.11523028812449287,1950,0.11523028812449287,0.11523028812449287
CAM,4,0.20348969178366555,1950,0.20348969178366555,0.20348969178366555
CAM,5,0.5869858257620786,1950,0.5869858257620786,0.5869858257620786
LAM,1,0.030849044942402024,1950,0.030849044942402024,0.030849044942402024
LAM,2,0.06939098017365368,1950,0.06939098017365368,0.06939098017365368
LAM,3,0.11937593733901097,1950,0.11937593733901097,0.11937593733901097
LAM,4,0.206913554171379,1950,0.206913554171379,0.206913554171379
LAM,5,0.5734704833735543,1950,0.5734704833735543,0.5734704833735543
SAS,1,0.0776641820895986,1950,0.0776641820895986,0.0776641820895986
SAS,2,0.124846752362719,1950,0.124846752362719,0.124846752362719
SAS,3,0.16970436538154587,1950,0.16970436538154587,0.16970436538154587
SAS,4,0.2312328289887413,1950,0.2312328289887413,0.2312328289887413
SAS,5,0.3965518711773952,1950,0.3965518711773952,0.3965518711773952
SEA,1,0.06035439231144396,1950,0.06035439231144396,0.06035439231144396
SEA,2,0.10728608823903141,1950,0.10728608823903141,0.10728608823903141
SEA,3,0.1562535879719697,1950,0.1562535879719697,0.1562535879719697
SEA,4,0.22839113301233127,1950,0.22839113301233127,0.22839113301233127
SEA,5,0.44771479846522366,1950,0.44771479846522366,0.44771479846522366
CHI,1,0.07629505580158251,1950,0.07629505580158251,0.07629505580158251
CHI,2,0.1235518547914433,1950,0.1235518547914433,0.1235518547914433
CHI,3,0.16878687592439892,1950,0.16878687592439892,0.16878687592439892
CHI,4,0.23115488952066576,1950,0.23115488952066576,0.23115488952066576
CHI,5,0.4002113239619095,1950,0.4002113239619095,0.4002113239619095
MAF,1,0.06575310828410044,1950,0.06575310828410044,0.06575310828410044
MAF,2,0.11305557156469853,1950,0.11305557156469853,0.11305557156469853
MAF,3,0.16091387373278168,1950,0.16091387373278168,0.16091387373278168
MAF,4,0.22975871981622675,1950,0.22975871981622675,0.22975871981622675
MAF,5,0.4305187266021926,1950,0.4305187266021926,0.4305187266021926
SSA,1,0.04552413720074824,1950,0.04552413720074824,0.04552413720074824
SSA,2,0.08978938998713715,1950,0.08978938998713715,0.08978938998713715
SSA,3,0.14063312138867737,1950,0.14063312138867737,0.14063312138867737
SSA,4,0.22139987399169847,1950,0.22139987399169847,0.22139987399169847
SSA,5,0.5026534774317388,1950,0.5026534774317388,0.5026534774317388
SIS,1,0.05428094543877621,1950,0.05428094543877621,0.05428094543877621
SIS,2,0.10043458518008286,1950,0.10043458518008286,0.10043458518008286
