time,globalincome,globalypc
2071,134734.05810730843,14055.246612816318
2072,135952.30942890083,14176.56101357129
2073,137169.81177417928,14297.701059391584
2074,138386.54852422932,14418.665445581533
2075,139602.50394113595,14539.452953497957
2076,140771.167874694,14662.089075423157
2077,141939.0105609609,14784.656396645247
2078,143106.02125074595,14907.15398639013
2079,144272.18794122306,15029.580770052502
2080,145437.49938631983,15151.935745088305
2081,146534.95879510816,15273.461920370357
2082,147631.4500815468,15395.002180830237
2083,148726.96839673645,15516.556224094382
2084,149821.5436079616,15638.127361293731
2085,150915.17241872102,15759.715438150895
2086,151972.9466678356,15883.0103171904
2087,153029.76472019212,16006.404487429907
2088,154085.62767518646,16129.898467450632
2089,155140.53552339805,16253.492652080924
2090,156194.48875496766,16377.187481711635
2091,157228.61153348366,16503.72582673717
2092,158261.65490342994,16630.42794430733
2093,159293.63600685968,16757.2963170752
2094,160324.57192043733,16884.333423108743
2095,161354.48051244952,17011.54182715825
2096,162322.30092626112,17137.24940019714
2097,163289.13636335725,17263.199062365755
2098,164255.00811910466,17389.394201699943
2099,165219.9354850781,17515.838003794597
2100,166183.93758515306,17642.533646221927
