time,globalincome,globalypc
2071,129252.18116740372,13503.775761090717
2072,130198.27414842283,13597.340526552303
2073,131145.36390301332,13690.957487786169
2074,132093.35321060254,13784.617376122262
2075,133042.12318870635,13878.308715077557
2076,133823.03968467822,13960.87284806404
2077,134603.66214463004,14043.43949622308
2078,135383.85935092586,14125.995870110051
2079,136163.49437678422,14208.52860684585
2080,136942.39529077875,14291.020688007156
2081,137684.48421668238,14375.42291792291
2082,138425.1747836133,14459.7815484657
2083,139164.28440141125,14544.078418591225
2084,139901.71455743903,14628.304055365823
2085,140637.28407497788,14712.440352452659
2086,141309.6909320724,14794.870493150473
2087,141979.471898896,14877.181882251622
2088,142646.4000984706,14959.351427041252
2089,143310.30179849782,15041.361522208477
2090,143970.98755317053,15123.192850083744
2091,144590.93711130565,15205.063647938803
2092,145206.81588654922,15286.708420699517
2093,145818.37539628337,15368.101235808474
2094,146425.45462981611,15449.225259159562
2095,147027.9427796345,15530.068869716471
2096,147554.7039305992,15607.302378308306
2097,148076.21051184848,15684.21494028476
2098,148592.3284003019,15760.79192046573
2099,149102.99590395793,15837.0262701129
2100,149608.03342986022,15912.89836011967
