time,globalincome,globalypc
2063,93250.71631892397,8475.932408061148
2064,93870.84723121287,8482.317057073988
2065,94490.38430548394,8488.58131218981
2066,95092.235526472,8494.750332307856
2067,95693.20475351266,8500.777711447123
2068,96293.27160262839,8506.664174811402
2069,96892.38808421405,8512.408008046017
2070,97490.53098584224,8518.00968879858
2071,98059.7090460466,8521.727144157912
2072,98627.65151667497,8525.30237281019
2073,99194.33001157118,8528.735367270338
2074,99759.69811679496,8532.024578569273
2075,100323.73348272161,8535.170524672169
2076,100900.56597569703,8539.595133415147
2077,101475.88884577238,8543.850109077508
2078,102049.65010288633,8547.933886322251
2079,102621.82827273096,8551.84744675962
2080,103192.37303964767,8555.589365357795
2081,103760.69559344037,8559.311862744826
2082,104327.13513210989,8562.844748650894
2083,104891.6417429949,8566.186941996906
2084,105454.18197716484,8569.338696785331
2085,106014.70593315049,8572.298935330904
2086,106606.55879582463,8578.2482438026
2087,107196.22906544217,8583.966634043507
2088,107783.67940054402,8589.454595358926
2089,108368.8506387805,8594.710876018742
2090,108951.69389747435,8599.735035015085
2091,109579.20053443978,8609.126291719667
2092,110204.23062246417,8618.237766691265
2093,110826.7507195193,8627.070828618698
2094,111446.71194461943,8635.625625558634
2095,112064.09779234693,8643.904792552546
2096,112711.16918377267,8655.6483668709
2097,113355.52447083165,8667.08167430798
2098,113997.12437755398,8678.205888439954
2099,114636.00279741806,8689.027680526062
2100,115272.11987301934,8699.548054406296
