USA,USA,1,1,0.0
USA,USA,1,2,0.0
USA,USA,1,3,0.0
USA,USA,1,4,0.0
USA,USA,1,5,0.0
USA,USA,2,1,0.0
USA,USA,2,2,0.0
USA,USA,2,3,0.0
USA,USA,2,4,0.0
USA,USA,2,5,0.0
USA,USA,3,1,0.0
USA,USA,3,2,0.0
USA,USA,3,3,0.0
USA,USA,3,4,0.0
USA,USA,3,5,0.0
USA,USA,4,1,0.0
USA,USA,4,2,0.0
USA,USA,4,3,0.0
USA,USA,4,4,0.0
USA,USA,4,5,0.0
USA,USA,5,1,0.0
USA,USA,5,2,0.0
USA,USA,5,3,0.0
USA,USA,5,4,0.0
USA,USA,5,5,0.0
USA,CAN,1,1,108248.30958090904
USA,CAN,1,2,49189.124604224024
USA,CAN,1,3,21656.576151300684
USA,CAN,1,4,11081.090145871074
USA,CAN,1,5,13143.180459037363
USA,CAN,2,1,127670.72032826407
USA,CAN,2,2,58014.86411059456
USA,CAN,2,3,25542.298884712418
USA,CAN,2,4,13069.31042547469
USA,CAN,2,5,15501.39048920168
USA,CAN,3,1,153778.44375991976
USA,CAN,3,2,69878.47718671814
USA,CAN,3,3,30765.511171571667
USA,CAN,3,4,15741.888297311218
USA,CAN,3,5,18671.310848839414
USA,CAN,4,1,168248.23534491356
USA,CAN,4,2,76453.69655066938
USA,CAN,4,3,33660.393729711235
USA,CAN,4,4,17223.12218970225
USA,CAN,4,5,20428.18892612781
USA,CAN,5,1,195714.1110895559
USA,CAN,5,2,88934.46774790973
USA,CAN,5,3,39155.323229570255
USA,CAN,5,4,20034.730484002626
USA,CAN,5,5,23763.01200812262
USA,WEU,1,1,184851.77071666767
USA,WEU,1,2,58843.567902784256
USA,WEU,1,3,36898.217375297194
USA,WEU,1,4,53705.53050538937
USA,WEU,1,5,58783.2949615596
USA,WEU,2,1,218018.72761543957
USA,WEU,2,2,69401.55213433935
USA,WEU,2,3,43518.66564356832
USA,WEU,2,4,63341.62437991416
USA,WEU,2,5,69330.46474413216
USA,WEU,3,1,262601.95412869443
USA,WEU,3,2,83593.65917495308
USA,WEU,3,3,52417.912736524966
USA,WEU,3,4,76294.5207587445
USA,WEU,3,5,83508.03493621672
USA,WEU,4,1,287311.5002337813
USA,WEU,4,2,91459.40938359054
USA,WEU,4,3,57350.179275793904
USA,WEU,4,4,83473.4581147468
USA,WEU,4,5,91365.72832714411
USA,WEU,5,1,334213.9949271169
USA,WEU,5,2,106389.80534678407
USA,WEU,5,3,66712.37493087919
USA,WEU,5,4,97100.17832286816
USA,WEU,5,5,106280.83121905665
USA,JPK,1,1,43483.26191691168
USA,JPK,1,2,15654.754142749092
USA,JPK,1,3,6975.282528814379
USA,JPK,1,4,7946.619356289131
USA,JPK,1,5,8827.404678918885
USA,JPK,2,1,51285.22923496778
USA,JPK,2,2,18463.602302008934
USA,JPK,2,3,8226.819877323467
USA,JPK,2,4,9372.438436404802
USA,JPK,2,5,10411.258322184647
USA,JPK,3,1,61772.681467969676
USA,JPK,3,2,22239.27319360818
USA,JPK,3,3,9909.144043169503
USA,JPK,3,4,11289.033172838725
USA,JPK,3,5,12540.284085901174
USA,JPK,4,1,67585.18551361586
USA,JPK,4,2,24331.87889467533
USA,JPK,4,3,10841.545526658274
USA,JPK,4,4,12351.27540401955
USA,JPK,4,5,13720.262844321287
USA,JPK,5,1,78618.20647630333
USA,JPK,5,2,28303.964313490134
USA,JPK,5,3,12611.386034670964
USA,JPK,5,4,14367.573493798702
USA,JPK,5,5,15960.042855644635
USA,ANZ,1,1,33514.24129230229
USA,ANZ,1,2,18322.17195054048
USA,ANZ,1,3,7814.185648112203
USA,ANZ,1,4,7737.693086028214
USA,ANZ,1,5,8837.562299461733
USA,ANZ,2,1,39527.520971081205
USA,ANZ,2,2,21609.620510105076
USA,ANZ,2,3,9216.242861765792
USA,ANZ,2,4,9126.025651549513
USA,ANZ,2,5,10423.238469833599
USA,ANZ,3,1,47610.60832892319
USA,ANZ,3,2,26028.62898981177
USA,ANZ,3,3,11100.89675182994
USA,ANZ,3,4,10992.230785571199
USA,ANZ,3,5,12554.714085643747
USA,ANZ,4,1,52090.53128112719
USA,ANZ,4,2,28477.794344311584
USA,ANZ,4,3,12145.436275563738
USA,ANZ,4,4,12026.545378907033
USA,ANZ,4,5,13736.050635726551
USA,ANZ,5,1,60594.109679479225
USA,ANZ,5,2,33126.68447584188
USA,ANZ,5,3,14128.131921228305
USA,ANZ,5,4,13989.832544072282
USA,ANZ,5,5,15978.407943127517
USA,EEU,1,1,15703.27665866015
USA,EEU,1,2,4869.035689265009
USA,EEU,1,3,1151.8843135085854
USA,EEU,1,4,2658.4331011523213
USA,EEU,1,5,5661.672704124904
USA,EEU,2,1,18520.830951421478
USA,EEU,2,2,5742.660519680963
USA,EEU,2,3,1358.5607074127006
USA,EEU,2,4,3135.4214239709
USA,EEU,2,5,6677.516121932828
USA,EEU,3,1,22308.204680972805
USA,EEU,3,2,6916.992365105108
USA,EEU,3,3,1636.376381382807
USA,EEU,3,4,3776.5920476522597
USA,EEU,3,5,8043.0190631992355
USA,EEU,4,1,24407.296494341677
USA,EEU,4,2,7567.847162896659
USA,EEU,4,3,1790.3513119015552
USA,EEU,4,4,4131.950695424675
USA,EEU,4,5,8799.827408459361
USA,EEU,5,1,28391.693545531947
USA,EEU,5,2,8803.269034659254
USA,EEU,5,3,2082.619260930197
USA,EEU,5,4,4806.475715855775
USA,EEU,5,5,10236.36530545165
USA,FSU,1,1,3422.4415458601948
USA,FSU,1,2,1272.8048615059217
