USA,FSU,2,1,4724.080127732784
USA,FSU,2,2,3087.3740022794873
USA,FSU,2,3,552.3194343786861
USA,FSU,2,4,1330.8288553308548
USA,FSU,2,5,2163.252929665873
USA,FSU,3,1,6057.584268252495
USA,FSU,3,2,3945.324908217393
USA,FSU,3,3,673.6974266710731
USA,FSU,3,4,1678.406693477474
USA,FSU,3,5,2752.6957886232044
USA,FSU,4,1,7183.059682131352
USA,FSU,4,2,4672.461484483651
USA,FSU,4,3,783.8566029276445
USA,FSU,4,4,1978.0382087140515
USA,FSU,4,5,3254.92130226589
USA,FSU,5,1,7140.566777346644
USA,FSU,5,2,4641.42317224041
USA,FSU,5,3,770.5600322799676
USA,FSU,5,4,1959.2931900719452
USA,FSU,5,5,3230.350510477997
USA,MDE,1,1,342.83053744252715
USA,MDE,1,2,382.9119450284146
USA,MDE,1,3,390.2447918766392
USA,MDE,1,4,625.6190643805245
USA,MDE,1,5,535.2521853275427
USA,MDE,2,1,393.2685466414791
USA,MDE,2,2,438.04053715487305
USA,MDE,2,3,446.23152068810816
USA,MDE,2,4,709.1507974889417
USA,MDE,2,5,608.2086076964437
USA,MDE,3,1,483.91478329090677
USA,MDE,3,2,541.6955018686706
USA,MDE,3,3,552.2664170543018
USA,MDE,3,4,891.5782181892863
USA,MDE,3,5,761.3067651191193
USA,MDE,4,1,564.9918210805286
USA,MDE,4,2,633.6690728729941
USA,MDE,4,3,646.2334961226513
USA,MDE,4,4,1049.5341572478696
USA,MDE,4,5,894.6955604964398
USA,MDE,5,1,556.849363105995
USA,MDE,5,2,625.213275258176
USA,MDE,5,3,637.7203733854869
USA,MDE,5,4,1039.1809771294725
USA,MDE,5,5,885.0488307519579
USA,CAM,1,1,7405.638987812469
USA,CAM,1,2,6614.664779755924
USA,CAM,1,3,5047.285719523442
USA,CAM,1,4,11272.513668546218
USA,CAM,1,5,19019.990649339605
USA,CAM,2,1,8409.632891755733
USA,CAM,2,2,7526.093817845651
USA,CAM,2,3,5775.290025208154
USA,CAM,2,4,12729.03400438662
USA,CAM,2,5,21383.170342875695
USA,CAM,3,1,10535.647417201882
USA,CAM,3,2,9395.391601084348
USA,CAM,3,3,7135.882920160161
USA,CAM,3,4,16110.072347867892
USA,CAM,3,5,27278.71172650451
USA,CAM,4,1,12409.303954808829
USA,CAM,4,2,11054.013855985751
USA,CAM,4,3,8368.397435375682
USA,CAM,4,4,19034.977604857126
USA,CAM,4,5,32309.846413447136
USA,CAM,5,1,12275.747921734179
USA,CAM,5,2,10926.64132765192
USA,CAM,5,3,8253.278019407506
USA,CAM,5,4,18871.19196672457
USA,CAM,5,5,32085.49424842616
USA,LAM,1,1,578.7519830340291
USA,LAM,1,2,354.12703987189064
USA,LAM,1,3,545.5371928429579
USA,LAM,1,4,1070.0877317900429
USA,LAM,1,5,1312.6553164108154
USA,LAM,2,1,768.0931430182549
USA,LAM,2,2,517.1811508987972
USA,LAM,2,3,730.9913454291251
USA,LAM,2,4,1316.9281467555256
USA,LAM,2,5,1587.8825431106575
USA,LAM,3,1,708.3440523181276
USA,LAM,3,2,384.52831309823995
USA,LAM,3,3,660.4621399741742
USA,LAM,3,4,1416.6458395054149
USA,LAM,3,5,1766.3274047804757
USA,LAM,4,1,743.6561864826058
USA,LAM,4,2,358.7739004162312
USA,LAM,4,3,686.7444998284353
USA,LAM,4,4,1585.532531759397
USA,LAM,4,5,2001.158531170569
USA,LAM,5,1,630.415325921345
USA,LAM,5,2,247.28906348609036
USA,LAM,5,3,573.7632985715118
USA,LAM,5,4,1468.450614307999
USA,LAM,5,5,1882.1803220396214
USA,SAS,1,1,115.5732052325263
USA,SAS,1,2,115.5732052325263
USA,SAS,1,3,131.33987266571833
USA,SAS,1,4,319.8301608502721
USA,SAS,1,5,880.725837698313
USA,SAS,2,1,133.67385696491476
USA,SAS,2,2,133.67385696491476
USA,SAS,2,3,151.2856407635271
USA,SAS,2,4,361.834269236274
USA,SAS,2,5,988.3695491920168
USA,SAS,3,1,161.98255372580957
USA,SAS,3,2,161.98255372580957
USA,SAS,3,3,184.711530294667
USA,SAS,3,4,456.43612661518273
USA,SAS,3,5,1265.0143978746028
USA,SAS,4,1,187.09551982660992
USA,SAS,4,2,187.09551982660992
USA,SAS,4,3,214.11082329161724
USA,SAS,4,4,537.0783975801736
USA,SAS,4,5,1498.1417920144895
USA,SAS,5,1,186.72657264703992
USA,SAS,5,2,186.72657264703992
USA,SAS,5,3,213.61861891626594
USA,SAS,5,4,535.1126551567803
USA,SAS,5,5,1491.791202346295
USA,SEA,1,1,1053.7511439039981
USA,SEA,1,2,682.2583414845527
USA,SEA,1,3,471.550045081861
USA,SEA,1,4,685.9398836831058
USA,SEA,1,5,2501.42795724099
USA,SEA,2,1,1182.4078405666514
USA,SEA,2,2,767.4405720125944
USA,SEA,2,3,532.0738417544394
USA,SEA,2,4,771.5529518494322
USA,SEA,2,5,2799.5010630114057
USA,SEA,3,1,1513.6855764845056
USA,SEA,3,2,978.1474713352071
USA,SEA,3,3,674.3937483564079
USA,SEA,3,4,983.4547239123764
USA,SEA,3,5,3600.633405443261
USA,SEA,4,1,1793.5812916638147
USA,SEA,4,2,1157.0491370437753
USA,SEA,4,3,796.0122474135745
USA,SEA,4,4,1163.3572538436365
USA,SEA,4,5,4274.094602245882
USA,SEA,5,1,1782.1885485461607
USA,SEA,5,2,1148.560568906228
USA,SEA,5,3,789.1709083973681
USA,SEA,5,4,1154.8399049526765
USA,SEA,5,5,4251.384528743375
USA,CHI,1,1,1584.4222074264055
USA,CHI,1,2,916.4138060393586
USA,CHI,1,3,373.8881352696279
USA,CHI,1,4,1475.8124851450705
USA,CHI,1,5,2538.2670805736934
USA,CHI,2,1,1785.757931030885
USA,CHI,2,2,1039.5749097464982
USA,CHI,2,3,433.5594115900032
USA,CHI,2,4,1664.438003699929
USA,CHI,2,5,2851.2278380018274
USA,CHI,3,1,2267.7579273752535
USA,CHI,3,2,1304.7676589966254
USA,CHI,3,3,522.6712958191056
USA,CHI,3,4,2111.1878821616588
USA,CHI,3,5,3642.8054993465453
USA,CHI,4,1,2678.8823768708285
USA,CHI,4,2,1534.2873153517344
USA,CHI,4,3,604.6998996530925
USA,CHI,4,4,2492.7856878201346
USA,CHI,4,5,4313.242257663876
USA,CHI,5,1,2656.646604415397
USA,CHI,5,2,1517.2737525142952
USA,CHI,5,3,591.9275750546017
USA,CHI,5,4,2471.3989806386244
USA,CHI,5,5,4283.54972589183
USA,MAF,1,1,40.025195062484
USA,MAF,1,2,41.95815478303611
USA,MAF,1,3,138.64907808182835
USA,MAF,1,4,116.69771174942609
USA,MAF,1,5,141.6547006836631
USA,MAF,2,1,48.86326772087439
USA,MAF,2,2,51.0224347632465
USA,MAF,2,3,159.02874894740916
USA,MAF,2,4,134.5084931883176
USA,MAF,2,5,162.38610874890395
USA,MAF,3,1,53.53505037651203
USA,MAF,3,2,56.321574312729766
USA,MAF,3,3,195.70966880966043
USA,MAF,3,4,164.06492884557497
USA,MAF,3,5,200.04252646530642
USA,MAF,4,1,59.54466660589945
USA,MAF,4,2,62.85668505606465
USA,MAF,4,3,228.5311781787869
USA,MAF,4,4,190.91873880602765
USA,MAF,4,5,233.68114452607676
USA,MAF,5,1,56.63968088742175
USA,MAF,5,2,59.936588268889466
USA,MAF,5,3,224.8551922911527
USA,MAF,5,4,187.4143594972196
USA,MAF,5,5,229.9816619410556
USA,SSA,1,1,81.17963834141999
USA,SSA,1,2,87.44038952206422
USA,SSA,1,3,81.95566516020324
USA,SSA,1,4,118.13916924157138
USA,SSA,1,5,744.0820267091915
USA,SSA,2,1,104.80312334561825
USA,SSA,2,2,111.7965477124117
USA,SSA,2,3,105.66996579106512
USA,SSA,2,4,146.0878951764285
USA,SSA,2,5,845.2825932771627
USA,SSA,3,1,102.91674735030197
USA,SSA,3,2,111.94214650274044
USA,SSA,3,3,104.03545524819279
USA,SSA,3,4,156.19701823728897
USA,SSA,3,5,1058.5462687120257
USA,SSA,4,1,106.12025212321532
USA,SSA,4,2,116.84769936472571
USA,SSA,4,3,107.44993070591184
USA,SSA,4,4,169.44834269293926
USA,SSA,4,5,1241.966445703252
USA,SSA,5,1,109.79298251650096
