time,globalincome,globalypc
2063,91962.37175037713,8358.770983278795
2064,92574.83052923578,8365.144461575264
2065,93187.4983731006,8371.469521892945
2066,93783.94336258607,8377.807864828495
2067,94380.38691897789,8384.080663711953
2068,94976.8425708489,8390.290367464995
2069,95573.28974543941,8396.436376362071
2070,96169.73519925903,8402.520481648682
2071,96739.02757388954,8406.863227473534
2072,97308.09909859468,8411.144570916053
2073,97876.95181812986,8415.365827481512
2074,98445.56402172768,8419.526252997191
2075,99013.93920857254,8423.627251250293
2076,99596.6269459908,8429.122307541424
2077,100178.97046084993,8434.534593162489
2078,100760.95505845976,8439.864319611122
2079,101342.59239782461,8445.113863604913
2080,101923.85808956812,8450.282568645407
2081,102504.77003053373,8455.569256752751
2082,103085.17541072569,8460.763449394603
2083,103665.05799335393,8465.865355510865
2084,104244.4228441203,8470.876888452647
2085,104823.25227868906,8475.798087377629
2086,105435.09211543832,8483.8190750194
2087,106046.31085452552,8491.714003067114
2088,106656.9024082164,8499.484333704875
2089,107266.84153773068,8507.129980512806
2090,107876.12305212076,8514.65241851245
2091,108531.82715663873,8526.647919863206
2092,109186.78983286631,8538.475153450307
2093,109841.01166286448,8550.136595715627
2094,110494.47880328208,8561.633559925234
2095,111147.21155224208,8572.96996180274
2096,111831.5299829949,8587.879177488112
2097,112515.0451168254,8602.59660153647
2098,113197.75182911515,8617.124456699356
2099,113879.71335001582,8631.47008314317
2100,114560.9283151252,8645.635830723713
