time,globalincome,globalypc
2071,129500.19955455945,13529.679948251021
2072,130471.37394154708,13625.853193828027
2073,131445.77180058314,13722.309042819094
2074,132423.45605737861,13819.054680851323
2075,133404.47611818186,13916.095912243061
2076,134219.8782225221,14002.259500139837
2077,135037.85568957875,14088.725519290225
2078,135858.46571091958,14175.500925446093
2079,136681.7691080665,14262.593085201386
2080,137507.80141439816,14350.006734043674
2081,138300.5360015137,14439.723672721271
2082,139095.76292830482,14529.808577612494
2083,139893.53769957082,14620.268795081629
2084,140694.00617312168,14711.121071481948
2085,141497.24706476997,14802.375199966385
2086,142241.80972989686,14892.431163438829
2087,142988.88632479936,14982.91947087579
2088,143738.5269686583,15073.847475094144
2089,144490.8578067431,15165.230524709936
2090,145246.002219675,15257.083731788352
2091,145966.37229380276,15349.659317700623
2092,146689.27647344876,15442.727968700949
2093,147414.77968226798,15536.299231102217
2094,148143.0422333359,15630.392752844644
2095,148874.2781061555,15725.033934906456
2096,149536.7275062071,15816.885895768171
2097,150202.07562981595,15909.32130596141
2098,150870.55352444644,16002.3681226046
2099,151542.45422111664,16096.061030315259
2100,152217.93976165316,16190.420989534892
