time,regions,loss,elossall,slossall
1950,USA,,0.0,0.0
1950,CAN,,0.0,0.0
1950,WEU,,0.0,0.0
1950,JPK,,0.0,0.0
1950,ANZ,,0.0,0.0
1950,EEU,,0.0,0.0
1950,FSU,,0.0,0.0
1950,MDE,,0.0,0.0
1950,CAM,,0.0,0.0
1950,LAM,,0.0,0.0
1950,SAS,,0.0,0.0
1950,SEA,,0.0,0.0
1950,CHI,,0.0,0.0
1950,MAF,,0.0,0.0
1950,SSA,,0.0,0.0
1950,SIS,,0.0,0.0
1951,USA,-2.2868680928887744e9,-3.7967587618581717,1.5098906689693972
1951,CAN,-2.3645507422137684e8,-0.25470135340318745,0.01824627918181061
1951,WEU,-3.7661559694456534e9,-4.78859647574685,1.0224405063011965
1951,JPK,-2.68134406092448e9,-2.9695640024003014,0.2882199414758217
1951,ANZ,-2.4182583392600465e8,-0.2752721846515929,0.03344635072558828
1951,EEU,1.9036069362095636e8,-0.2238056854228016,0.41416637904375797
1951,FSU,1.0915405050037605e10,0.5174080418497338,10.397997008187872
1951,MDE,2.0458455661947546e9,-0.9822767512786156,3.02812231747337
1951,CAM,2.4676108797905493e9,-0.20713495533438508,2.6747458351249342
1951,LAM,8.202489328252077e8,-0.3503253515477317,1.1705742843729394
1951,SAS,9.194736449539955e9,-0.21969400509763834,9.414430454637593
1951,SEA,1.6078075346262019e9,-0.06148157831800306,1.6692891129442051
1951,CHI,5.430251581585049e9,-2.444484274372544,7.874735855957592
1951,MAF,3.434859083970178e9,0.1510054549586478,3.2838536290115306
1951,SSA,4.875318625077516e10,-0.007689611381707142,48.760875862156865
1951,SIS,4.04034328360323e8,-0.03469609894456941,0.4387304273048924
1952,USA,-2.363209223259228e9,-3.9374226393401597,1.5742134160809316
1952,CAN,-2.499273372566509e8,-0.26953758014611046,0.019610242889459555
1952,WEU,-3.897417742922852e9,-4.961500693032252,1.0640829501094002
1952,JPK,-2.815815786122945e9,-3.1190122902930906,0.3031965041701457
1952,ANZ,-2.6259599538091284e8,-0.29773061752892116,0.03513462214800834
1952,EEU,1.880137015798056e8,-0.24099925704706615,0.4290129586268718
1952,FSU,1.1292723472138058e10,0.5038145131003295,10.788908959037729
1952,MDE,1.9997019800715396e9,-1.040868838950635,3.0405708190221747
1952,CAM,2.467245553073382e9,-0.22641850773525252,2.6936640608086346
1952,LAM,8.3968930019987e8,-0.3853954699970012,1.2250847701968712
1952,SAS,9.434822010060036e9,-0.34196257429088184,9.776784584350917
1952,SEA,1.6587009483490067e9,-0.08735805637354946,1.7460590047225562
1952,CHI,5.560635642158437e9,-2.6540651863087215,8.214700828467159
1952,MAF,3.5876181699115176e9,0.1563804704611229,3.431237699450395
1952,SSA,5.069023594899083e10,-0.03373911087917014,50.72397505987
1952,SIS,4.1696860352620596e8,-0.04075965129686883,0.4577282548230748
1953,USA,-2.455174983164096e9,-4.098766395779131,1.6435914126150348
1953,CAN,-2.6430165505387488e8,-0.2854108465475485,0.021109191493673653
1953,WEU,-4.060522014171774e9,-5.169066983276017,1.1085449691042437
1953,JPK,-2.9628458287697167e9,-3.282040817286496,0.31919498851677947
1953,ANZ,-2.7861177153009003e8,-0.3156402304330363,0.037028458902946274
1953,EEU,1.8454471022771764e8,-0.2596303623996319,0.4441750726273495
1953,FSU,1.1702588527457062e10,0.4952523003843414,11.20733622707272
1953,MDE,1.9545359031389208e9,-1.099154349295803,3.053690252434724
1953,CAM,2.467459303585861e9,-0.24641637767005184,2.713875681255913
1953,LAM,8.706390430150299e8,-0.413167483094838,1.283806526109868
1953,SAS,9.793407422688133e9,-0.3659789969273657,10.1593864196155
1953,SEA,1.7355255216534154e9,-0.09233462118350062,1.827860142836916
1953,CHI,5.779340065563742e9,-2.7712718099534834,8.550611875517225
1953,MAF,3.749945684123391e9,0.1618660303639915,3.5880796537593995
1953,SSA,5.275864201262317e10,-0.0381922389935226,52.796834251616694
1953,SIS,4.3418892898593247e8,-0.04374179119906237,0.47793072018499483
1954,USA,-2.553568626264865e9,-4.268912720541613,1.7153440942767484
1954,CAN,-2.797074724207006e8,-0.3023767635418028,0.022669291121102237
1954,WEU,-4.2315995656166515e9,-5.385467760192797,1.153868194576146
1954,JPK,-3.117383919267854e9,-3.453093418464865,0.33570949919701065
1954,ANZ,-2.9589032158589965e8,-0.33479394723446404,0.03890362564856439
1954,EEU,1.8006453734874174e8,-0.27951177220282175,0.4595763095515635
1954,FSU,1.2132851407230888e10,0.48488431677169574,11.647967090459192
1954,MDE,1.906591025153663e9,-1.1608529018311389,3.0674439269848017
1954,CAM,2.4669640419110875e9,-0.2683568113251463,2.735320853236234
1954,LAM,9.010935711447197e8,-0.44402945891598533,1.345123030060705
1954,SAS,1.0178329508780737e10,-0.38366728120231053,10.561996789983047
1954,SEA,1.8133524544603338e9,-0.10125271909651953,1.9146051735568534
1954,CHI,5.994637969325021e9,-2.885343361835387,8.879981331160408
1954,MAF,3.9219875063860517e9,0.1675578176818264,3.7544296887042257
1954,SSA,5.493354065988959e10,-0.04296606757237191,54.97650672746196
1954,SIS,4.5171710080355257e8,-0.047109687383774704,0.49882678818732723
1955,USA,-2.6571556314350514e9,-4.446750782260457,1.7895951508254055
1955,CAN,-2.9610967588039196e8,-0.320422357945631,0.02431268206523904
1955,WEU,-4.411013898006949e9,-5.611369366984871,1.200355468977921
1955,JPK,-3.2798647930127583e9,-3.6327508883269894,0.3528860953142316
1955,ANZ,-3.147818419913485e8,-0.35557073275729073,0.04078889076594224
