time,temp
1950,0.2
1951,0.20462523478679887
1952,0.20934819414064887
1953,0.2141801414042669
1954,0.21909736778398906
1955,0.22408520911070826
1956,0.2291199325171179
1957,0.23418549221634344
1958,0.23932391432650915
1959,0.244589579735204
1960,0.2501074079624818
1961,0.25575732560250636
1962,0.261501837433261
1963,0.26740927775621104
1964,0.2734818758491422
1965,0.27973770715175417
1966,0.28618578827251845
1967,0.29278982819960836
1968,0.2995574151235826
1969,0.30656677626845763
1970,0.3139376016399533
1971,0.3216409819792173
1972,0.32948555222866494
1973,0.33741055029039857
1974,0.3454328896266767
1975,0.35353968117280454
1976,0.36172258671009133
1977,0.3699988666778146
1978,0.37844838484609955
1979,0.3871203352760954
1980,0.3958964778638662
1981,0.4047260464928718
1982,0.4136791514220727
1983,0.4227552814272567
1984,0.43199326379795544
1985,0.4414380714813698
1986,0.4510864936820819
1987,0.46090964525801825
1988,0.4709297106607092
1989,0.4811997890753507
1990,0.49177351570476363
1991,0.5026491272505454
1992,0.5137741075424875
1993,0.5251826007958377
1994,0.5369211187740764
1995,0.5490056043273003
1996,0.5614105252495422
1997,0.5738972627695862
1998,0.58630641335356
1999,0.598671242530932
2000,0.610967074138926
2001,0.6233143205493502
2002,0.6358635224614222
2003,0.648618481837006
2004,0.6615883312194372
2005,0.6748692739072023
2006,0.6886268014673141
2007,0.7029340615259811
2008,0.7177887725753266
2009,0.7331867620951575
2010,0.7490586505066515
2011,0.765284834553005
2012,0.7818156445773201
2013,0.7986608399992982
2014,0.8158289590671062
2015,0.8333297562857421
2016,0.8511685759934732
2017,0.8693505114813437
2018,0.8878800002637
2019,0.9067614411448488
2020,0.926016354295343
2021,0.9456827288702244
2022,0.9657814496503231
2023,0.9863131506693547
2024,1.0072788356845246
2025,1.0286788617228486
2026,1.050513888503641
2027,1.0727824308861373
2028,1.0954817969177912
2029,1.1186095100244955
2030,1.1421901649865103
2031,1.1662835028796263
2032,1.190915218367738
2033,1.2160807205001865
2034,1.2417751978537497
2035,1.2679907739943017
2036,1.2947265454032373
2037,1.3219775807112273
2038,1.3497396377311224
2039,1.3780082235435471
2040,1.406767342601891
2041,1.4359990882582692
2042,1.465692598388298
2043,1.4958444486866762
2044,1.5264522237162088
2045,1.5575117016612943
2046,1.5890206531527804
2047,1.620971181335436
2048,1.6533568365058526
2049,1.6861716540461567
2050,1.7193832770350876
2051,1.7529469968950602
2052,1.7868420411416663
2053,1.821070637217023
2054,1.8556349155071905
2055,1.8905369094730344
2056,1.9257751735390507
2057,1.9613455533651136
2058,1.9972443006891274
2059,2.0334690484944913
2060,2.0700089609253425
2061,2.1068518769546456
2062,2.1439887504210655
2063,2.181416614070919
2064,2.21913221397785
2065,2.2571301369234558
2066,2.295410784639326
2067,2.333974609889446
2068,2.3728221039377786
2069,2.4119534439946846
2070,2.4513641166222166
2071,2.4910461248856883
2072,2.530992577171774
2073,2.5712003973402844
2074,2.611666575559193
2075,2.6523871285688174
2076,2.693361726909218
2077,2.734583054594858
2078,2.7760444216347344
2079,2.8177388712980003
2080,2.859669655316074
2081,2.90187086482542
2082,2.9443547312813787
2083,2.987117080201035
2084,3.0301532127814284
2085,3.0734536183456282
2086,3.1170171923486834
2087,3.16083658705907
2088,3.2049029419402553
2089,3.2492091342294196
2090,3.2937260566429556
2091,3.338420578722644
2092,3.3832712855991773
2093,3.428272149113503
2094,3.47341750508177
2095,3.5186962807085322
2096,3.5641085697997044
2097,3.609646310715452
2098,3.655301145587281
2099,3.7010650300798686
2100,3.7469098874027345
