time,regions,income,ypc
2021,USA,14050.350412450425,46993.381507145576
2021,CAN,1113.211455690001,33033.224253270186
2021,WEU,15308.538321040052,38594.00984657688
2021,JPK,10441.68430042289,51744.5467746367
2021,ANZ,898.4035440979796,36432.48296783235
2021,EEU,755.2691669931118,5930.151289529807
2021,FSU,1058.4632296317263,3591.398682803139
2021,MDE,1462.167862411526,4125.506044847297
2021,CAM,827.66529693047,5062.383515503503
2021,LAM,2885.4052628547893,6568.563767674695
2021,SAS,1376.9950300212813,765.2499503382624
2021,SEA,1872.7664996022445,2760.828944068639
2021,CHI,2891.843431933168,1892.8693222105296
2021,MAF,450.33445882746986,2051.8119291055723
2021,SSA,797.3397896338698,796.7541514440115
2021,SIS,105.78537515002117,1871.1572218138076
2022,USA,14293.113437656346,47782.83506062234
2022,CAN,1132.494324693918,33588.760881795846
2022,WEU,15573.804282746885,39244.32961418376
2022,JPK,10668.728798993849,52619.55366268648
2022,ANZ,917.9115853893666,37044.82113263705
2022,EEU,781.5850565733452,6134.020887659939
2022,FSU,1095.2156141761407,3714.5640255837748
2022,MDE,1520.51811816469,4228.830126502968
2022,CAM,854.2742157446686,5187.5392142771425
2022,LAM,2977.5014413931185,6729.453167530372
2022,SAS,1424.757747086239,784.1530841158194
2022,SEA,1937.5834145120034,2828.8079798914378
2022,CHI,2992.743818092088,1949.6594667444454
2022,MAF,469.0871485925538,2101.574581006831
2022,SSA,830.6528968793576,816.265659646718
2022,SIS,109.19275350364309,1917.6192148423238
2023,USA,14537.336400883247,48578.82244514642
2023,CAN,1151.8953448579778,34148.92659357819
2023,WEU,15839.904873644138,39898.10485901982
2023,JPK,10895.759096379259,53498.36417803589
2023,ANZ,937.4171501874624,37659.689719582864
2023,EEU,808.5963028679307,6343.477922146545
2023,FSU,1132.9259141638968,3841.062034033073
2023,MDE,1580.3416647878705,4334.533483715321
2023,CAM,881.4768740347187,5315.530300943568
2023,LAM,3071.622197332401,6893.9411344958235
2023,SAS,1473.7402674383486,803.4839032754388
2023,SEA,2004.0461343257077,2898.3144189415198
2023,CHI,3096.716362531806,2008.3623496590565
2023,MAF,488.35360582165345,2152.4247382005715
2023,SSA,864.8881266380353,836.2098365345441
2023,SIS,112.67649111901713,1965.1403123412892
2024,USA,14782.951002036598,49381.228373129954
2024,CAN,1171.4091723265035,34713.64174028037
2024,WEU,16106.566981089903,40554.74274129235
2024,JPK,11122.674808842332,54381.21082042956
2024,ANZ,956.9115918872683,38277.25005507264
2024,EEU,836.3198692681202,6558.680405509588
2024,FSU,1171.616611809531,3970.984141706216
2024,MDE,1641.6137295325532,4442.621054266946
2024,CAM,909.2667711309281,5446.360541997081
2024,LAM,3167.743355745914,7062.029914592762
2024,SAS,1523.9398865812484,823.2429301365175
2024,SEA,2072.150227549413,2969.3493688569147
2024,CHI,3203.804934530067,2069.0272730797624
2024,MAF,508.1282284991971,2204.3609905247768
2024,SSA,900.0364447430038,856.5866997334894
2024,SIS,116.23578443674133,2013.7224855885859
2025,USA,15029.88693723023,50189.93256439365
2025,CAN,1191.0303043891354,35282.823024566336
2025,WEU,16373.826575286472,41214.429884684636
2025,JPK,11349.156965063758,55267.266088252654
2025,ANZ,976.3674592033412,38896.916789103176
2025,EEU,864.7567965046303,6779.662999901821
2025,FSU,1211.2878145800082,4104.34685619648
2025,MDE,1704.3375160156897,4553.183136806085
2025,CAM,937.6541291016808,5580.138372044669
2025,LAM,3265.899013980238,7233.85744870322
2025,SAS,1575.381927415883,843.4465063174717
2025,SEA,2141.9293496437176,3041.970970244137
2025,CHI,3314.114618575154,2131.7451997421767
2025,MAF,528.4140227100634,2257.424185953624
2025,SSA,936.1041029379751,877.4127130575034
2025,SIS,119.87196847930049,2063.40644105187
2026,USA,15278.071918626618,51004.81040929884
2026,CAN,1210.753081085998,35856.384440477144
2026,WEU,16641.400148701785,41876.54981562912
2026,JPK,11574.987668390138,56156.21302948769
2026,ANZ,995.7659990269879,39518.46507753296
2026,EEU,893.9153710328761,7006.518838823549
2026,FSU,1251.949712048565,4241.201840294923
2026,MDE,1768.4984392650947,4666.269515381278
2026,CAM,966.6403343717392,5716.922524654025
2026,LAM,3366.0924792920905,7409.497150531271
2026,SAS,1628.0770401783514,864.1034576574122
2026,SEA,2213.3971765854017,3116.2102226984334
2026,CHI,3427.72248091362,2196.590908792823
2026,MAF,549.2084668594676,2311.6349179417793
2026,SSA,973.0876021464865,898.6964966575736
2026,SIS,123.58524980347893,2114.2145003252567
2027,USA,15526.667376211517,51823.181246857064
2027,CAN,1230.511114824558,36432.44296198142
2027,WEU,16909.49060802344,42541.71091797565
2027,JPK,11800.293844678368,57049.41189082922
2027,ANZ,1015.1181269817723,40142.849943468456
2027,EEU,923.4905780624119,7236.887530278549
2027,FSU,1293.1736813703883,4380.115432525644
2027,MDE,1834.1327752702543,4782.071256561873
2027,CAM,996.2554401145967,5856.944232220678
2027,LAM,3468.426867247308,7589.245904188307
2027,SAS,1682.084342500741,885.2486825451402
2027,SEA,2286.633246979917,3192.1921140843447
2027,CHI,3544.2589801585677,2263.3561836918498
2027,MAF,570.5247854258172,2367.083452866029
2027,SSA,1011.0113677254246,920.4737749684019
2027,SIS,127.37950165905254,2166.232831551614
2028,USA,15775.559782372811,52644.78755322572
2028,CAN,1250.2954709348132,37010.81898843309
