time,globalincome,globalypc
2063,93253.85539368658,8476.21771423824
2064,93874.01663791,8482.603561804279
2065,94493.58514853772,8488.869110864556
2066,95095.48047830816,8495.040614590564
2067,95696.49587481735,8501.070644303576
2068,96296.61249587842,8506.960059287954
2069,96895.78138825801,8512.707056225046
2070,97493.97930447091,8518.312106911013
2071,98063.22738905242,8522.034241483178
2072,98631.24344138532,8525.614421390163
2073,99198.00054497755,8529.052761907546
2074,99763.45144262048,8532.347636441762
2075,100327.57406496006,8535.499582570706
2076,100904.50670208385,8539.931248087752
2077,101479.93374205004,8544.193564074465
2078,102053.8038933731,8548.285020129071
2079,102626.0972269444,8552.206721896555
2080,103196.76236819879,8555.957149986669
2081,103765.21803033403,8559.689147629007
2082,104331.79623689671,8563.231913496264
2083,104896.44665022283,8566.584326914379
2084,105459.13732406442,8569.746759376209
2085,106019.81804817649,8572.718102151704
2086,106611.84303506647,8578.679680739639
2087,107201.69197708348,8584.410767225207
2088,107789.32554775312,8589.911687318061
2089,108374.68453088889,8595.181182034103
2090,108957.72255518593,8600.219005345567
2091,109585.44173504245,8609.625248324124
2092,110210.69290954374,8618.752260065134
2093,110833.44207485252,8627.6013585893
2094,111453.64248444859,8636.172851148836
2095,112071.27943961603,8644.469503895745
2096,112718.62320716826,8656.23210362573
2097,113363.26277357056,8667.685201249713
2098,114005.15962992067,8678.830019334959
2099,114644.34700039397,8689.67316848148
2100,115280.78771250333,8700.215845634197
