region,quint,age,ageall,agemig_reg,index
JPK,3,10,10,0.0005258192437820865,4
JPK,3,10,11,0.0004507022089560741,4
JPK,3,10,12,0.00037558517413006177,4
JPK,3,10,13,0.00030046813930404944,4
JPK,3,10,14,0.00022535110447803705,4
JPK,3,15,15,0.006108540209157249,4
JPK,3,15,16,0.005235891607849071,4
JPK,3,15,17,0.004363243006540892,4
JPK,3,15,18,0.0034905944052327138,4
JPK,3,15,19,0.0026179458039245354,4
JPK,3,20,20,0.04280788044698049,4
JPK,3,20,21,0.0366924689545547,4
JPK,3,20,22,0.030577057462128916,4
JPK,3,20,23,0.024461645969703134,4
JPK,3,20,24,0.01834623447727735,4
JPK,3,25,25,0.024501843385712378,4
JPK,3,25,26,0.02100158004489632,4
JPK,3,25,27,0.01750131670408027,4
JPK,3,25,28,0.014001053363264215,4
JPK,3,25,29,0.01050079002244816,4
JPK,3,30,30,0.015173030561062591,4
JPK,3,30,31,0.013005454766625079,4
JPK,3,30,32,0.010837878972187565,4
JPK,3,30,33,0.008670303177750052,4
JPK,3,30,34,0.0065027273833125395,4
JPK,3,35,35,0.009170639596091297,4
JPK,3,35,36,0.007860548225221111,4
JPK,3,35,37,0.0065504568543509264,4
JPK,3,35,38,0.005240365483480741,4
JPK,3,35,39,0.0039302741126105555,4
JPK,3,40,40,0.005925928615820811,4
JPK,3,40,41,0.005079367384989266,4
JPK,3,40,42,0.004232806154157722,4
JPK,3,40,43,0.0033862449233261773,4
JPK,3,40,44,0.002539683692494633,4
JPK,3,45,45,0.0038953539996119837,4
JPK,3,45,46,0.0033388748568102715,4
JPK,3,45,47,0.0027823957140085597,4
JPK,3,45,48,0.002225916571206848,4
JPK,3,45,49,0.0016694374284051358,4
JPK,3,50,50,0.0024522350595392126,4
JPK,3,50,51,0.002101915765319325,4
JPK,3,50,52,0.0017515964710994377,4
JPK,3,50,53,0.00140127717687955,4
JPK,3,50,54,0.0010509578826596627,4
JPK,3,55,55,0.0015479308462482888,4
JPK,3,55,56,0.001326797868212819,4
JPK,3,55,57,0.001105664890177349,4
JPK,3,55,58,0.0008845319121418792,4
JPK,3,55,59,0.0006633989341064095,4
JPK,3,60,60,0.0009343978965955142,4
JPK,3,60,61,0.000800912482796155,4
JPK,3,60,62,0.0006674270689967959,4
JPK,3,60,63,0.0005339416551974367,4
JPK,3,60,64,0.0004004562413980775,4
JPK,3,65,65,0.0005384087351617805,4
JPK,3,65,66,0.00046149320156724043,4
JPK,3,65,67,0.00038457766797270036,4
JPK,3,65,68,0.0003076621343781603,4
JPK,3,65,69,0.00023074660078362022,4
JPK,3,70,70,0.000733986876122323,4
JPK,3,70,71,0.0006291316081048483,4
JPK,3,70,72,0.0005242763400873736,4
JPK,3,70,73,0.0004194210720698989,4
JPK,3,70,74,0.00031456580405242414,4
JPK,3,75,75,0.0,4
JPK,3,75,76,0.0,4
JPK,3,75,77,0.0,4
JPK,3,75,78,0.0,4
JPK,3,75,79,0.0,4
JPK,3,80,80,0.0,4
JPK,3,80,81,0.0,4
JPK,3,80,82,0.0,4
JPK,3,80,83,0.0,4
JPK,3,80,84,0.0,4
JPK,3,85,85,0.0,4
JPK,3,85,86,0.0,4
JPK,3,85,87,0.0,4
JPK,3,85,88,0.0,4
JPK,3,85,89,0.0,4
JPK,3,90,90,0.0,4
JPK,3,90,91,0.0,4
JPK,3,90,92,0.0,4
JPK,3,90,93,0.0,4
JPK,3,90,94,0.0,4
JPK,3,95,95,0.0,4
JPK,3,95,96,0.0,4
JPK,3,95,97,0.0,4
JPK,3,95,98,0.0,4
JPK,3,95,99,0.0,4
JPK,3,100,100,0.0,4
JPK,3,100,101,0.0,4
JPK,3,100,102,0.0,4
JPK,3,100,103,0.0,4
JPK,3,100,104,0.0,4
JPK,3,105,105,0.0,4
JPK,3,105,106,0.0,4
JPK,3,105,107,0.0,4
JPK,3,105,108,0.0,4
JPK,3,105,109,0.0,4
JPK,3,110,110,0.0,4
JPK,3,110,111,0.0,4
JPK,3,110,112,0.0,4
JPK,3,110,113,0.0,4
JPK,3,110,114,0.0,4
JPK,3,115,115,0.0,4
JPK,3,115,116,0.0,4
JPK,3,115,117,0.0,4
JPK,3,115,118,0.0,4
JPK,3,115,119,0.0,4
JPK,3,120,120,0.0,4
JPK,4,0,0,0.1327983707128624,4
JPK,4,0,1,0.1327983707128624,4
JPK,4,0,2,0.10215259285604801,4
JPK,4,0,3,0.08172207428483841,4
JPK,4,0,4,0.061291555713628806,4
JPK,4,5,5,0.01351137464910216,4
JPK,4,5,6,0.011581178270658994,4
JPK,4,5,7,0.009650981892215828,4
JPK,4,5,8,0.007720785513772662,4
JPK,4,5,9,0.005790589135329497,4
JPK,4,10,10,0.0004967519937195073,4
JPK,4,10,11,0.00042578742318814914,4
JPK,4,10,12,0.00035482285265679096,4
JPK,4,10,13,0.0002838582821254328,4
JPK,4,10,14,0.00021289371159407457,4
JPK,4,15,15,0.024264882522011283,4
JPK,4,15,16,0.020798470733152528,4
JPK,4,15,17,0.017332058944293773,4
JPK,4,15,18,0.013865647155435017,4
JPK,4,15,19,0.010399235366576264,4
JPK,4,20,20,0.0391168070825461,4
JPK,4,20,21,0.03352869178503951,4
JPK,4,20,22,0.027940576487532925,4
JPK,4,20,23,0.02235246119002634,4
JPK,4,20,24,0.016764345892519756,4
JPK,4,25,25,0.023147383241644677,4
JPK,4,25,26,0.01984061420712401,4
JPK,4,25,27,0.01653384517260334,4
JPK,4,25,28,0.013227076138082671,4
JPK,4,25,29,0.009920307103562004,4
JPK,4,30,30,0.014334266520489854,4
JPK,4,30,31,0.012286514160419875,4
JPK,4,30,32,0.010238761800349896,4
JPK,4,30,33,0.008191009440279918,4
JPK,4,30,34,0.006143257080209938,4
JPK,4,35,35,0.008663687297320262,4
JPK,4,35,36,0.007426017683417366,4
JPK,4,35,37,0.006188348069514472,4
JPK,4,35,38,0.004950678455611578,4
JPK,4,35,39,0.003713008841708683,4
JPK,4,40,40,0.0050732122596458176,4
JPK,4,40,41,0.004348467651124986,4
JPK,4,40,42,0.003623723042604155,4
JPK,4,40,43,0.002898978434083324,4
JPK,4,40,44,0.002174233825562493,4
JPK,4,45,45,0.0031095549931872395,4
JPK,4,45,46,0.0026653328513033484,4
JPK,4,45,47,0.002221110709419457,4
JPK,4,45,48,0.0017768885675355655,4
JPK,4,45,49,0.0013326664256516742,4
JPK,4,50,50,0.0019159952211617657,4
JPK,4,50,51,0.0016422816181386564,4
JPK,4,50,52,0.001368568015115547,4
JPK,4,50,53,0.0010948544120924376,4
JPK,4,50,54,0.0008211408090693282,4
JPK,4,55,55,0.001199358094398612,4
JPK,4,55,56,0.001028021223770239,4
JPK,4,55,57,0.0008566843531418657,4
JPK,4,55,58,0.0006853474825134926,4
JPK,4,55,59,0.0005140106118851195,4
JPK,4,60,60,0.0008055484688285818,4
JPK,4,60,61,0.0006904701161387843,4
JPK,4,60,62,0.0005753917634489869,4
JPK,4,60,63,0.00046031341075918953,4
JPK,4,60,64,0.0003452350580693922,4
JPK,4,65,65,0.0005543928457176312,4
JPK,4,65,66,0.0004751938677579696,4
JPK,4,65,67,0.000395994889798308,4
JPK,4,65,68,0.0003167959118386464,4
JPK,4,65,69,0.0002375969338789848,4
JPK,4,70,70,0.0007931548117593795,4
JPK,4,70,71,0.0006798469815080395,4
JPK,4,70,72,0.0005665391512566996,4
JPK,4,70,73,0.0004532313210053597,4
JPK,4,70,74,0.00033992349075401973,4
JPK,4,75,75,0.0,4
JPK,4,75,76,0.0,4
JPK,4,75,77,0.0,4
JPK,4,75,78,0.0,4
JPK,4,75,79,0.0,4
JPK,4,80,80,0.0,4
JPK,4,80,81,0.0,4
JPK,4,80,82,0.0,4
JPK,4,80,83,0.0,4
JPK,4,80,84,0.0,4
JPK,4,85,85,0.0,4
JPK,4,85,86,0.0,4
JPK,4,85,87,0.0,4
JPK,4,85,88,0.0,4
JPK,4,85,89,0.0,4
JPK,4,90,90,0.0,4
JPK,4,90,91,0.0,4
JPK,4,90,92,0.0,4
JPK,4,90,93,0.0,4
JPK,4,90,94,0.0,4
JPK,4,95,95,0.0,4
JPK,4,95,96,0.0,4
JPK,4,95,97,0.0,4
JPK,4,95,98,0.0,4
JPK,4,95,99,0.0,4
JPK,4,100,100,0.0,4
JPK,4,100,101,0.0,4
JPK,4,100,102,0.0,4
JPK,4,100,103,0.0,4
JPK,4,100,104,0.0,4
JPK,4,105,105,0.0,4
JPK,4,105,106,0.0,4
JPK,4,105,107,0.0,4
JPK,4,105,108,0.0,4
JPK,4,105,109,0.0,4
JPK,4,110,110,0.0,4
JPK,4,110,111,0.0,4
JPK,4,110,112,0.0,4
JPK,4,110,113,0.0,4
JPK,4,110,114,0.0,4
JPK,4,115,115,0.0,4
JPK,4,115,116,0.0,4
JPK,4,115,117,0.0,4
JPK,4,115,118,0.0,4
JPK,4,115,119,0.0,4
JPK,4,120,120,0.0,4
JPK,5,0,0,0.13081063763241807,4
JPK,5,0,1,0.13081063763241807,4
JPK,5,0,2,0.10062356740955236,4
JPK,5,0,3,0.08049885392764189,4
JPK,5,0,4,0.06037414044573142,4
JPK,5,5,5,0.013309135674270403,4
JPK,5,5,6,0.01140783057794606,4
JPK,5,5,7,0.009506525481621717,4
JPK,5,5,8,0.007605220385297373,4
JPK,5,5,9,0.00570391528897303,4
JPK,5,10,10,0.000489316583440055,4
JPK,5,10,11,0.00041941421437719,4
JPK,5,10,12,0.000349511845314325,4
JPK,5,10,13,0.00027960947625146,4
JPK,5,10,14,0.000209707107188595,4
JPK,5,15,15,0.02775412063567191,4
JPK,5,15,16,0.023789246259147353,4
JPK,5,15,17,0.019824371882622795,4
JPK,5,15,18,0.015859497506098236,4
JPK,5,15,19,0.011894623129573676,4
JPK,5,20,20,0.03853130463231307,4
JPK,5,20,21,0.03302683254198263,4
JPK,5,20,22,0.027522360451652194,4
JPK,5,20,23,0.022017888361321757,4
JPK,5,20,24,0.016513416270991316,4
JPK,5,25,25,0.022800911977365196,4
JPK,5,25,26,0.019543638837741597,4
JPK,5,25,27,0.016286365698117998,4
JPK,5,25,28,0.013029092558494399,4
JPK,5,25,29,0.009771819418870798,4
JPK,5,30,30,0.014119710456332339,4
JPK,5,30,31,0.012102608962570576,4
JPK,5,30,32,0.010085507468808813,4
JPK,5,30,33,0.00806840597504705,4
JPK,5,30,34,0.006051304481285288,4
JPK,5,35,35,0.008534008764766988,4
JPK,5,35,36,0.007314864655514562,4
JPK,5,35,37,0.006095720546262135,4
JPK,5,35,38,0.0048765764370097085,4
JPK,5,35,39,0.003657432327757281,4
JPK,5,40,40,0.004997276148543837,4
JPK,5,40,41,0.004283379555894717,4
JPK,5,40,42,0.0035694829632455976,4
JPK,5,40,43,0.0028555863705964782,4
JPK,5,40,44,0.0021416897779473584,4
JPK,5,45,45,0.0030630110085567096,4
JPK,5,45,46,0.0026254380073343223,4
JPK,5,45,47,0.0021878650061119354,4
JPK,5,45,48,0.0017502920048895483,4
JPK,5,45,49,0.0013127190036671611,4
JPK,5,50,50,0.0018873165027209252,4
JPK,5,50,51,0.0016176998594750788,4
JPK,5,50,52,0.0013480832162292324,4
JPK,5,50,53,0.001078466572983386,4
JPK,5,50,54,0.0008088499297375394,4
JPK,5,55,55,0.0011814060386110485,4
JPK,5,55,56,0.0010126337473808987,4
JPK,5,55,57,0.0008438614561507489,4
JPK,5,55,58,0.0006750891649205991,4
JPK,5,55,59,0.0005063168736904493,4
JPK,5,60,60,0.0008010985714729217,4
JPK,5,60,61,0.0006866559184053615,4
JPK,5,60,62,0.0005722132653378012,4
JPK,5,60,63,0.000457770612270241,4
JPK,5,60,64,0.00034332795920268076,4
JPK,5,65,65,0.000604219937214804,4
JPK,5,65,66,0.0005179028033269749,4
JPK,5,65,67,0.00043158566943914573,4
JPK,5,65,68,0.0003452685355513166,4
JPK,5,65,69,0.0002589514016634874,4
JPK,5,70,70,0.0010541686953464539,4
JPK,5,70,71,0.0009035731674398176,4
JPK,5,70,72,0.0007529776395331813,4
JPK,5,70,73,0.0006023821116265451,4
JPK,5,70,74,0.0004517865837199088,4
JPK,5,75,75,0.0,4
JPK,5,75,76,0.0,4
JPK,5,75,77,0.0,4
JPK,5,75,78,0.0,4
JPK,5,75,79,0.0,4
JPK,5,80,80,0.0,4
JPK,5,80,81,0.0,4
JPK,5,80,82,0.0,4
JPK,5,80,83,0.0,4
JPK,5,80,84,0.0,4
JPK,5,85,85,0.0,4
JPK,5,85,86,0.0,4
JPK,5,85,87,0.0,4
JPK,5,85,88,0.0,4
JPK,5,85,89,0.0,4
JPK,5,90,90,0.0,4
JPK,5,90,91,0.0,4
JPK,5,90,92,0.0,4
JPK,5,90,93,0.0,4
JPK,5,90,94,0.0,4
JPK,5,95,95,0.0,4
JPK,5,95,96,0.0,4
JPK,5,95,97,0.0,4
JPK,5,95,98,0.0,4
JPK,5,95,99,0.0,4
JPK,5,100,100,0.0,4
JPK,5,100,101,0.0,4
JPK,5,100,102,0.0,4
JPK,5,100,103,0.0,4
JPK,5,100,104,0.0,4
JPK,5,105,105,0.0,4
JPK,5,105,106,0.0,4
JPK,5,105,107,0.0,4
JPK,5,105,108,0.0,4
JPK,5,105,109,0.0,4
JPK,5,110,110,0.0,4
JPK,5,110,111,0.0,4
JPK,5,110,112,0.0,4
JPK,5,110,113,0.0,4
JPK,5,110,114,0.0,4
JPK,5,115,115,0.0,4
JPK,5,115,116,0.0,4
JPK,5,115,117,0.0,4
JPK,5,115,118,0.0,4
JPK,5,115,119,0.0,4
JPK,5,120,120,0.0,4
ANZ,1,0,0,0.007097487357492813,5
ANZ,1,0,1,0.007097487357492813,5
ANZ,1,0,2,0.005459605659609856,5
ANZ,1,0,3,0.004367684527687885,5
ANZ,1,0,4,0.003275763395765913,5
ANZ,1,5,5,0.005957964260350537,5
ANZ,1,5,6,0.005106826508871889,5
ANZ,1,5,7,0.004255688757393241,5
ANZ,1,5,8,0.0034045510059145926,5
ANZ,1,5,9,0.0025534132544359446,5
ANZ,1,10,10,0.00022024898518857843,5
ANZ,1,10,11,0.00018878484444735295,5
ANZ,1,10,12,0.00015732070370612746,5
ANZ,1,10,13,0.00012585656296490197,5
ANZ,1,10,14,9.439242222367647e-5,5
ANZ,1,15,15,0.013416325635688474,5
ANZ,1,15,16,0.011499707687732978,5
ANZ,1,15,17,0.009583089739777482,5
ANZ,1,15,18,0.007666471791821986,5
ANZ,1,15,19,0.005749853843866489,5
ANZ,1,20,20,0.062232269308631016,5
ANZ,1,20,21,0.05334194512168373,5
ANZ,1,20,22,0.04445162093473644,5
ANZ,1,20,23,0.03556129674778915,5
ANZ,1,20,24,0.026670972560841864,5
ANZ,1,25,25,0.06652122972371965,5
ANZ,1,25,26,0.05701819690604541,5
ANZ,1,25,27,0.04751516408837118,5
ANZ,1,25,28,0.03801213127069694,5
ANZ,1,25,29,0.028509098453022706,5
ANZ,1,30,30,0.046571254758074145,5
ANZ,1,30,31,0.03991821836406355,5
ANZ,1,30,32,0.03326518197005296,5
ANZ,1,30,33,0.026612145576042367,5
ANZ,1,30,34,0.019959109182031774,5
ANZ,1,35,35,0.029544604873456434,5
ANZ,1,35,36,0.02532394703439123,5
ANZ,1,35,37,0.021103289195326023,5
ANZ,1,35,38,0.016882631356260818,5
ANZ,1,35,39,0.012661973517195614,5
ANZ,1,40,40,0.01850370237844197,5
ANZ,1,40,41,0.01586031632437883,5
ANZ,1,40,42,0.013216930270315692,5
ANZ,1,40,43,0.010573544216252553,5
ANZ,1,40,44,0.007930158162189414,5
ANZ,1,45,45,0.011477137561374522,5
ANZ,1,45,46,0.009837546481178162,5
ANZ,1,45,47,0.008197955400981801,5
ANZ,1,45,48,0.006558364320785441,5
ANZ,1,45,49,0.004918773240589081,5
ANZ,1,50,50,0.006982653863375864,5
ANZ,1,50,51,0.005985131882893597,5
ANZ,1,50,52,0.004987609902411331,5
ANZ,1,50,53,0.003990087921929065,5
ANZ,1,50,54,0.0029925659414467985,5
ANZ,1,55,55,0.0042715165908489595,5
ANZ,1,55,56,0.003661299935013394,5
ANZ,1,55,57,0.0030510832791778284,5
ANZ,1,55,58,0.0024408666233422627,5
ANZ,1,55,59,0.001830649967506697,5
ANZ,1,60,60,0.0026618959454281065,5
ANZ,1,60,61,0.002281625096081234,5
ANZ,1,60,62,0.0019013542467343617,5
ANZ,1,60,63,0.0015210833973874893,5
ANZ,1,60,64,0.001140812548040617,5
ANZ,1,65,65,0.0016051906772367782,5
ANZ,1,65,66,0.0013758777233458099,5
ANZ,1,65,67,0.0011465647694548415,5
ANZ,1,65,68,0.0009172518155638732,5
ANZ,1,65,69,0.0006879388616729049,5
ANZ,1,70,70,0.0023905575147311867,5
ANZ,1,70,71,0.002049049298341017,5
ANZ,1,70,72,0.0017075410819508477,5
ANZ,1,70,73,0.0013660328655606781,5
ANZ,1,70,74,0.0010245246491705088,5
ANZ,1,75,75,0.0,5
ANZ,1,75,76,0.0,5
ANZ,1,75,77,0.0,5
ANZ,1,75,78,0.0,5
ANZ,1,75,79,0.0,5
ANZ,1,80,80,0.0,5
ANZ,1,80,81,0.0,5
ANZ,1,80,82,0.0,5
ANZ,1,80,83,0.0,5
ANZ,1,80,84,0.0,5
ANZ,1,85,85,0.0,5
ANZ,1,85,86,0.0,5
ANZ,1,85,87,0.0,5
ANZ,1,85,88,0.0,5
ANZ,1,85,89,0.0,5
ANZ,1,90,90,0.0,5
ANZ,1,90,91,0.0,5
ANZ,1,90,92,0.0,5
ANZ,1,90,93,0.0,5
ANZ,1,90,94,0.0,5
ANZ,1,95,95,0.0,5
ANZ,1,95,96,0.0,5
ANZ,1,95,97,0.0,5
ANZ,1,95,98,0.0,5
ANZ,1,95,99,0.0,5
ANZ,1,100,100,0.0,5
ANZ,1,100,101,0.0,5
ANZ,1,100,102,0.0,5
ANZ,1,100,103,0.0,5
ANZ,1,100,104,0.0,5
ANZ,1,105,105,0.0,5
ANZ,1,105,106,0.0,5
ANZ,1,105,107,0.0,5
ANZ,1,105,108,0.0,5
ANZ,1,105,109,0.0,5
ANZ,1,110,110,0.0,5
ANZ,1,110,111,0.0,5
ANZ,1,110,112,0.0,5
ANZ,1,110,113,0.0,5
ANZ,1,110,114,0.0,5
ANZ,1,115,115,0.0,5
ANZ,1,115,116,0.0,5
ANZ,1,115,117,0.0,5
ANZ,1,115,118,0.0,5
ANZ,1,115,119,0.0,5
ANZ,1,120,120,0.0,5
ANZ,2,0,0,0.021806903391454073,5
ANZ,2,0,1,0.021806903391454073,5
ANZ,2,0,2,0.016774541070349286,5
ANZ,2,0,3,0.013419632856279428,5
ANZ,2,0,4,0.01006472464220957,5
ANZ,2,5,5,0.018305738987761458,5
ANZ,2,5,6,0.01569063341808125,5
ANZ,2,5,7,0.013075527848401042,5
ANZ,2,5,8,0.010460422278720833,5
ANZ,2,5,9,0.007845316709040626,5
ANZ,2,10,10,0.0006767110810000471,5
ANZ,2,10,11,0.0005800380694286119,5
ANZ,2,10,12,0.00048336505785717655,5
ANZ,2,10,13,0.00038669204628574125,5
ANZ,2,10,14,0.00029001903471430595,5
ANZ,2,15,15,0.01046943253115022,5
ANZ,2,15,16,0.008973799312414474,5
ANZ,2,15,17,0.0074781660936787285,5
ANZ,2,15,18,0.005982532874942983,5
ANZ,2,15,19,0.004486899656207237,5
ANZ,2,20,20,0.06002513583228777,5
ANZ,2,20,21,0.05145011642767523,5
ANZ,2,20,22,0.04287509702306269,5
ANZ,2,20,23,0.03430007761845015,5
ANZ,2,20,24,0.025725058213837616,5
ANZ,2,25,25,0.06761359751191028,5
ANZ,2,25,26,0.057954512153065955,5
ANZ,2,25,27,0.04829542679422163,5
ANZ,2,25,28,0.0386363414353773,5
ANZ,2,25,29,0.028977256076532978,5
ANZ,2,30,30,0.042120010249044056,5
ANZ,2,30,31,0.03610286592775205,5
ANZ,2,30,32,0.03008572160646004,5
ANZ,2,30,33,0.024068577285168032,5
ANZ,2,30,34,0.018051432963876027,5
ANZ,2,35,35,0.024658361946825483,5
ANZ,2,35,36,0.021135738811564702,5
ANZ,2,35,37,0.017613115676303918,5
ANZ,2,35,38,0.014090492541043134,5
ANZ,2,35,39,0.010567869405782351,5
ANZ,2,40,40,0.01396058574942434,5
ANZ,2,40,41,0.011966216356649434,5
ANZ,2,40,42,0.009971846963874528,5
ANZ,2,40,43,0.007977477571099623,5
ANZ,2,40,44,0.005983108178324717,5
ANZ,2,45,45,0.008064655999130955,5
ANZ,2,45,46,0.006912562284969391,5
ANZ,2,45,47,0.005760468570807826,5
ANZ,2,45,48,0.004608374856646261,5
ANZ,2,45,49,0.0034562811424846953,5
ANZ,2,50,50,0.00462525847947871,5
ANZ,2,50,51,0.003964507268124608,5
ANZ,2,50,52,0.0033037560567705073,5
ANZ,2,50,53,0.0026430048454164057,5
ANZ,2,50,54,0.001982253634062304,5
ANZ,2,55,55,0.0025828783657257555,5
ANZ,2,55,56,0.0022138957420506475,5
ANZ,2,55,57,0.0018449131183755397,5
ANZ,2,55,58,0.0014759304947004317,5
ANZ,2,55,59,0.001106947871025324,5
ANZ,2,60,60,0.0014775273641043397,5
ANZ,2,60,61,0.0012664520263751483,5
ANZ,2,60,62,0.001055376688645957,5
ANZ,2,60,63,0.0008443013509167655,5
ANZ,2,60,64,0.0006332260131875742,5
ANZ,2,65,65,0.000827130649211932,5
ANZ,2,65,66,0.0007089691278959416,5
ANZ,2,65,67,0.0005908076065799514,5
ANZ,2,65,68,0.0004726460852639611,5
ANZ,2,65,69,0.0003544845639479708,5
ANZ,2,70,70,0.0011086177544556723,5
ANZ,2,70,71,0.0009502437895334333,5
ANZ,2,70,72,0.0007918698246111945,5
ANZ,2,70,73,0.0006334958596889556,5
ANZ,2,70,74,0.00047512189476671667,5
ANZ,2,75,75,0.0,5
ANZ,2,75,76,0.0,5
ANZ,2,75,77,0.0,5
ANZ,2,75,78,0.0,5
ANZ,2,75,79,0.0,5
ANZ,2,80,80,0.0,5
ANZ,2,80,81,0.0,5
ANZ,2,80,82,0.0,5
ANZ,2,80,83,0.0,5
ANZ,2,80,84,0.0,5
ANZ,2,85,85,0.0,5
ANZ,2,85,86,0.0,5
ANZ,2,85,87,0.0,5
ANZ,2,85,88,0.0,5
ANZ,2,85,89,0.0,5
ANZ,2,90,90,0.0,5
ANZ,2,90,91,0.0,5
ANZ,2,90,92,0.0,5
ANZ,2,90,93,0.0,5
ANZ,2,90,94,0.0,5
ANZ,2,95,95,0.0,5
ANZ,2,95,96,0.0,5
ANZ,2,95,97,0.0,5
ANZ,2,95,98,0.0,5
ANZ,2,95,99,0.0,5
ANZ,2,100,100,0.0,5
ANZ,2,100,101,0.0,5
ANZ,2,100,102,0.0,5
ANZ,2,100,103,0.0,5
ANZ,2,100,104,0.0,5
ANZ,2,105,105,0.0,5
ANZ,2,105,106,0.0,5
ANZ,2,105,107,0.0,5
ANZ,2,105,108,0.0,5
ANZ,2,105,109,0.0,5
ANZ,2,110,110,0.0,5
ANZ,2,110,111,0.0,5
ANZ,2,110,112,0.0,5
ANZ,2,110,113,0.0,5
ANZ,2,110,114,0.0,5
ANZ,2,115,115,0.0,5
ANZ,2,115,116,0.0,5
ANZ,2,115,117,0.0,5
ANZ,2,115,118,0.0,5
ANZ,2,115,119,0.0,5
ANZ,2,120,120,0.0,5
ANZ,3,0,0,0.023302691651148805,5
ANZ,3,0,1,0.023302691651148805,5
ANZ,3,0,2,0.01792514742396062,5
ANZ,3,0,3,0.014340117939168496,5
ANZ,3,0,4,0.010755088454376371,5
ANZ,3,5,5,0.019561373910859263,5
ANZ,3,5,6,0.016766891923593652,5
ANZ,3,5,7,0.013972409936328044,5
ANZ,3,5,8,0.011177927949062435,5
ANZ,3,5,9,0.008383445961796826,5
ANZ,3,10,10,0.000723128331170554,5
ANZ,3,10,11,0.0006198242838604749,5
ANZ,3,10,12,0.0005165202365503957,5
ANZ,3,10,13,0.00041321618924031656,5
ANZ,3,10,14,0.00030991214193023744,5
ANZ,3,15,15,0.022736855857597334,5
ANZ,3,15,16,0.019488733592226287,5
ANZ,3,15,17,0.01624061132685524,5
ANZ,3,15,18,0.012992489061484192,5
ANZ,3,15,19,0.009744366796113143,5
ANZ,3,20,20,0.0773502789357869,5
ANZ,3,20,21,0.06630023908781735,5
ANZ,3,20,22,0.05525019923984779,5
ANZ,3,20,23,0.04420015939187823,5
ANZ,3,20,24,0.033150119543908674,5
ANZ,3,25,25,0.054937137869152844,5
ANZ,3,25,26,0.047088975316416724,5
ANZ,3,25,27,0.039240812763680605,5
ANZ,3,25,28,0.031392650210944485,5
ANZ,3,25,29,0.023544487658208362,5
ANZ,3,30,30,0.033304182079680805,5
ANZ,3,30,31,0.028546441782583552,5
ANZ,3,30,32,0.023788701485486292,5
ANZ,3,30,33,0.019030961188389033,5
ANZ,3,30,34,0.014273220891291776,5
ANZ,3,35,35,0.019607572127327732,5
ANZ,3,35,36,0.016806490394852342,5
ANZ,3,35,37,0.01400540866237695,5
ANZ,3,35,38,0.01120432692990156,5
ANZ,3,35,39,0.00840324519742617,5
ANZ,3,40,40,0.011182496999908345,5
ANZ,3,40,41,0.009584997428492868,5
ANZ,3,40,42,0.00798749785707739,5
ANZ,3,40,43,0.006389998285661912,5
ANZ,3,40,44,0.004792498714246434,5
ANZ,3,45,45,0.006283420767481216,5
ANZ,3,45,46,0.005385789229269614,5
ANZ,3,45,47,0.004488157691058012,5
ANZ,3,45,48,0.0035905261528464093,5
ANZ,3,45,49,0.002692894614634807,5
ANZ,3,50,50,0.003710448388011443,5
ANZ,3,50,51,0.003180384332581237,5
ANZ,3,50,52,0.0026503202771510307,5
ANZ,3,50,53,0.0021202562217208245,5
ANZ,3,50,54,0.0015901921662906185,5
ANZ,3,55,55,0.002269491621435846,5
ANZ,3,55,56,0.0019452785326592968,5
ANZ,3,55,57,0.0016210654438827473,5
ANZ,3,55,58,0.0012968523551061977,5
ANZ,3,55,59,0.0009726392663296484,5
ANZ,3,60,60,0.0013423176208408056,5
ANZ,3,60,61,0.0011505579607206905,5
ANZ,3,60,62,0.0009587983006005754,5
ANZ,3,60,63,0.0007670386404804604,5
ANZ,3,60,64,0.0005752789803603452,5
ANZ,3,65,65,0.0007893081014365907,5
ANZ,3,65,66,0.0006765498012313635,5
ANZ,3,65,67,0.0005637915010261363,5
ANZ,3,65,68,0.00045103320082090905,5
ANZ,3,65,69,0.00033827490061568176,5
ANZ,3,70,70,0.0011067809957654574,5
ANZ,3,70,71,0.0009486694249418206,5
ANZ,3,70,72,0.0007905578541181838,5
ANZ,3,70,73,0.000632446283294547,5
ANZ,3,70,74,0.0004743347124709103,5
ANZ,3,75,75,0.0,5
ANZ,3,75,76,0.0,5
ANZ,3,75,77,0.0,5
ANZ,3,75,78,0.0,5
ANZ,3,75,79,0.0,5
ANZ,3,80,80,0.0,5
ANZ,3,80,81,0.0,5
ANZ,3,80,82,0.0,5
ANZ,3,80,83,0.0,5
ANZ,3,80,84,0.0,5
ANZ,3,85,85,0.0,5
ANZ,3,85,86,0.0,5
ANZ,3,85,87,0.0,5
ANZ,3,85,88,0.0,5
ANZ,3,85,89,0.0,5
ANZ,3,90,90,0.0,5
ANZ,3,90,91,0.0,5
ANZ,3,90,92,0.0,5
ANZ,3,90,93,0.0,5
ANZ,3,90,94,0.0,5
ANZ,3,95,95,0.0,5
ANZ,3,95,96,0.0,5
ANZ,3,95,97,0.0,5
ANZ,3,95,98,0.0,5
ANZ,3,95,99,0.0,5
ANZ,3,100,100,0.0,5
ANZ,3,100,101,0.0,5
ANZ,3,100,102,0.0,5
ANZ,3,100,103,0.0,5
ANZ,3,100,104,0.0,5
ANZ,3,105,105,0.0,5
ANZ,3,105,106,0.0,5
ANZ,3,105,107,0.0,5
