region,quint,age,ageall,agemig_reg,index
WEU,4,10,13,0.002493254561391545,3
WEU,4,10,14,0.0018699409210436587,3
WEU,4,15,15,0.20120867204883366,3
WEU,4,15,16,0.17246457604185744,3
WEU,4,15,17,0.1437204800348812,3
WEU,4,15,18,0.11497638402790496,3
WEU,4,15,19,0.08623228802092872,3
WEU,4,20,20,0.3669732083092793,3
WEU,4,20,21,0.31454846426509653,3
WEU,4,20,22,0.2621237202209138,3
WEU,4,20,23,0.20969897617673103,3
WEU,4,20,24,0.15727423213254826,3
WEU,4,25,25,0.24404574206982022,3
WEU,4,25,26,0.20918206463127445,3
WEU,4,25,27,0.1743183871927287,3
WEU,4,25,28,0.13945470975418298,3
WEU,4,25,29,0.10459103231563723,3
WEU,4,30,30,0.14933615064145583,3
WEU,4,30,31,0.12800241483553357,3
WEU,4,30,32,0.1066686790296113,3
WEU,4,30,33,0.08533494322368904,3
WEU,4,30,34,0.06400120741776678,3
WEU,4,35,35,0.09049148363941915,3
WEU,4,35,36,0.07756412883378785,3
WEU,4,35,37,0.06463677402815654,3
WEU,4,35,38,0.051709419222525234,3
WEU,4,35,39,0.03878206441689393,3
WEU,4,40,40,0.0531257719412592,3
WEU,4,40,41,0.04553637594965074,3
WEU,4,40,42,0.03794697995804228,3
WEU,4,40,43,0.030357583966433826,3
WEU,4,40,44,0.02276818797482537,3
WEU,4,45,45,0.03154834251295271,3
WEU,4,45,46,0.027041436439673747,3
WEU,4,45,47,0.02253453036639479,3
WEU,4,45,48,0.018027624293115833,3
WEU,4,45,49,0.013520718219836874,3
WEU,4,50,50,0.02108828462615152,3
WEU,4,50,51,0.018075672536701302,3
WEU,4,50,52,0.015063060447251085,3
WEU,4,50,53,0.012050448357800867,3
WEU,4,50,54,0.009037836268350651,3
WEU,4,55,55,0.01368480897741297,3
WEU,4,55,56,0.011729836266353974,3
WEU,4,55,57,0.009774863555294978,3
WEU,4,55,58,0.007819890844235983,3
WEU,4,55,59,0.005864918133176987,3
WEU,4,60,60,0.008470647511301662,3
WEU,4,60,61,0.00726055500968714,3
WEU,4,60,62,0.0060504625080726165,3
WEU,4,60,63,0.004840370006458093,3
WEU,4,60,64,0.00363027750484357,3
WEU,4,65,65,0.005268997816050569,3
WEU,4,65,66,0.004516283842329059,3
WEU,4,65,67,0.0037635698686075496,3
WEU,4,65,68,0.0030108558948860396,3
WEU,4,65,69,0.00225814192116453,3
WEU,4,70,70,0.007519952797770214,3
WEU,4,70,71,0.006445673826660184,3
WEU,4,70,72,0.005371394855550153,3
WEU,4,70,73,0.0042971158844401225,3
WEU,4,70,74,0.003222836913330092,3
WEU,4,75,75,0.0,3
WEU,4,75,76,0.0,3
WEU,4,75,77,0.0,3
WEU,4,75,78,0.0,3
WEU,4,75,79,0.0,3
WEU,4,80,80,0.0,3
WEU,4,80,81,0.0,3
WEU,4,80,82,0.0,3
WEU,4,80,83,0.0,3
WEU,4,80,84,0.0,3
WEU,4,85,85,0.0,3
WEU,4,85,86,0.0,3
WEU,4,85,87,0.0,3
WEU,4,85,88,0.0,3
WEU,4,85,89,0.0,3
WEU,4,90,90,0.0,3
WEU,4,90,91,0.0,3
WEU,4,90,92,0.0,3
WEU,4,90,93,0.0,3
WEU,4,90,94,0.0,3
WEU,4,95,95,0.0,3
WEU,4,95,96,0.0,3
WEU,4,95,97,0.0,3
WEU,4,95,98,0.0,3
WEU,4,95,99,0.0,3
WEU,4,100,100,0.0,3
WEU,4,100,101,0.0,3
WEU,4,100,102,0.0,3
WEU,4,100,103,0.0,3
WEU,4,100,104,0.0,3
WEU,4,105,105,0.0,3
WEU,4,105,106,0.0,3
WEU,4,105,107,0.0,3
WEU,4,105,108,0.0,3
WEU,4,105,109,0.0,3
WEU,4,110,110,0.0,3
WEU,4,110,111,0.0,3
WEU,4,110,112,0.0,3
WEU,4,110,113,0.0,3
WEU,4,110,114,0.0,3
WEU,4,115,115,0.0,3
WEU,4,115,116,0.0,3
WEU,4,115,117,0.0,3
WEU,4,115,118,0.0,3
WEU,4,115,119,0.0,3
WEU,4,120,120,0.0,3
WEU,5,0,0,0.053050056221444326,3
WEU,5,0,1,0.053050056221444326,3
WEU,5,0,2,0.04080773555495717,3
WEU,5,0,3,0.03264618844396573,3
WEU,5,0,4,0.024484641332974302,3
WEU,5,5,5,0.07835461415510506,3
WEU,5,5,6,0.06716109784723291,3
WEU,5,5,7,0.05596758153936076,3
WEU,5,5,8,0.04477406523148861,3
WEU,5,5,9,0.033580548923616456,3
WEU,5,10,10,0.23343603967153226,3
WEU,5,10,11,0.20008803400417052,3
WEU,5,10,12,0.16674002833680876,3
WEU,5,10,13,0.133392022669447,3
WEU,5,10,14,0.10004401700208526,3
WEU,5,15,15,0.31826818320395317,3
WEU,5,15,16,0.27280129988910273,3
WEU,5,15,17,0.22733441657425227,3
WEU,5,15,18,0.1818675332594018,3
WEU,5,15,19,0.13640064994455137,3
WEU,5,20,20,0.29108139832144075,3
WEU,5,20,21,0.2494983414183778,3
WEU,5,20,22,0.20791528451531482,3
WEU,5,20,23,0.16633222761225186,3
WEU,5,20,24,0.1247491707091889,3
WEU,5,25,25,0.16520772397919842,3
WEU,5,25,26,0.14160662055359866,3
WEU,5,25,27,0.11800551712799888,3
WEU,5,25,28,0.0944044137023991,3
WEU,5,25,29,0.07080331027679933,3
WEU,5,30,30,0.10097718315353565,3
WEU,5,30,31,0.08655187127445912,3
WEU,5,30,32,0.07212655939538261,3
WEU,5,30,33,0.057701247516306085,3
WEU,5,30,34,0.04327593563722956,3
WEU,5,35,35,0.06149048157277408,3
WEU,5,35,36,0.05270612706237778,3
WEU,5,35,37,0.043921772551981486,3
WEU,5,35,38,0.03513741804158519,3
WEU,5,35,39,0.02635306353118889,3
WEU,5,40,40,0.036295398388719396,3
WEU,5,40,41,0.0311103414760452,3
WEU,5,40,42,0.025925284563371,3
WEU,5,40,43,0.0207402276506968,3
WEU,5,40,44,0.0155551707380226,3
WEU,5,45,45,0.021398769037362923,3
WEU,5,45,46,0.018341802032025362,3
WEU,5,45,47,0.015284835026687803,3
WEU,5,45,48,0.012227868021350242,3
WEU,5,45,49,0.009170901016012683,3
WEU,5,50,50,0.0134916253515205,3
WEU,5,50,51,0.011564250301303286,3
WEU,5,50,52,0.009636875251086072,3
WEU,5,50,53,0.007709500200868857,3
WEU,5,50,54,0.005782125150651643,3
WEU,5,55,55,0.00871889960927189,3
WEU,5,55,56,0.007473342522233049,3
WEU,5,55,57,0.0062277854351942075,3
WEU,5,55,58,0.004982228348155366,3
WEU,5,55,59,0.0037366712611165247,3
WEU,5,60,60,0.00545158438435539,3
WEU,5,60,61,0.004672786615161763,3
WEU,5,60,62,0.0038939888459681355,3
WEU,5,60,63,0.0031151910767745084,3
WEU,5,60,64,0.0023363933075808813,3
WEU,5,65,65,0.0034198809281490343,3
WEU,5,65,66,0.0029313265098420294,3
WEU,5,65,67,0.0024427720915350245,3
WEU,5,65,68,0.0019542176732280196,3
WEU,5,65,69,0.0014656632549210147,3
WEU,5,70,70,0.005277388466142765,3
WEU,5,70,71,0.00452347582812237,3
WEU,5,70,72,0.003769563190101975,3
WEU,5,70,73,0.00301565055208158,3
WEU,5,70,74,0.002261737914061185,3
WEU,5,75,75,0.0,3
WEU,5,75,76,0.0,3
WEU,5,75,77,0.0,3
WEU,5,75,78,0.0,3
WEU,5,75,79,0.0,3
WEU,5,80,80,0.0,3
WEU,5,80,81,0.0,3
WEU,5,80,82,0.0,3
WEU,5,80,83,0.0,3
WEU,5,80,84,0.0,3
WEU,5,85,85,0.0,3
WEU,5,85,86,0.0,3
WEU,5,85,87,0.0,3
WEU,5,85,88,0.0,3
WEU,5,85,89,0.0,3
WEU,5,90,90,0.0,3
WEU,5,90,91,0.0,3
WEU,5,90,92,0.0,3
WEU,5,90,93,0.0,3
WEU,5,90,94,0.0,3
WEU,5,95,95,0.0,3
WEU,5,95,96,0.0,3
WEU,5,95,97,0.0,3
WEU,5,95,98,0.0,3
WEU,5,95,99,0.0,3
WEU,5,100,100,0.0,3
WEU,5,100,101,0.0,3
WEU,5,100,102,0.0,3
WEU,5,100,103,0.0,3
WEU,5,100,104,0.0,3
WEU,5,105,105,0.0,3
WEU,5,105,106,0.0,3
WEU,5,105,107,0.0,3
WEU,5,105,108,0.0,3
WEU,5,105,109,0.0,3
WEU,5,110,110,0.0,3
WEU,5,110,111,0.0,3
WEU,5,110,112,0.0,3
WEU,5,110,113,0.0,3
WEU,5,110,114,0.0,3
WEU,5,115,115,0.0,3
WEU,5,115,116,0.0,3
WEU,5,115,117,0.0,3
WEU,5,115,118,0.0,3
WEU,5,115,119,0.0,3
WEU,5,120,120,0.0,3
JPK,1,0,0,0.14373851391747436,4
JPK,1,0,1,0.14373851391747436,4
JPK,1,0,2,0.11056808762882644,4
JPK,1,0,3,0.08845447010306115,4
JPK,1,0,4,0.06634085257729587,4
JPK,1,5,5,0.02795806503779974,4
JPK,1,5,6,0.02396405574668549,4
JPK,1,5,7,0.019970046455571242,4
JPK,1,5,8,0.015976037164456995,4
JPK,1,5,9,0.011982027873342745,4
JPK,1,10,10,0.0010279066497884798,4
JPK,1,10,11,0.0008810628426758399,4
JPK,1,10,12,0.0007342190355631999,4
JPK,1,10,13,0.0005873752284505599,4
JPK,1,10,14,0.00044053142133791993,4
JPK,1,15,15,0.0574018230993831,4
JPK,1,15,16,0.04920156265661409,4
JPK,1,15,17,0.04100130221384507,4
JPK,1,15,18,0.03280104177107605,4
JPK,1,15,19,0.024600781328307043,4
JPK,1,20,20,0.27994841355683664,4
JPK,1,20,21,0.23995578304871712,4
JPK,1,20,22,0.1999631525405976,4
JPK,1,20,23,0.15997052203247808,4
JPK,1,20,24,0.11997789152435856,4
JPK,1,25,25,0.3167233157346251,4
JPK,1,25,26,0.2714771277725358,4
JPK,1,25,27,0.2262309398104465,4
JPK,1,25,28,0.18098475184835722,4
JPK,1,25,29,0.1357385638862679,4
JPK,1,30,30,0.21696974288247922,4
JPK,1,30,31,0.18597406532783933,4
JPK,1,30,32,0.15497838777319944,4
JPK,1,30,33,0.12398271021855956,4
JPK,1,30,34,0.09298703266391967,4
JPK,1,35,35,0.13472943748511224,4
JPK,1,35,36,0.11548237498723904,4
JPK,1,35,37,0.09623531248936587,4
JPK,1,35,38,0.0769882499914927,4
JPK,1,35,39,0.05774118749361952,4
JPK,1,40,40,0.0830998461313254,4
JPK,1,40,41,0.07122843954113606,4
JPK,1,40,42,0.059357032950946714,4
JPK,1,40,43,0.04748562636075737,4
JPK,1,40,44,0.03561421977056803,4
JPK,1,45,45,0.05070339769167892,4
JPK,1,45,46,0.04346005516429621,4
JPK,1,45,47,0.03621671263691351,4
JPK,1,45,48,0.02897337010953081,4
JPK,1,45,49,0.021730027582148106,4
JPK,1,50,50,0.030945445832865896,4
JPK,1,50,51,0.026524667856742196,4
JPK,1,50,52,0.022103889880618496,4
JPK,1,50,53,0.017683111904494796,4
JPK,1,50,54,0.013262333928371098,4
JPK,1,55,55,0.018718789981430346,4
JPK,1,55,56,0.0160446771269403,4
JPK,1,55,57,0.013370564272450248,4
JPK,1,55,58,0.010696451417960199,4
JPK,1,55,59,0.00802233856347015,4
JPK,1,60,60,0.011010263139088379,4
JPK,1,60,61,0.009437368404932896,4
JPK,1,60,62,0.007864473670777413,4
JPK,1,60,63,0.00629157893662193,4
JPK,1,60,64,0.004718684202466448,4
JPK,1,65,65,0.006504458364353817,4
JPK,1,65,66,0.005575250026588986,4
JPK,1,65,67,0.004646041688824155,4
JPK,1,65,68,0.003716833351059324,4
JPK,1,65,69,0.002787625013294493,4
JPK,1,70,70,0.009463771732875222,4
JPK,1,70,71,0.008111804342464475,4
JPK,1,70,72,0.006759836952053729,4
JPK,1,70,73,0.005407869561642983,4
JPK,1,70,74,0.004055902171232238,4
JPK,1,75,75,0.0,4
JPK,1,75,76,0.0,4
JPK,1,75,77,0.0,4
JPK,1,75,78,0.0,4
JPK,1,75,79,0.0,4
JPK,1,80,80,0.0,4
JPK,1,80,81,0.0,4
JPK,1,80,82,0.0,4
JPK,1,80,83,0.0,4
JPK,1,80,84,0.0,4
JPK,1,85,85,0.0,4
JPK,1,85,86,0.0,4
JPK,1,85,87,0.0,4
JPK,1,85,88,0.0,4
JPK,1,85,89,0.0,4
JPK,1,90,90,0.0,4
JPK,1,90,91,0.0,4
JPK,1,90,92,0.0,4
JPK,1,90,93,0.0,4
JPK,1,90,94,0.0,4
JPK,1,95,95,0.0,4
JPK,1,95,96,0.0,4
JPK,1,95,97,0.0,4
JPK,1,95,98,0.0,4
JPK,1,95,99,0.0,4
JPK,1,100,100,0.0,4
JPK,1,100,101,0.0,4
JPK,1,100,102,0.0,4
JPK,1,100,103,0.0,4
JPK,1,100,104,0.0,4
JPK,1,105,105,0.0,4
JPK,1,105,106,0.0,4
JPK,1,105,107,0.0,4
JPK,1,105,108,0.0,4
JPK,1,105,109,0.0,4
JPK,1,110,110,0.0,4
JPK,1,110,111,0.0,4
JPK,1,110,112,0.0,4
JPK,1,110,113,0.0,4
JPK,1,110,114,0.0,4
JPK,1,115,115,0.0,4
JPK,1,115,116,0.0,4
JPK,1,115,117,0.0,4
JPK,1,115,118,0.0,4
JPK,1,115,119,0.0,4
JPK,1,120,120,0.0,4
JPK,2,0,0,0.12454946896738928,4
JPK,2,0,1,0.12454946896738928,4
JPK,2,0,2,0.09580728382106868,4
JPK,2,0,3,0.07664582705685494,4
JPK,2,0,4,0.05748437029264121,4
JPK,2,5,5,0.10990550765187132,4
JPK,2,5,6,0.09420472084446113,4
JPK,2,5,7,0.07850393403705094,4
JPK,2,5,8,0.06280314722964075,4
JPK,2,5,9,0.047102360422230566,4
JPK,2,10,10,0.004040787587087892,4
JPK,2,10,11,0.0034635322175039073,4
JPK,2,10,12,0.0028862768479199228,4
JPK,2,10,13,0.002309021478335938,4
JPK,2,10,14,0.0017317661087519537,4
JPK,2,15,15,0.04597968789741584,4
JPK,2,15,16,0.03941116105492787,4
JPK,2,15,17,0.03284263421243989,4
JPK,2,15,18,0.02627410736995191,4
JPK,2,15,19,0.019705580527463934,4
JPK,2,20,20,0.30172129004952636,4
JPK,2,20,21,0.2586182486138797,4
JPK,2,20,22,0.2155152071782331,4
JPK,2,20,23,0.1724121657425865,4
JPK,2,20,24,0.12930912430693986,4
JPK,2,25,25,0.3138598158279833,4
JPK,2,25,26,0.26902269928112854,4
JPK,2,25,27,0.22418558273427378,4
JPK,2,25,28,0.179348466187419,4
JPK,2,25,29,0.13451134964056427,4
JPK,2,30,30,0.2037347487190588,4
JPK,2,30,31,0.1746297846163361,4
JPK,2,30,32,0.14552482051361343,4
JPK,2,30,33,0.11641985641089074,4
JPK,2,30,34,0.08731489230816805,4
JPK,2,35,35,0.1277061653291226,4
JPK,2,35,36,0.10946242742496223,4
JPK,2,35,37,0.09121868952080187,4
JPK,2,35,38,0.0729749516166415,4
JPK,2,35,39,0.05473121371248112,4
JPK,2,40,40,0.07311439890682135,4
JPK,2,40,41,0.06266948477727544,4
JPK,2,40,42,0.052224570647729535,4
JPK,2,40,43,0.041779656518183626,4
JPK,2,40,44,0.03133474238863772,4
JPK,2,45,45,0.037854527031535606,4
JPK,2,45,46,0.03244673745560195,4
JPK,2,45,47,0.02703894787966829,4
JPK,2,45,48,0.021631158303734632,4
JPK,2,45,49,0.016223368727800974,4
JPK,2,50,50,0.020215195239839785,4
JPK,2,50,51,0.017327310205576957,4
JPK,2,50,52,0.014439425171314132,4
JPK,2,50,53,0.011551540137051305,4
JPK,2,50,54,0.008663655102788478,4
JPK,2,55,55,0.01160936801315824,4
JPK,2,55,56,0.009950886868421348,4
JPK,2,55,57,0.008292405723684457,4
JPK,2,55,58,0.0066339245789475655,4
JPK,2,55,59,0.004975443434210674,4
JPK,2,60,60,0.007242274235979482,4
JPK,2,60,61,0.006207663630839556,4
JPK,2,60,62,0.00517305302569963,4
JPK,2,60,63,0.004138442420559704,4
JPK,2,60,64,0.003103831815419778,4
JPK,2,65,65,0.0038029887271651005,4
JPK,2,65,66,0.0032597046232843716,4
JPK,2,65,67,0.002716420519403643,4
JPK,2,65,68,0.0021731364155229147,4
JPK,2,65,69,0.0016298523116421858,4
JPK,2,70,70,0.005083047433938213,4
JPK,2,70,71,0.004356897800518468,4
JPK,2,70,72,0.0036307481670987234,4
JPK,2,70,73,0.0029045985336789786,4
JPK,2,70,74,0.002178448900259234,4
JPK,2,75,75,0.0,4
JPK,2,75,76,0.0,4
JPK,2,75,77,0.0,4
JPK,2,75,78,0.0,4
JPK,2,75,79,0.0,4
JPK,2,80,80,0.0,4
JPK,2,80,81,0.0,4
JPK,2,80,82,0.0,4
JPK,2,80,83,0.0,4
JPK,2,80,84,0.0,4
JPK,2,85,85,0.0,4
JPK,2,85,86,0.0,4
JPK,2,85,87,0.0,4
JPK,2,85,88,0.0,4
JPK,2,85,89,0.0,4
JPK,2,90,90,0.0,4
JPK,2,90,91,0.0,4
JPK,2,90,92,0.0,4
JPK,2,90,93,0.0,4
JPK,2,90,94,0.0,4
JPK,2,95,95,0.0,4
JPK,2,95,96,0.0,4
JPK,2,95,97,0.0,4
JPK,2,95,98,0.0,4
JPK,2,95,99,0.0,4
JPK,2,100,100,0.0,4
JPK,2,100,101,0.0,4
JPK,2,100,102,0.0,4
JPK,2,100,103,0.0,4
JPK,2,100,104,0.0,4
JPK,2,105,105,0.0,4
JPK,2,105,106,0.0,4
JPK,2,105,107,0.0,4
JPK,2,105,108,0.0,4
JPK,2,105,109,0.0,4
JPK,2,110,110,0.0,4
JPK,2,110,111,0.0,4
JPK,2,110,112,0.0,4
JPK,2,110,113,0.0,4
JPK,2,110,114,0.0,4
JPK,2,115,115,0.0,4
JPK,2,115,116,0.0,4
JPK,2,115,117,0.0,4
JPK,2,115,118,0.0,4
JPK,2,115,119,0.0,4
JPK,2,120,120,0.0,4
JPK,3,0,0,0.07648558103572592,4
JPK,3,0,1,0.07648558103572592,4
JPK,3,0,2,0.0588350623351738,4
JPK,3,0,3,0.04706804986813904,4
JPK,3,0,4,0.03530103740110428,4
JPK,3,5,5,0.1662331125503616,4
JPK,3,5,6,0.1424855250431671,4
JPK,3,5,7,0.11873793753597259,4
JPK,3,5,8,0.09499035002877806,4
JPK,3,5,9,0.07124276252158356,4
JPK,3,10,10,0.00611172917634077,4
JPK,3,10,11,0.005238625008292089,4
JPK,3,10,12,0.004365520840243407,4
JPK,3,10,13,0.003492416672194726,4
JPK,3,10,14,0.0026193125041460443,4
JPK,3,15,15,0.06954470978371835,4
JPK,3,15,16,0.05960975124318717,4
JPK,3,15,17,0.04967479270265597,4
JPK,3,15,18,0.039739834162124774,4
JPK,3,15,19,0.029804875621593584,4
JPK,3,20,20,0.44539144149519994,4
JPK,3,20,21,0.38176409271017137,4
JPK,3,20,22,0.3181367439251428,4
JPK,3,20,23,0.2545093951401142,4
JPK,3,20,24,0.19088204635508568,4
JPK,3,25,25,0.2313546664922138,4
JPK,3,25,26,0.19830399985046898,4
JPK,3,25,27,0.16525333320872415,4
JPK,3,25,28,0.13220266656697932,4
JPK,3,25,29,0.09915199992523449,4
JPK,3,30,30,0.1438168854648442,4
JPK,3,30,31,0.1232716161127236,4
JPK,3,30,32,0.102726346760603,4
JPK,3,30,33,0.08218107740848239,4
JPK,3,30,34,0.0616358080563618,4
JPK,3,35,35,0.0875604274707046,4
JPK,3,35,36,0.07505179497488965,4
JPK,3,35,37,0.06254316247907471,4
JPK,3,35,38,0.050034529983259766,4
JPK,3,35,39,0.03752589748744482,4
JPK,3,40,40,0.05811643276906754,4
JPK,3,40,41,0.04981408523062932,4
JPK,3,40,42,0.0415117376921911,4
JPK,3,40,43,0.033209390153752884,4
JPK,3,40,44,0.02490704261531466,4
JPK,3,45,45,0.04230909049205333,4
JPK,3,45,46,0.036264934707474286,4
JPK,3,45,47,0.030220778922895236,4
JPK,3,45,48,0.02417662313831619,4
JPK,3,45,49,0.018132467353737143,4
JPK,3,50,50,0.027336039697299138,4
JPK,3,50,51,0.023430891169113545,4
JPK,3,50,52,0.019525742640927955,4
JPK,3,50,53,0.015620594112742364,4
JPK,3,50,54,0.011715445584556772,4
JPK,3,55,55,0.016373963455336538,4
JPK,3,55,56,0.014034825818859887,4
JPK,3,55,57,0.01169568818238324,4
JPK,3,55,58,0.009356550545906592,4
JPK,3,55,59,0.0070174129094299435,4
JPK,3,60,60,0.010010842178073777,4
JPK,3,60,61,0.00858072186692038,4
JPK,3,60,62,0.007150601555766984,4
JPK,3,60,63,0.0057204812446135875,4
JPK,3,60,64,0.00429036093346019,4
JPK,3,65,65,0.0057916580572310306,4
JPK,3,65,66,0.004964278334769454,4
JPK,3,65,67,0.004136898612307879,4
JPK,3,65,68,0.003309518889846303,4
JPK,3,65,69,0.002482139167384727,4
JPK,3,70,70,0.007679913648312186,4
JPK,3,70,71,0.006582783127124731,4
JPK,3,70,72,0.005485652605937276,4
JPK,3,70,73,0.004388522084749821,4
JPK,3,70,74,0.0032913915635623655,4
JPK,3,75,75,0.0,4
JPK,3,75,76,0.0,4
JPK,3,75,77,0.0,4
JPK,3,75,78,0.0,4
JPK,3,75,79,0.0,4
JPK,3,80,80,0.0,4
JPK,3,80,81,0.0,4
JPK,3,80,82,0.0,4
JPK,3,80,83,0.0,4
JPK,3,80,84,0.0,4
JPK,3,85,85,0.0,4
JPK,3,85,86,0.0,4
JPK,3,85,87,0.0,4
JPK,3,85,88,0.0,4
JPK,3,85,89,0.0,4
JPK,3,90,90,0.0,4
JPK,3,90,91,0.0,4
JPK,3,90,92,0.0,4
JPK,3,90,93,0.0,4
JPK,3,90,94,0.0,4
JPK,3,95,95,0.0,4
JPK,3,95,96,0.0,4
JPK,3,95,97,0.0,4
JPK,3,95,98,0.0,4
JPK,3,95,99,0.0,4
JPK,3,100,100,0.0,4
JPK,3,100,101,0.0,4
JPK,3,100,102,0.0,4
JPK,3,100,103,0.0,4
JPK,3,100,104,0.0,4
JPK,3,105,105,0.0,4
JPK,3,105,106,0.0,4
JPK,3,105,107,0.0,4
JPK,3,105,108,0.0,4
JPK,3,105,109,0.0,4
JPK,3,110,110,0.0,4
JPK,3,110,111,0.0,4
JPK,3,110,112,0.0,4
JPK,3,110,113,0.0,4
JPK,3,110,114,0.0,4
JPK,3,115,115,0.0,4
JPK,3,115,116,0.0,4
JPK,3,115,117,0.0,4
JPK,3,115,118,0.0,4
JPK,3,115,119,0.0,4
JPK,3,120,120,0.0,4
JPK,4,0,0,0.06772648129960981,4
JPK,4,0,1,0.06772648129960981,4
JPK,4,0,2,0.05209729330739217,4
JPK,4,0,3,0.041677834645913736,4
JPK,4,0,4,0.0312583759844353,4
JPK,4,5,5,0.14719615953834855,4
JPK,4,5,6,0.1261681367471559,4
JPK,4,5,7,0.10514011395596325,4
JPK,4,5,8,0.0841120911647706,4
JPK,4,5,9,0.06308406837357794,4
JPK,4,10,10,0.005411816268694889,4
JPK,4,10,11,0.004638699658881334,4
JPK,4,10,12,0.003865583049067778,4
JPK,4,10,13,0.0030924664392542227,4
JPK,4,10,14,0.002319349829440667,4
JPK,4,15,15,0.2701106641909814,4
JPK,4,15,16,0.23152342644941262,4
JPK,4,15,17,0.19293618870784385,4
JPK,4,15,18,0.15434895096627507,4
JPK,4,15,19,0.11576171322470631,4
JPK,4,20,20,0.37078477173462343,4
JPK,4,20,21,0.3178155186296772,4
JPK,4,20,22,0.264846265524731,4
JPK,4,20,23,0.2118770124197848,4
JPK,4,20,24,0.1589077593148386,4
JPK,4,25,25,0.2048600178175226,4
JPK,4,25,26,0.17559430098644793,4
JPK,4,25,27,0.14632858415537328,4
JPK,4,25,28,0.11706286732429863,4
JPK,4,25,29,0.08779715049322397,4
JPK,4,30,30,0.12734703027820765,4
JPK,4,30,31,0.10915459738132084,4
JPK,4,30,32,0.09096216448443403,4
JPK,4,30,33,0.07276973158754722,4
JPK,4,30,34,0.05457729869066042,4
JPK,4,35,35,0.07753304052054695,4
JPK,4,35,36,0.06645689187475454,4
JPK,4,35,37,0.05538074322896211,4
JPK,4,35,38,0.04430459458316969,4
JPK,4,35,39,0.03322844593737727,4
JPK,4,40,40,0.045646807497584846,4
JPK,4,40,41,0.03912583499792987,4
JPK,4,40,42,0.03260486249827489,4
JPK,4,40,43,0.026083889998619915,4
JPK,4,40,44,0.019562917498964934,4
JPK,4,45,45,0.02832450546135877,4
JPK,4,45,46,0.02427814753830752,4
JPK,4,45,47,0.020231789615256266,4
JPK,4,45,48,0.016185431692205012,4
JPK,4,45,49,0.01213907376915376,4
JPK,4,50,50,0.017791476104911247,4
JPK,4,50,51,0.015249836661352496,4
JPK,4,50,52,0.012708197217793748,4
JPK,4,50,53,0.010166557774234999,4
JPK,4,50,54,0.007624918330676248,4
JPK,4,55,55,0.011528957308233712,4
JPK,4,55,56,0.009881963407057466,4
JPK,4,55,57,0.008234969505881222,4
JPK,4,55,58,0.006587975604704978,4
JPK,4,55,59,0.004940981703528733,4
JPK,4,60,60,0.007429810332894341,4
JPK,4,60,61,0.006368408856766578,4
JPK,4,60,62,0.005307007380638815,4
JPK,4,60,63,0.0042456059045110515,4
JPK,4,60,64,0.003184204428383289,4
JPK,4,65,65,0.005225290053356606,4
JPK,4,65,66,0.004478820045734234,4
JPK,4,65,67,0.0037323500381118615,4
JPK,4,65,68,0.002985880030489489,4
JPK,4,65,69,0.002239410022867117,4
JPK,4,70,70,0.00787344226238618,4
JPK,4,70,71,0.006748664796331011,4
JPK,4,70,72,0.005623887330275842,4
JPK,4,70,73,0.004499109864220674,4
JPK,4,70,74,0.0033743323981655056,4
JPK,4,75,75,0.0,4
JPK,4,75,76,0.0,4
JPK,4,75,77,0.0,4
JPK,4,75,78,0.0,4
JPK,4,75,79,0.0,4
JPK,4,80,80,0.0,4
JPK,4,80,81,0.0,4
JPK,4,80,82,0.0,4
JPK,4,80,83,0.0,4
JPK,4,80,84,0.0,4
JPK,4,85,85,0.0,4
JPK,4,85,86,0.0,4
JPK,4,85,87,0.0,4
JPK,4,85,88,0.0,4
JPK,4,85,89,0.0,4
JPK,4,90,90,0.0,4
JPK,4,90,91,0.0,4
JPK,4,90,92,0.0,4
JPK,4,90,93,0.0,4
JPK,4,90,94,0.0,4
JPK,4,95,95,0.0,4
JPK,4,95,96,0.0,4
JPK,4,95,97,0.0,4
JPK,4,95,98,0.0,4
JPK,4,95,99,0.0,4
JPK,4,100,100,0.0,4
JPK,4,100,101,0.0,4
JPK,4,100,102,0.0,4
JPK,4,100,103,0.0,4
JPK,4,100,104,0.0,4
JPK,4,105,105,0.0,4
JPK,4,105,106,0.0,4
JPK,4,105,107,0.0,4
JPK,4,105,108,0.0,4
JPK,4,105,109,0.0,4
JPK,4,110,110,0.0,4
JPK,4,110,111,0.0,4
JPK,4,110,112,0.0,4
JPK,4,110,113,0.0,4
JPK,4,110,114,0.0,4
JPK,4,115,115,0.0,4
JPK,4,115,116,0.0,4
JPK,4,115,117,0.0,4
JPK,4,115,118,0.0,4
JPK,4,115,119,0.0,4
JPK,4,120,120,0.0,4
JPK,5,0,0,0.044007971031062756,4
JPK,5,0,1,0.044007971031062756,4
JPK,5,0,2,0.033852285408509805,4
JPK,5,0,3,0.027081828326807843,4
JPK,5,0,4,0.02031137124510588,4
JPK,5,5,5,0.0956452451120597,4
JPK,5,5,6,0.08198163866747973,4
JPK,5,5,7,0.06831803222289978,4
JPK,5,5,8,0.054654425778319825,4
JPK,5,5,9,0.04099081933373987,4
JPK,5,10,10,0.2850794492403008,4
JPK,5,10,11,0.24435381363454356,4
JPK,5,10,12,0.2036281780287863,4
JPK,5,10,13,0.16290254242302904,4
JPK,5,10,14,0.12217690681727178,4
JPK,5,15,15,0.3819596215319654,4
