country,tercile,pop_terc,outmig_terc,inmig_terc,pop,year0,gdp,gdpshare_terc,ypc_terc,ypc_rel
CAN,t1,0.3333333333333333,0.24396641408961134,0.5509251891011976,34147.564,2010,1202.022448380908,0.17027037494368713,29968.288949769012,0.8513518747184358
CHE,t1,0.3333333333333333,0.25358111893801955,0.49944918868787175,7808.675,2010,294.1234325595242,0.1560658669813474,29392.07259998143,0.780329334906737
CHL,t1,0.33333333333333326,0.20163968759178655,0.38689776503545725,17062.536,2010,232.67598646703658,0.06637740693988636,4525.830345167325,0.3318870346994318
CHN,t1,0.33333333333333337,0.2014896121340225,0.35366954952320384,1.368810615e6,2010,9122.23735582665,0.09519427576347447,3172.041365380668,0.4759713788173724
CIV,t1,0.3333333333333333,0.22957442259601768,0.11880912855199925,20532.95,2010,33.62555719552731,0.08590172132945495,703.3799925869969,0.42950860664727475
CMR,t1,0.3333333333333333,0.17499230198254237,0.14573395426879332,20341.241,2010,40.33633919768043,0.08715184033758677,864.103176782328,0.43575920168793386
COG,t1,0.3333333333333333,0.12183858023994414,0.17373334892506556,4273.731,2010,15.395738933859421,0.0966634630133866,1741.107993222873,0.48331731506693304
COL,t1,0.3333333333333333,0.19885541372193813,0.2667949013249276,45222.7,2010,392.9319656512309,0.06715664520477843,2917.560495819124,0.33578322602389216
COM,t1,0.3333333333333333,0.17455478395716367,0.14575547720232349,689.692,2010,0.7228476586499929,0.047416451232764584,248.47954416678354,0.23708225616382292
CPV,t1,0.3333333333333333,0.14956389010413473,0.21985271880904525,492.654,2010,1.7724324826983509,0.07257974982956002,1305.6090703011878,0.36289874914780007
CRI,t1,0.3333333333333333,0.21275117909239397,0.2939758971652705,4577.378,2010,48.34757655725869,0.0992946116028982,5243.890537546154,0.496473058014491
CYP,t1,0.33333333333333326,0.20888756685530177,0.44742900995354057,1112.612,2010,20.86748019524659,0.15239444578480726,14291.091949754476,0.7619722289240363
CZE,t1,0.33333333333333326,0.26063520916770744,0.5473864497304615,10536.518,2010,237.48438989075598,0.17962727762545788,20243.250395728126,0.8981363881272894
DEU,t1,0.33333333333333337,0.2746077264502952,0.5386925808483286,80827.002,2010,2732.530581525656,0.16866807158522568,28510.93399044961,0.8433403579261283
DJI,t1,0.3333333333333333,0.2508429790299467,0.12311643219330395,840.198,2010,,0.0810003162485715,,
DNK,t1,0.3333333333333333,0.24138669962940085,0.47509967324251934,5554.844,2010,180.18107233543262,0.19575103119139292,31747.63387669563,0.9787551559569645
DOM,t1,0.3333333333333333,0.17833699273536976,0.2118688253874846,9695.121,2010,83.25965238571035,0.0791402997521702,3398.200933782369,0.39570149876085103
DZA,t1,0.3333333333333333,0.1655490158740722,0.2020585083636063,35977.455,2010,266.7489955430523,0.1151613077244032,4269.224040570532,0.575806538622016
ECU,t1,0.3333333333333333,0.16755995349289352,0.24153574318711807,15011.117,2010,104.16045056561055,0.12038008152821913,4176.519152806629,0.6019004076410958
EGY,t1,0.3333333333333333,0.1778391932407304,0.16226702352518207,82761.235,2010,449.69771028357724,0.13414267335900446,3644.438912787014,0.6707133667950222
ERI,t1,0.3333333333333333,0.2338114617724849,0.11452675736729895,3170.435,2010,2.5727180400342684,0.08335543367377493,338.20284589875,0.41677716836887463
ESP,t1,0.33333333333333326,0.21008710007243572,0.38770276960171995,46931.015,2010,1241.1808508034314,0.15237177483220835,20148.821533549744,0.7618588741610417
EST,t1,0.33333333333333337,0.27666292529143943,0.5113982610384737,1332.101,2010,22.19232056647319,0.14163081294409854,11797.59043400476,0.7081540647204926
ETH,t1,0.3333333333333333,0.23938215174801042,0.11181684765720046,87639.964,2010,77.46141058939929,0.12393999850100729,547.7276960278109,0.6196999925050365
FIN,t1,0.33333333333333337,0.21150036077596737,0.4773810094576104,5365.782,2010,170.18210089451856,0.19003671109844078,30136.19146455943,0.950183555492204
FJI,t1,0.3333333333333333,0.1623467105621279,0.3055958160204969,859.818,2010,3.593228937193344,0.08729129082475108,1823.9766564345912,0.43645645412375544
FRA,t1,0.3333333333333333,0.19331400335011023,0.3941770391210317,62879.53,2010,1923.4567058101813,0.17366918171560308,26562.313058275377,0.8683459085780153
GAB,t1,0.3333333333333333,0.1444476300406362,0.19623831292601032,1624.14,2010,20.323025929791424,0.0893961967402163,5593.117663428497,0.4469809837010816
GBR,t1,0.3333333333333333,0.23478345524266,0.46985747013280676,63459.808,2010,2004.6729970493316,0.14650215832077568,23139.75806506577,0.7325107916038784
GEO,t1,0.33333333333333326,0.2516374750952901,0.5602427844058521,4099.099,2010,20.263823670800313,0.1141653490630714,2821.8719561657895,0.5708267453153569
GHA,t1,0.3333333333333333,0.18405485755206688,0.1547484307818967,24779.619,2010,35.96723260218319,0.08732617057668758,633.7629100329686,0.4366308528834379
GIN,t1,0.3333333333333333,0.23749200833419606,0.11194516696664343,10192.176,2010,9.765701606915952,0.11706111498737964,560.8144515654099,0.5853055749368983
GMB,t1,0.3333333333333333,0.235465043679851,0.10892442550614947,1793.196,2010,2.186734535038491,0.07213471130427122,439.82772765520696,0.3606735565213561
GNB,t1,0.3333333333333333,0.21545242611539006,0.12549443882077033,1522.599,2010,1.6123650962897051,0.061950555796862886,328.0145128908188,0.3097527789843144
GNQ,t1,0.3333333333333333,0.13843863494378772,0.1937447984452071,943.639,2010,21.821722943288368,0.08335543367377493,9638.003407271033,0.41677716836887463
GRC,t1,0.33333333333333326,0.19716132309863257,0.3673694795168272,10887.637,2010,273.91606436762675,0.14605979085717405,18373.189276036566,0.7302989542858702
GTM,t1,0.3333333333333333,0.1733116893118031,0.16895012800217127,14630.417,2010,61.759711046089826,0.06632289624139243,1399.8517293144116,0.33161448120696213
GUY,t1,0.3333333333333333,0.16129622465915322,0.2960098510568934,749.436,2010,2.324123376335187,0.10265443217796973,1591.7407591124154,0.5132721608898485
HKG,t1,0.3333333333333333,0.19529878378418408,0.3942391068994915,6966.331,2010,294.82649220993306,0.06785145452854723,14357.921214189619,0.3392572726427362
HND,t1,0.3333333333333333,0.18498487305207953,0.18495831146431452,8317.47,2010,26.743905632259654,0.05979233528573721,961.2782326922642,0.29896167642868604
HRV,t1,0.33333333333333326,0.20471069793309957,0.48920081844496555,4328.165,2010,71.32306919985523,0.15537434424273736,12801.932350438214,0.7768717212136868
HTI,t1,0.3333333333333333,0.20346170581127135,0.1426461562485471,9949.322,2010,9.956484182443043,0.05071176334118814,253.74134517424136,0.2535588167059407
HUN,t1,0.33333333333333337,0.2339370983920435,0.4968059598983901,9927.37,2010,169.58333981672405,0.18160719384851565,15511.436799260282,0.9080359692425783
IDN,t1,0.3333333333333333,0.167754046333532,0.2587081495696003,241834.215,2010,930.654243069005,0.11420510712496892,2197.486148227673,0.5710255356248446
IND,t1,0.3333333333333333,0.21442452377818363,0.15943331569262453,1.23428117e6,2010,3762.85903426931,0.13294744220713664,2026.5337272872805,0.6647372110356833
IRL,t1,0.3333333333333333,0.17460951472957106,0.3772893979513713,4554.321,2010,158.69425169856387,0.15706804087741605,27364.996025533757,0.7853402043870803
IRN,t1,0.3333333333333333,0.18637175597615355,0.2441596328906162,73762.519,2010,,0.09841269935803892,,
IRQ,t1,0.3333333333333333,0.14707854971107917,0.16500966858690966,29741.976,2010,102.33683473956987,0.13349906113230867,2296.7322946170098,0.6674953056615434
ISL,t1,0.33333333333333337,0.23845713803002133,0.4421085707671792,320.328,2010,10.424296846141504,0.17895027647235878,29117.510842744934,0.894751382361794
ISR,t1,0.3333333333333333,0.16859339563483894,0.3099673607987171,7346.446,2010,198.39693578787308,0.13323642929677226,17990.80760125183,0.6661821464838613
ITA,t1,0.33333333333333337,0.19016380475296382,0.407436185128909,59325.229,2010,1618.1343332536792,0.15756023265693594,21487.79080293357,0.7878011632846796
JAM,t1,0.33333333333333337,0.17938069739205284,0.36068965746062087,2810.46,2010,18.598366288097807,0.05061433203146288,1674.7149693440724,0.2530716601573144
JOR,t1,0.3333333333333333,0.16052144542659644,0.19472029198694005,7261.539,2010,31.185202046176876,0.12192131327168934,2617.999289209118,0.6096065663584467
JPN,t1,0.3333333333333333,0.22703515166371893,0.5557760345457212,128542.353,2010,3896.5514045376885,0.1547761925232129,23458.936929734,0.7738809626160644
KAZ,t1,0.3333333333333333,0.17877753799558785,0.45732077790961534,16252.279,2010,178.17950208704036,0.1770366661300642,9704.578976955921,0.8851833306503208
KEN,t1,0.3333333333333333,0.14967295010544265,0.165709958406481,42030.676,2010,60.00720525074013,0.06843769784664938,488.5425803729668,0.34218848923324696
KGZ,t1,0.3333333333333333,0.14883802788171482,0.3482934027023329,5422.293,2010,10.941166058415098,0.1753274316354777,1768.888682444108,0.8766371581773884
KHM,t1,0.3333333333333333,0.20607049314570983,0.17421913056367433,14312.212,2010,27.82594768872584,0.1300914426070868,1264.6255088785988,0.650457213035434
KOR,t1,0.33333333333333326,0.1816269507449346,0.5056213979596224,49545.636,2010,1320.9341413851619,0.12609968709141123,16809.692572826283,0.6304984354570562
KWT,t1,0.3333333333333333,0.2261373731731729,0.2644975084981356,2991.884,2010,,0.11456143644952595,,
LAO,t1,0.3333333333333333,0.18803349383194826,0.17332850436681663,6249.165,2010,14.310417684512124,0.10611823706289268,1215.0393663105947,0.5305911853144634
LBN,t1,0.3333333333333333,0.18524245499482322,0.3136734913177895,4953.061,2010,53.34693262610232,0.10858777118945981,5847.72175596336,0.542938855947299
LBR,t1,0.3333333333333333,0.22893967069660856,0.11889843959123787,3891.356,2010,1.5004018519160238,0.11061455949648658,213.2499441292491,0.5530727974824329
LBY,t1,0.3333333333333333,0.1954463404165024,0.17063063706713996,6197.663,2010,,0.11456143644952595,,
LCA,t1,0.33333333333333337,0.21205335576914633,0.3230555369512372,174.085,2010,1.6916206815068073,0.11022338139283028,5355.31928511142,0.5511169069641514
LKA,t1,0.3333333333333333,0.18643501330415047,0.23839141744463474,20261.737,2010,95.01787973544018,0.1055561893135881,2475.040837202129,0.5277809465679405
LSO,t1,0.3333333333333333,0.16360392892787196,0.19661488678608935,1995.581,2010,3.005551603272059,0.05202676131048693,391.78844624644836,0.2601338065524347
LTU,t1,0.33333333333333337,0.2658028515823269,0.5368480847246203,3123.816,2010,51.10761322672455,0.13840967975208465,11322.351219797121,0.6920483987604233
LUX,t1,0.3333333333333333,0.22362731908950925,0.4157204295042159,507.889,2010,34.85205788155859,0.17173915632095477,58924.91289069024,0.8586957816047739
LVA,t1,0.33333333333333326,0.29626698224147363,0.532080495074959,2118.861,2010,29.018886899605953,0.13725255104006887,9398.720008802256,0.6862627552003443
MAC,t1,0.3333333333333333,0.2144052190922981,0.3890280421668502,538.219,2010,31.074797594640224,0.10421235845363858,30084.203138563604,0.5210617922681928
MAR,t1,0.3333333333333333,0.209476225323019,0.14146201653738816,32343.389,2010,137.29319861913058,0.0946209092648667,2008.2631552964467,0.4731045463243335
MDA,t1,0.3333333333333333,0.24329689515787167,0.4574568654462451,4086.081,2010,9.936478992790411,0.16164990018578473,1965.4906955866963,0.8082495009289236
MDG,t1,0.3333333333333333,0.17575499527886035,0.15296760336025517,21151.64,2010,17.99875107244465,0.0949477374017782,403.973566680042,0.474738687008891
MDV,t1,0.3333333333333333,0.1925468359260325,0.24788807363440238,365.734,2010,2.4148692646945826,0.10944304054466847,3613.1537517163147,0.5472152027233423
MEX,t1,0.3333333333333333,0.17153319628094582,0.25765147085301954,114092.963,2010,1411.0937527544643,0.06731843987972463,4162.948680693673,0.3365921993986231
MKD,t1,0.3333333333333333,0.19340374964105067,0.38058563121481603,2070.741,2010,18.953813317847356,0.10455070048165407,4784.8438292848905,0.5227535024082703
MLI,t1,0.3333333333333333,0.26896430639622226,0.09643733552158845,15049.353,2010,14.677897111037344,0.12447824134649416,607.0290261138521,0.6223912067324707
MLT,t1,0.33333333333333337,0.1912704686720124,0.4044093943864524,414.253,2010,9.477672411719086,0.1765241356974226,20193.43168187096,0.8826206784871129
MMR,t1,0.3333333333333333,0.19522113660251464,0.20740296546408546,50600.818,2010,83.90582295634557,0.10436031361175568,865.2466841125645,0.5218015680587784
MNE,t1,0.33333333333333326,0.21100405274510933,0.4619609533194955,624.275,2010,6.41996194841101,0.16164990018578473,8311.93150580414,0.8082495009289237
MNG,t1,0.3333333333333333,0.17885389237017132,0.3227266358701192,2719.896,2010,9.977397597265247,0.12102015136093114,2219.691795953285,0.6051007568046558
MOZ,t1,0.3333333333333333,0.23721768721336686,0.1078477462495254,23531.574,2010,19.76565994514302,0.07779519999361341,326.72558759523594,0.3889759999680671
MRT,t1,0.3333333333333333,0.23644630517987797,0.11390619173740242,3494.195,2010,6.033414762325536,0.10673303398639235,921.4778552446168,0.5336651699319618
MUS,t1,0.3333333333333333,0.20988435084037083,0.28008212891427714,1247.955,2010,15.738374807760245,0.11325936162950354,7141.75704978459,0.5662968081475176
MWI,t1,0.3333333333333333,0.17572750276078497,0.14167961920120653,14539.612,2010,11.791209492076325,0.07602594130022872,308.27432007927524,0.3801297065011435
MYS,t1,0.3333333333333333,0.18545929322138735,0.30086869832300583,28208.035,2010,375.28812665633484,0.07557053367182008,5027.0648083279875,0.3778526683591004
NAM,t1,0.3333333333333333,0.15988164239292485,0.1829122654405061,2118.874,2010,13.259206323635928,0.035343887934343815,1105.85127383915,0.17671943967171908
NER,t1,0.3333333333333333,0.25361960924880617,0.09728825061536094,16464.025,2010,10.129710316346669,0.13115179944743738,403.4644431936102,0.655758997237187
NGA,t1,0.3333333333333333,0.19849462736475243,0.12468584812714902,158503.197,2010,338.3065897384573,0.08662987761230106,924.5068559871858,0.4331493880615053
NIC,t1,0.3333333333333333,0.19453173305947336,0.19190219477108314,5824.065,2010,15.128172852787909,0.09824632510079748,1275.9879811403716,0.4912316255039874
NLD,t1,0.33333333333333326,0.22108640799232165,0.4378366952798756,16682.917,2010,614.724900948884,0.1798401829615523,33133.3659028782,0.8992009148077617
NOR,t1,0.33333333333333326,0.2518333569125693,0.4776321153510193,4885.878,2010,228.31191505078243,0.18634856213478881,43539.356782909184,0.931742810673944
NPL,t1,0.3333333333333333,0.18249014410964362,0.14736674950635453,27013.212,2010,32.21794348738442,0.12568297177209223,749.4937813910834,0.6284148588604611
NZL,t1,0.33333333333333337,0.21310950375347515,0.4465256192702255,4370.062,2010,,0.15177167396275532,,
OMN,t1,0.3333333333333333,0.21892537380104365,0.24102579295917054,3041.434,2010,,0.11456143644952595,,
PAK,t1,0.3333333333333333,0.23289580844610933,0.12138570680424056,179424.641,2010,418.50810929459686,0.1391697350322905,1623.067555124547,0.6958486751614524
PAN,t1,0.3333333333333333,0.1765417235180771,0.26126852914647236,3642.687,2010,42.93011386179749,0.07078684037970427,4171.216354050716,0.3539342018985214
PER,t1,0.3333333333333333,0.17031214694941063,0.25923552980989173,29027.674,2010,248.75934295434868,0.09054115581972351,3879.5665184957165,0.4527057790986176
PHL,t1,0.3333333333333333,0.14850324573235058,0.24498154280684345,93966.78,2010,332.0546077828365,0.10525807841235132,1859.7758667046146,0.5262903920617567
PNG,t1,0.3333333333333333,0.16821098465153203,0.17348882513410868,7310.507,2010,15.207027572085849,0.08349639116081121,868.4294554072114,0.41748195580405606
POL,t1,0.3333333333333333,0.2309578802844909,0.5357153032664406,38329.781,2010,662.5675308389051,0.1351154595382123,11678.010422809006,0.6755772976910616
PRT,t1,0.3333333333333333,0.1774212333796922,0.27675428311053835,10596.058,2010,230.60379712874197,0.13212161771699016,14376.925234049302,0.6606080885849507
PRY,t1,0.3333333333333333,0.16354298613993587,0.2481903569563993,6248.02,2010,29.996266772241036,0.07447018674928604,1787.6283913225259,0.37235093374643025
QAT,t1,0.3333333333333333,0.3000080168939801,0.28306238922527444,1856.327,2010,,0.09578547002463081,,
ROU,t1,0.3333333333333333,0.24725688556834227,0.4478520758999206,20471.864,2010,234.34902635574073,0.17806588962748138,10191.931682764463,0.8903294481374068
RUS,t1,0.33333333333333337,0.2475337534805328,0.5544383556795072,143479.274,2010,2010.3775271968639,0.11632185487257032,8149.290013750361,0.5816092743628516
RWA,t1,0.3333333333333333,0.15669120695541822,0.1592613137220484,10039.338,2010,11.086926552034237,0.05996590110466976,331.11622557882913,0.29982950552334875
SAU,t1,0.3333333333333333,0.18466220099002112,0.2347380600182667,27421.461,2010,559.2363116192045,0.11456143644952595,11681.893093484476,0.5728071822476297
SDN,t1,0.3333333333333333,0.22574410733620284,0.11672223108024132,34545.013,2010,88.12522030382412,0.11492189637951099,1465.8436278743989,0.574609481897555
SEN,t1,0.3333333333333333,0.23119442504886484,0.11178183140512502,12678.148,2010,21.58159603963768,0.09622397684081765,818.9946187353145,0.48111988420408824
SGP,t1,0.33333333333333337,0.18306319817985783,0.4362139241204829,5131.172,2010,263.8333946265791,0.07222996234487543,18569.51604740444,0.3611498117243771
SLB,t1,0.3333333333333333,0.1577357263714897,0.16651612800795582,527.861,2010,1.307751094944226,0.09688357324320393,1200.1227500318175,0.4844178662160196
SLE,t1,0.3333333333333333,0.24414098191534905,0.11213165686456307,6415.634,2010,4.351883435502898,0.12057077704105884,408.930720962805,0.6028538852052941
SLV,t1,0.3333333333333333,0.17695383002786605,0.21112846862110982,6183.875,2010,37.04142334866409,0.11081040036257828,3318.772574854135,0.5540520018128914
SRB,t1,0.33333333333333337,0.21221273518416872,0.4613125686326504,8991.254,2010,70.04375295597576,0.1662782985088483,6476.713961530707,0.8313914925442414
STP,t1,0.3333333333333333,0.11680061202077922,0.17168459701628674,180.371,2010,0.2810829464932609,0.13384213715660231,1042.871145498249,0.6692106857830117
SUR,t1,0.3333333333333333,0.18118418096293162,0.3040736597064331,529.131,2010,,0.05918683641452223,,
SVK,t1,0.3333333333333333,0.254625703843685,0.5468476015405596,5404.294,2010,109.48990695010632,0.1788433251733958,18116.6485686037,0.8942166258669789
SVN,t1,0.3333333333333333,0.22527624795108214,0.505210968777429,2043.337,2010,51.32285473442756,0.18972018866721893,23826.176698106738,0.9486009433360946
SWE,t1,0.33333333333333337,0.2212949176747905,0.45899832518403955,9390.168,2010,316.7771014367621,0.17791868876336706,30010.414359939477,0.8895934438168352
SWZ,t1,0.3333333333333333,0.1420542768574217,0.1924959037518848,1064.837,2010,5.637987396627411,0.059647889293793055,1579.086977978002,0.29823944646896533
SYR,t1,0.3333333333333333,0.1545664599452115,0.17117338026970602,21362.529,2010,96.93430163252933,0.11341121775351344,2573.0654807376827,0.5670560887675673
TCD,t1,0.3333333333333333,0.2562163052727145,0.1047138991953003,11952.136,2010,13.798873589621824,0.08541796428481403,493.0799362762357,0.42708982142407015
TGO,t1,0.3333333333333333,0.19559191916877502,0.13582711650891416,6421.679,2010,5.396533630046934,0.07635206193620779,320.8167754587015,0.38176030968103897
THA,t1,0.3333333333333333,0.2255583203733647,0.32713172772137616,67195.028,2010,530.3670868449135,0.11255325701818666,4441.886908629794,0.5627662850909334
TJK,t1,0.3333333333333333,0.1317303969520138,0.22954262696478758,7527.394,2010,13.345545695584383,0.1609936896687298,1427.1530374089389,0.8049684483436488
TKM,t1,0.3333333333333333,0.15265819054490445,0.4146630344505286,5087.213,2010,37.4197200458013,0.11740741372046345,4318.034798937368,0.5870370686023172
TON,t1,0.3333333333333333,0.12766798587621603,0.2181816191974653,103.986,2010,0.42274293433913285,0.12840344061157372,2610.0459323071013,0.6420172030578686
TTO,t1,0.3333333333333333,0.19252486406743738,0.346446509524388,1328.147,2010,30.961003519141737,0.11943054791885116,13920.483253768509,0.5971527395942559
TUN,t1,0.3333333333333333,0.16868290292805324,0.20721457451193115,10635.244,2010,90.36665459033907,0.11325276128421909,4811.489590823282,0.5662638064210955
TUR,t1,0.3333333333333333,0.18165035409457014,0.29649359897511846,72326.988,2010,912.795531850223,0.12036678204451715,7595.384784544387,0.6018339102225857
TZA,t1,0.3333333333333333,0.15092312167985297,0.14884141371905787,44346.525,2010,56.24235848107449,0.10558170558629724,669.5185400240262,0.5279085279314862
UGA,t1,0.3333333333333333,0.13445020474186944,0.1464441831131181,32428.167,2010,38.150724958789226,0.08659513493430555,509.38234893879934,0.4329756746715278
UKR,t1,0.3333333333333333,0.2613388907765304,0.5550559625413541,45792.09,2010,276.5484230127072,0.19134029297897137,5777.728891837423,0.956701464894857
URY,t1,0.33333333333333337,0.20665462531761222,0.3122687101974765,3359.275,2010,43.309135496432084,0.10715670759202013,6907.538633268119,0.5357835379601006
USA,t1,0.33333333333333326,0.24501710683009742,0.5404848804942207,309011.475,2010,13084.55659,0.11947391533472171,25294.58179871856,0.5973695766736086
UZB,t1,0.3333333333333333,0.16796858064917958,0.4257900230449304,28515.909,2010,78.64829417327228,0.14057199197582074,1938.5226992829196,0.7028599598791038
VCT,t1,0.33333333333333326,0.20038964068212062,0.3114869450143732,108.255,2010,1.0830206594966636,0.08556264801812816,4279.992401499887,0.42781324009064076
VEN,t1,0.3333333333333333,0.1757388148577485,0.2637668510576479,28439.94,2010,316.3966012244212,0.093824318688147,5219.015150019068,0.469121593440735
VNM,t1,0.3333333333333333,0.2111892664043581,0.27496679233481164,87967.651,2010,249.92344410750056,0.09472979069133225,1345.676238936993,0.4736489534566613
VUT,t1,0.3333333333333333,0.1671452933233733,0.1749084324976666,236.211,2010,0.9565630385219908,0.10789042700489407,2184.572155471941,0.5394521350244704
WSM,t1,0.3333333333333333,0.12529526954765652,0.21496624328729996,185.949,2010,0.7218842878104964,0.08760545523609004,1700.4931906441868,0.4380272761804501
YEM,t1,0.3333333333333333,0.2785950187945598,0.09259941583872446,23154.855,2010,,0.11293616987742544,,
ZAF,t1,0.3333333333333333,0.16097602755843868,0.24104106074740245,51216.964,2010,473.7724133922748,0.03020492305475843,1397.0233858434935,0.15102461527379216
ZMB,t1,0.3333333333333333,0.14818317426429284,0.15468074046017102,13605.984,2010,18.111837393999384,0.04821744462791635,320.9273642593546,0.24108722313958178
AFG,t2,0.3333333333333333,0.2679687896907423,0.09827202106514805,29185.507,2010,37.23728418322597,0.27853461544141356,1776.8875199011406,1.3926730772070677
AGO,t2,0.3333333333333333,0.23797402597898773,0.11496240403887982,23356.246,2010,105.89344662859713,0.22285130070883438,5051.859001169195,1.1142565035441716
ALB,t2,0.3333333333333333,0.3242186702748909,0.17550998242610683,2948.023,2010,24.568445171853057,0.2921206358471876,12172.479362234422,1.460603179235938
ARE,t2,0.3333333333333333,0.31085704115301216,0.31113083463713065,8549.988,2010,318.1423059818006,0.25192758071497984,46870.7216133402,1.259637903574899
ARG,t2,0.33333333333333337,0.30094565129680234,0.24596656689326868,40895.752,2010,580.4274305865966,0.24390981773198644,17308.88195930741,1.219549088659932
ARM,t2,0.3333333333333333,0.3374384783212198,0.29600929575584034,2877.319,2010,15.152619472187178,0.28610533787275627,7533.480496509803,1.4305266893637814
AUS,t2,0.3333333333333333,0.3228731379499863,0.3242171222700946,22154.679,2010,,0.2748826191303259,,
AUT,t2,0.3333333333333333,0.29793156789540665,0.25565005550832265,8409.949,2010,296.8320908711133,0.3002958936155806,52995.24288549324,1.5014794680779031
AZE,t2,0.3333333333333333,0.34279956287773816,0.25444044626409057,9032.461,2010,80.69556138880493,0.3197910293849462,14284.98647451788,1.598955146924731
BDI,t2,0.3333333333333333,0.21636676474804659,0.12464909828194003,8675.602,2010,3.071832434435739,0.25973348220750897,459.8284562581156,1.298667411037545
BEL,t2,0.3333333333333333,0.28885033200769483,0.26097664994914344,10938.739,2010,357.4760039013982,0.29673635114929736,48486.45032171117,1.4836817557464872
BEN,t2,0.3333333333333333,0.21796980067078428,0.11863025309300711,9199.259,2010,12.601266759843224,0.2197688220296199,1505.2112088004862,1.0988441101480997
BFA,t2,0.3333333333333333,0.26010480308954526,0.0980562111785064,15605.217,2010,18.55280683067076,0.2351734953685697,1397.9710859729535,1.1758674768428488
