time,globalincome,globalypc
2064,93814.51802807992,8477.228925124691
2065,94426.32230039364,8482.828602531177
2066,95019.60302946685,8488.264793324726
2067,95611.044255032,8493.48249558363
2068,96200.53563094592,8498.475767015116
2069,96787.92551581087,8503.235170005086
2070,97373.08105076592,8507.753104395459
2071,97927.95493577777,8510.283337266063
2072,98480.09452705288,8512.554533899807
2073,99029.33814369763,8514.557090050026
2074,99575.49077796334,8516.27875423105
2075,100118.37346719556,8517.70888444471
2076,100671.92629205117,8520.255180327882
2077,101221.67643142634,8522.458287253157
2078,101767.38105633063,8524.30333727039
2079,102308.81436400731,8525.777156957005
2080,102845.70175276978,8526.862800074101
2081,103377.22776379582,8527.696365038608
2082,103903.46811107027,8528.090131614119
2083,104424.09998325816,8528.02448326874
2084,104938.80204986782,8527.480289054136
2085,105447.21306261844,8526.435572584129
2086,105982.1609376168,8528.03098903947
2087,106509.95545817634,8529.039693486662
2088,107030.1829186333,8529.437326293642
2089,107542.38904140693,8529.196775910765
2090,108046.11114517362,8528.290758423096
2091,108587.48250005727,8531.249096191164
2092,109119.2854180227,8533.432640972866
2093,109641.00118111019,8534.811821682175
2094,110152.07425463709,8535.354756684646
2095,110651.95636084636,8535.030697618682
2096,111171.91307569586,8537.494108813067
2097,111679.34981387628,8538.978994416173
2098,112173.60689272879,8539.448033568715
2099,112654.06618573448,8538.867673767505
2100,113120.01502257213,8537.197820325995
