time,acco2
1950,310.74999999964
1951,311.5178381723978
1952,312.285566887353
1953,313.05959173195527
1954,313.84434730199797
1955,314.6430929576258
1956,315.4583975847228
1957,316.29243579112085
1958,317.1471698067999
1959,318.02446214654833
1960,318.9146460649871
1961,319.81514541125165
1962,320.7268708230524
1963,321.66931542857463
1964,322.63574330214817
1965,323.6383590945474
1966,324.6770631851156
1967,325.75353099917083
1968,326.8437419628018
1969,327.9679426725794
1970,329.1479447395398
1971,330.3579854540714
1972,331.6218025102953
1973,332.9624946219344
1974,334.3938328923425
1975,335.8466978381621
1976,337.3075362058456
1977,338.863734712974
1978,340.5004715398959
1979,342.23007289402835
1980,344.1009282497748
1981,346.06633647329807
1982,348.15413473604275
1983,350.308541327085
1984,352.639265434503
1985,355.2205106419366
1986,358.02138212261997
1987,361.04178077943993
1988,364.31004995228466
1989,367.87773644776377
1990,371.403687360716
1991,374.91334376001737
1992,378.3119584358455
1993,381.6712655253491
1994,384.93113235100674
1995,388.2815539509278
1996,391.6065805482909
1997,394.8912217804577
1998,398.17203738030446
1999,401.5034340952466
2000,404.75460101832766
2001,408.124798018928
2002,411.53304908417607
2003,414.9535139234245
2004,418.318550513417
2005,421.5990588389613
2006,424.92407082691386
2007,428.08629894017565
2008,430.99173854523673
2009,434.27001983789717
2010,437.1090900479127
2011,439.9043181899401
2012,442.7532376998683
2013,445.5631580179913
2014,448.2822752155803
2015,450.9740725972561
2016,453.58857189185073
2017,456.2211770589526
2018,458.8553328725213
2019,461.49536460285685
2020,464.15689024848206
2021,466.8292182157219
2022,469.51079115767254
2023,472.202619403888
2024,474.90382607170346
2025,477.6197351115031
2026,480.3431976846349
2027,483.07503022384356
2028,485.8152362936048
2029,488.56383924836257
2030,491.3270648998886
2031,494.10109077121854
2032,496.8862262649756
2033,499.6825299103156
2034,502.49030226240194
2035,505.3104436071477
2036,508.14187140583545
2037,510.98493860382507
2038,513.8398804037315
2039,516.7066663148134
2040,519.5792837636967
2041,522.4560341861268
2042,525.3371579536307
2043,528.2230986826827
2044,531.1141890575389
2045,534.0137185598372
2046,536.9182699584812
2047,539.8282527971229
2048,542.7435573447054
2049,545.6644196151843
2050,548.5469816376828
2051,551.3920022702227
2052,554.2011917214392
2053,556.9759462199293
2054,559.7169346877773
2055,562.4221020151589
2056,565.0953833492715
2057,567.7373585806563
2058,570.3483720325079
2059,572.9288698598773
2060,575.4481655581437
2061,577.9102091634234
2062,580.3165512987166
2063,582.6683174668399
2064,584.9662414366683
2065,587.2113369301491
2066,589.4038778421487
2067,591.5442316173269
2068,593.6329112129811
2069,595.6703155171383
2070,597.6459518703618
2071,599.559858802459
2072,601.4129112645301
2073,603.2055237856612
2074,604.9382548169724
2075,606.6116248364876
2076,608.2259564913788
2077,609.7816701239369
2078,611.2790363042328
2079,612.7182594144616
2080,614.0838303158793
2081,615.376275883495
2082,616.5965196194549
2083,617.7451513336756
2084,618.8225001346078
2085,619.8291686078505
2086,620.7651032866002
2087,621.6305051804625
2088,622.4255303711645
2089,623.1502974087427
2090,623.8456992438373
2091,624.5095962841294
2092,625.1403346074195
2093,625.7367361134369
2094,626.2978105770972
2095,626.8229637794458
2096,627.3111378768019
2097,627.7617220729309
2098,628.1740888758446
2099,628.5475688577659
2100,628.9240864017231
